target,feature,feature_origin,workflow_stage,leakage_level,rule_id,dependency_path
energy_vol,discharge_formula_frac_F,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_F -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_Fe,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Fe -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_I,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_I -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_K,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_K -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_Li,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Li -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_Mg,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Mg -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_Mn,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Mn -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_N,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_N -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_Na,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Na -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_Ni,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Ni -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_O,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_O -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_P,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_P -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_S,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_S -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_Si,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Si -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_Ti,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Ti -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_V,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_V -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_Zn,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Zn -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_frac_transition_metals,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_transition_metals -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_group_max,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_group_max -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_group_mean,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_group_mean -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_group_min,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_group_min -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_group_range,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_group_range -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_group_std,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_group_std -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_has_Br,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_Br -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_has_C,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_C -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_has_Cl,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_Cl -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_has_F,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_F -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_has_I,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_I -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_has_N,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_N -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_has_O,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_O -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_has_P,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_P -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_has_S,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_S -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_has_Si,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_has_Si -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_n_atoms,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_n_atoms -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_n_elements,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_n_elements -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_n_transition_metals,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_n_transition_metals -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_parse_ok,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_parse_ok -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_row_max,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_row_max -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_row_mean,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_row_mean -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_row_min,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_row_min -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_row_range,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_row_range -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_formula_row_std,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_row_std -> concept::working_ion_transfer -> target::energy_vol
energy_vol,discharge_summary_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,RULE_POST_DFT_ELECTRONIC,feature::discharge_summary_band_gap -> concept::post_dft_record -> target::energy_vol
energy_vol,discharge_summary_density,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::discharge_summary_density -> target::energy_vol
energy_vol,discharge_summary_density_atomic,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::discharge_summary_density_atomic -> target::energy_vol
energy_vol,discharge_summary_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,RULE_HULL_OTHER,feature::discharge_summary_energy_above_hull -> concept::post_dft_thermodynamics -> target::energy_vol
energy_vol,discharge_summary_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,RULE_FORMATION_ENERGY_ENERGY,feature::discharge_summary_formation_energy_per_atom -> concept::insertion_energy_difference -> target::energy_vol
energy_vol,discharge_summary_is_metal,post_dft_electronic_summary,post_dft_electronic,L4,RULE_POST_DFT_ELECTRONIC,feature::discharge_summary_is_metal -> concept::post_dft_record -> target::energy_vol
energy_vol,discharge_summary_is_stable,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,RULE_HULL_OTHER,feature::discharge_summary_is_stable -> concept::post_dft_thermodynamics -> target::energy_vol
energy_vol,discharge_summary_nsites,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::discharge_summary_nsites -> target::energy_vol
energy_vol,discharge_summary_symmetry_number,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::discharge_summary_symmetry_number -> target::energy_vol
energy_vol,discharge_summary_theoretical,post_dft_provenance_flag,post_dft_provenance,L4,RULE_POST_DFT_PROVENANCE,feature::discharge_summary_theoretical -> concept::post_dft_record -> target::energy_vol
energy_vol,discharge_summary_volume,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::discharge_summary_volume -> target::energy_vol
energy_vol,discharge_summary_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::discharge_summary_volume_per_site -> target::energy_vol
energy_vol,energy_grav,stored_electrode_target,stored_electrode_record,L2,RULE_ENERGY_DEFINITION,feature::energy_grav -> concept::energy_definition -> target::energy_vol
energy_vol,energy_vol,stored_electrode_target,stored_electrode_record,L1,RULE_DIRECT_TARGET,feature::energy_vol -> target::energy_vol
energy_vol,fracA_charge,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::fracA_charge -> concept::working_ion_transfer -> target::energy_vol
energy_vol,fracA_discharge,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::fracA_discharge -> concept::working_ion_transfer -> target::energy_vol
energy_vol,fw_X_max,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_X_max -> target::energy_vol
energy_vol,fw_X_mean,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_X_mean -> target::energy_vol
energy_vol,fw_X_min,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_X_min -> target::energy_vol
energy_vol,fw_X_range,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_X_range -> target::energy_vol
energy_vol,fw_X_std,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_X_std -> target::energy_vol
energy_vol,fw_Z_max,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_Z_max -> target::energy_vol
energy_vol,fw_Z_mean,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_Z_mean -> target::energy_vol
energy_vol,fw_Z_min,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_Z_min -> target::energy_vol
energy_vol,fw_Z_range,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_Z_range -> target::energy_vol
energy_vol,fw_Z_std,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_Z_std -> target::energy_vol
energy_vol,fw_atomic_mass_max,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_atomic_mass_max -> target::energy_vol
energy_vol,fw_atomic_mass_mean,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_atomic_mass_mean -> target::energy_vol
energy_vol,fw_atomic_mass_min,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_atomic_mass_min -> target::energy_vol
energy_vol,fw_atomic_mass_range,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_atomic_mass_range -> target::energy_vol
energy_vol,fw_atomic_mass_std,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_atomic_mass_std -> target::energy_vol
energy_vol,fw_frac_Ag,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Ag -> target::energy_vol
energy_vol,fw_frac_Al,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Al -> target::energy_vol
energy_vol,fw_frac_As,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_As -> target::energy_vol
energy_vol,fw_frac_B,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_B -> target::energy_vol
energy_vol,fw_frac_Br,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Br -> target::energy_vol
energy_vol,fw_frac_C,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_C -> target::energy_vol
energy_vol,fw_frac_Ca,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Ca -> target::energy_vol
energy_vol,fw_frac_Cl,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Cl -> target::energy_vol
energy_vol,fw_frac_Co,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Co -> target::energy_vol
energy_vol,fw_frac_Cr,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Cr -> target::energy_vol
energy_vol,fw_frac_Cu,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Cu -> target::energy_vol
energy_vol,fw_frac_F,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_F -> target::energy_vol
energy_vol,fw_frac_Fe,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Fe -> target::energy_vol
energy_vol,fw_frac_I,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_I -> target::energy_vol
energy_vol,fw_frac_K,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_K -> target::energy_vol
energy_vol,fw_frac_Li,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Li -> target::energy_vol
energy_vol,fw_frac_Mg,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Mg -> target::energy_vol
energy_vol,fw_frac_Mn,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Mn -> target::energy_vol
energy_vol,fw_frac_N,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_N -> target::energy_vol
energy_vol,fw_frac_Na,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Na -> target::energy_vol
energy_vol,fw_frac_Ni,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Ni -> target::energy_vol
energy_vol,fw_frac_O,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_O -> target::energy_vol
energy_vol,fw_frac_P,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_P -> target::energy_vol
energy_vol,fw_frac_S,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_S -> target::energy_vol
energy_vol,fw_frac_Si,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Si -> target::energy_vol
energy_vol,fw_frac_Ti,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Ti -> target::energy_vol
energy_vol,fw_frac_V,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_V -> target::energy_vol
energy_vol,fw_frac_Zn,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Zn -> target::energy_vol
energy_vol,fw_frac_transition_metals,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_transition_metals -> target::energy_vol
energy_vol,fw_group_max,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_group_max -> target::energy_vol
energy_vol,fw_group_mean,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_group_mean -> target::energy_vol
energy_vol,fw_group_min,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_group_min -> target::energy_vol
energy_vol,fw_group_range,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_group_range -> target::energy_vol
energy_vol,fw_group_std,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_group_std -> target::energy_vol
energy_vol,fw_has_Br,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_Br -> target::energy_vol
energy_vol,fw_has_C,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_C -> target::energy_vol
energy_vol,fw_has_Cl,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_Cl -> target::energy_vol
energy_vol,fw_has_F,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_F -> target::energy_vol
energy_vol,fw_has_I,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_I -> target::energy_vol
energy_vol,fw_has_N,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_N -> target::energy_vol
energy_vol,fw_has_O,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_O -> target::energy_vol
energy_vol,fw_has_P,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_P -> target::energy_vol
energy_vol,fw_has_S,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_S -> target::energy_vol
energy_vol,fw_has_Si,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_Si -> target::energy_vol
energy_vol,fw_n_atoms,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_n_atoms -> target::energy_vol
energy_vol,fw_n_elements,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_n_elements -> target::energy_vol
energy_vol,fw_n_transition_metals,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_n_transition_metals -> target::energy_vol
energy_vol,fw_parse_ok,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_parse_ok -> target::energy_vol
energy_vol,fw_row_max,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_row_max -> target::energy_vol
energy_vol,fw_row_mean,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_row_mean -> target::energy_vol
energy_vol,fw_row_min,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_row_min -> target::energy_vol
energy_vol,fw_row_range,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_row_range -> target::energy_vol
energy_vol,fw_row_std,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_row_std -> target::energy_vol
energy_vol,max_delta_volume,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::max_delta_volume -> concept::stored_electrode_record -> target::energy_vol
energy_vol,max_voltage_step,stored_electrode_process_descriptor,stored_electrode_record,L0,RULE_SAFE_DEFAULT,feature::max_voltage_step -> target::energy_vol
energy_vol,num_steps,stored_electrode_process_descriptor,stored_electrode_record,L0,RULE_SAFE_DEFAULT,feature::num_steps -> target::energy_vol
energy_vol,stability_charge,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::stability_charge -> concept::stored_electrode_record -> target::energy_vol
energy_vol,stability_discharge,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::stability_discharge -> concept::stored_electrode_record -> target::energy_vol
energy_vol,stability_worst,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::stability_worst -> concept::stored_electrode_record -> target::energy_vol
energy_vol,stoich_abs_wi_amount_delta,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_abs_wi_amount_delta -> concept::working_ion_transfer -> target::energy_vol
energy_vol,stoich_wi_amount_charge,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_wi_amount_charge -> concept::working_ion_transfer -> target::energy_vol
energy_vol,stoich_wi_amount_delta,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_wi_amount_delta -> concept::working_ion_transfer -> target::energy_vol
energy_vol,stoich_wi_amount_discharge,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::stoich_wi_amount_discharge -> concept::working_ion_transfer -> target::energy_vol
energy_vol,stored_abs_fracA_delta,other_numeric,derived_miscellaneous,L0,RULE_SAFE_DEFAULT,feature::stored_abs_fracA_delta -> target::energy_vol
energy_vol,stored_fracA_delta,stoichiometric_window,electrode_state_stoichiometry,L3,RULE_STOICHIOMETRIC_WINDOW,feature::stored_fracA_delta -> concept::working_ion_transfer -> target::energy_vol
energy_vol,summary_abs_delta_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,RULE_POST_DFT_ELECTRONIC,feature::summary_abs_delta_band_gap -> concept::post_dft_record -> target::energy_vol
energy_vol,summary_abs_delta_density,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_density -> target::energy_vol
energy_vol,summary_abs_delta_density_atomic,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_density_atomic -> target::energy_vol
energy_vol,summary_abs_delta_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,RULE_HULL_OTHER,feature::summary_abs_delta_energy_above_hull -> concept::post_dft_thermodynamics -> target::energy_vol
energy_vol,summary_abs_delta_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,RULE_FORMATION_ENERGY_ENERGY,feature::summary_abs_delta_formation_energy_per_atom -> concept::insertion_energy_difference -> target::energy_vol
energy_vol,summary_abs_delta_volume_fraction,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_volume_fraction -> target::energy_vol
energy_vol,summary_abs_delta_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_volume_per_site -> target::energy_vol
energy_vol,summary_delta_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,RULE_POST_DFT_ELECTRONIC,feature::summary_delta_band_gap -> concept::post_dft_record -> target::energy_vol
energy_vol,summary_delta_density,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_density -> target::energy_vol
energy_vol,summary_delta_density_atomic,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_density_atomic -> target::energy_vol
energy_vol,summary_delta_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,RULE_HULL_OTHER,feature::summary_delta_energy_above_hull -> concept::post_dft_thermodynamics -> target::energy_vol
energy_vol,summary_delta_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,RULE_FORMATION_ENERGY_ENERGY,feature::summary_delta_formation_energy_per_atom -> concept::insertion_energy_difference -> target::energy_vol
energy_vol,summary_delta_volume_fraction,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_fraction -> target::energy_vol
energy_vol,summary_delta_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_per_site -> target::energy_vol
energy_vol,summary_worst_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,RULE_HULL_OTHER,feature::summary_worst_energy_above_hull -> concept::post_dft_thermodynamics -> target::energy_vol
energy_vol,wi_X,composition_known_working_ion,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::wi_X -> target::energy_vol
energy_vol,wi_Z,composition_known_working_ion,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::wi_Z -> target::energy_vol
energy_vol,wi_atomic_mass,composition_known_working_ion,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::wi_atomic_mass -> target::energy_vol
energy_vol,wi_group,composition_known_working_ion,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::wi_group -> target::energy_vol
energy_vol,wi_is_K,domain_label_onehot,validation_only,L5,RULE_DOMAIN_LABEL,feature::wi_is_K -> concept::validation_domain -> target::energy_vol
energy_vol,wi_is_Li,domain_label_onehot,validation_only,L5,RULE_DOMAIN_LABEL,feature::wi_is_Li -> concept::validation_domain -> target::energy_vol
energy_vol,wi_is_Na,domain_label_onehot,validation_only,L5,RULE_DOMAIN_LABEL,feature::wi_is_Na -> concept::validation_domain -> target::energy_vol
energy_vol,wi_row,composition_known_working_ion,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::wi_row -> target::energy_vol
max_delta_volume,average_voltage,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::average_voltage -> concept::stored_electrode_record -> target::max_delta_volume
max_delta_volume,capacity_grav,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::capacity_grav -> concept::stored_electrode_record -> target::max_delta_volume
max_delta_volume,capacity_vol,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::capacity_vol -> concept::stored_electrode_record -> target::max_delta_volume
