source,target,edge_key,edge_type,leakage_level,relation,rule_id,reason,dependency_path,allowed_P0,allowed_P1,allowed_P2,allowed_P3,allowed_P4
feature::discharge_formula_has_S,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_has_S -> target::stability_worst,True,False,False,False,True
feature::discharge_formula_has_Si,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_has_Si -> target::average_voltage,True,False,False,False,True
feature::discharge_formula_has_Si,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_has_Si -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::discharge_formula_has_Si,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_has_Si -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::discharge_formula_has_Si,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_has_Si -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::discharge_formula_has_Si,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_has_Si -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::discharge_formula_has_Si,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_has_Si -> target::max_delta_volume,True,False,False,False,True
feature::discharge_formula_has_Si,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_has_Si -> target::stability_charge,True,False,False,False,True
feature::discharge_formula_has_Si,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_has_Si -> target::stability_discharge,True,False,False,False,True
feature::discharge_formula_has_Si,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_has_Si -> target::stability_worst,True,False,False,False,True
feature::discharge_formula_n_atoms,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_atoms -> target::average_voltage,True,False,False,False,True
feature::discharge_formula_n_atoms,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_atoms -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::discharge_formula_n_atoms,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_atoms -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::discharge_formula_n_atoms,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_atoms -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::discharge_formula_n_atoms,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_atoms -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::discharge_formula_n_atoms,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_atoms -> target::max_delta_volume,True,False,False,False,True
feature::discharge_formula_n_atoms,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_atoms -> target::stability_charge,True,False,False,False,True
feature::discharge_formula_n_atoms,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_atoms -> target::stability_discharge,True,False,False,False,True
feature::discharge_formula_n_atoms,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_atoms -> target::stability_worst,True,False,False,False,True
feature::discharge_formula_n_elements,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_elements -> target::average_voltage,True,False,False,False,True
feature::discharge_formula_n_elements,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_elements -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::discharge_formula_n_elements,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_elements -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::discharge_formula_n_elements,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_elements -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::discharge_formula_n_elements,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_elements -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::discharge_formula_n_elements,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_elements -> target::max_delta_volume,True,False,False,False,True
feature::discharge_formula_n_elements,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_elements -> target::stability_charge,True,False,False,False,True
feature::discharge_formula_n_elements,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_elements -> target::stability_discharge,True,False,False,False,True
feature::discharge_formula_n_elements,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_elements -> target::stability_worst,True,False,False,False,True
feature::discharge_formula_n_transition_metals,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_transition_metals -> target::average_voltage,True,False,False,False,True
feature::discharge_formula_n_transition_metals,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_transition_metals -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::discharge_formula_n_transition_metals,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_transition_metals -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::discharge_formula_n_transition_metals,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_transition_metals -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::discharge_formula_n_transition_metals,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_n_transition_metals -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::discharge_formula_n_transition_metals,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_transition_metals -> target::max_delta_volume,True,False,False,False,True
feature::discharge_formula_n_transition_metals,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_transition_metals -> target::stability_charge,True,False,False,False,True
feature::discharge_formula_n_transition_metals,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_transition_metals -> target::stability_discharge,True,False,False,False,True
feature::discharge_formula_n_transition_metals,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_n_transition_metals -> target::stability_worst,True,False,False,False,True
feature::discharge_formula_parse_ok,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_parse_ok -> target::average_voltage,True,False,False,False,True
feature::discharge_formula_parse_ok,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_parse_ok -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::discharge_formula_parse_ok,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_parse_ok -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::discharge_formula_parse_ok,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_parse_ok -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::discharge_formula_parse_ok,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_parse_ok -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::discharge_formula_parse_ok,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_parse_ok -> target::max_delta_volume,True,False,False,False,True
feature::discharge_formula_parse_ok,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_parse_ok -> target::stability_charge,True,False,False,False,True
feature::discharge_formula_parse_ok,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_parse_ok -> target::stability_discharge,True,False,False,False,True
feature::discharge_formula_parse_ok,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_parse_ok -> target::stability_worst,True,False,False,False,True
feature::discharge_formula_row_max,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_max -> target::average_voltage,True,False,False,False,True
feature::discharge_formula_row_max,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_max -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::discharge_formula_row_max,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_max -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::discharge_formula_row_max,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_max -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::discharge_formula_row_max,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_max -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::discharge_formula_row_max,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_max -> target::max_delta_volume,True,False,False,False,True
feature::discharge_formula_row_max,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_max -> target::stability_charge,True,False,False,False,True
feature::discharge_formula_row_max,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_max -> target::stability_discharge,True,False,False,False,True
feature::discharge_formula_row_max,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_max -> target::stability_worst,True,False,False,False,True
feature::discharge_formula_row_mean,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_mean -> target::average_voltage,True,False,False,False,True
feature::discharge_formula_row_mean,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_mean -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::discharge_formula_row_mean,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_mean -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::discharge_formula_row_mean,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_mean -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::discharge_formula_row_mean,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_mean -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::discharge_formula_row_mean,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_mean -> target::max_delta_volume,True,False,False,False,True
feature::discharge_formula_row_mean,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_mean -> target::stability_charge,True,False,False,False,True
feature::discharge_formula_row_mean,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_mean -> target::stability_discharge,True,False,False,False,True
feature::discharge_formula_row_mean,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_mean -> target::stability_worst,True,False,False,False,True
feature::discharge_formula_row_min,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_min -> target::average_voltage,True,False,False,False,True
feature::discharge_formula_row_min,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_min -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::discharge_formula_row_min,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_min -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::discharge_formula_row_min,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_min -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::discharge_formula_row_min,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_min -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::discharge_formula_row_min,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_min -> target::max_delta_volume,True,False,False,False,True
feature::discharge_formula_row_min,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_min -> target::stability_charge,True,False,False,False,True
feature::discharge_formula_row_min,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_min -> target::stability_discharge,True,False,False,False,True
feature::discharge_formula_row_min,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_min -> target::stability_worst,True,False,False,False,True
feature::discharge_formula_row_range,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_range -> target::average_voltage,True,False,False,False,True
feature::discharge_formula_row_range,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_range -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::discharge_formula_row_range,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_range -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::discharge_formula_row_range,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_range -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::discharge_formula_row_range,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_range -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::discharge_formula_row_range,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_range -> target::max_delta_volume,True,False,False,False,True
feature::discharge_formula_row_range,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_range -> target::stability_charge,True,False,False,False,True
feature::discharge_formula_row_range,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_range -> target::stability_discharge,True,False,False,False,True
feature::discharge_formula_row_range,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_range -> target::stability_worst,True,False,False,False,True
feature::discharge_formula_row_std,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_std -> target::average_voltage,True,False,False,False,True
feature::discharge_formula_row_std,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_std -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::discharge_formula_row_std,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_std -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::discharge_formula_row_std,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_std -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::discharge_formula_row_std,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::discharge_formula_row_std -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::discharge_formula_row_std,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_std -> target::max_delta_volume,True,False,False,False,True
feature::discharge_formula_row_std,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_std -> target::stability_charge,True,False,False,False,True
feature::discharge_formula_row_std,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_std -> target::stability_discharge,True,False,False,False,True
feature::discharge_formula_row_std,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::discharge_formula_row_std -> target::stability_worst,True,False,False,False,True
feature::fracA_charge,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fracA_charge -> target::average_voltage,True,False,False,False,True
feature::fracA_charge,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::fracA_charge -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::fracA_charge,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::fracA_charge -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::fracA_charge,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::fracA_charge -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::fracA_charge,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::fracA_charge -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::fracA_charge,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fracA_charge -> target::max_delta_volume,True,False,False,False,True
feature::fracA_charge,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fracA_charge -> target::stability_charge,True,False,False,False,True
feature::fracA_charge,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fracA_charge -> target::stability_discharge,True,False,False,False,True
feature::fracA_charge,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fracA_charge -> target::stability_worst,True,False,False,False,True
feature::fracA_discharge,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fracA_discharge -> target::average_voltage,True,False,False,False,True
feature::fracA_discharge,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::fracA_discharge -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::fracA_discharge,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::fracA_discharge -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::fracA_discharge,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::fracA_discharge -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::fracA_discharge,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::fracA_discharge -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::fracA_discharge,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fracA_discharge -> target::max_delta_volume,True,False,False,False,True
feature::fracA_discharge,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fracA_discharge -> target::stability_charge,True,False,False,False,True
feature::fracA_discharge,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fracA_discharge -> target::stability_discharge,True,False,False,False,True
feature::fracA_discharge,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fracA_discharge -> target::stability_worst,True,False,False,False,True
feature::stoich_abs_wi_amount_delta,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_abs_wi_amount_delta -> target::average_voltage,True,False,False,False,True
feature::stoich_abs_wi_amount_delta,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_abs_wi_amount_delta -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::stoich_abs_wi_amount_delta,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_abs_wi_amount_delta -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::stoich_abs_wi_amount_delta,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_abs_wi_amount_delta -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
