split_name,reporting_name,target,stage,n_folds,n_test_records_sum,macro_et_mae,macro_et_rmse,median_et_mae,median_et_rmse,macro_dummy_mae,macro_dummy_rmse,fraction_folds_et_better_dummy_mae,fraction_folds_et_better_dummy_rmse,macro_mae_skill_vs_dummy,macro_rmse_skill_vs_dummy,passes_10pct_macro_point_both
leave_family_out,coarse-chemistry-family-held-out validation,energy_grav,P1,10,3201,181.28560738172428,245.0193658011104,178.10822935200784,227.53973794372797,250.20465299265234,302.7458655573679,0.9,0.8,0.2754506952073029,0.19067642641454596,True
leave_family_out,coarse-chemistry-family-held-out validation,energy_grav,P2,10,3201,139.7789565190476,186.90521050083268,118.95752481601366,151.53550239135797,250.20465299265234,302.7458655573679,1.0,1.0,0.4413414984606524,0.38263331802489753,True
leave_family_out,coarse-chemistry-family-held-out validation,energy_grav,P3,10,3201,132.8602015464832,175.79301150196642,114.1830170544342,145.47202748828136,250.20465299265234,302.7458655573679,1.0,1.0,0.46899388177890977,0.4193380273638946,True
leave_family_out,coarse-chemistry-family-held-out validation,energy_vol,P1,10,3201,596.8048840734439,790.861187102785,537.007827659985,689.7786384626539,796.4182846224277,955.3154063469935,0.9,0.9,0.25063889717652343,0.17214651637730916,True
leave_family_out,coarse-chemistry-family-held-out validation,energy_vol,P2,10,3201,454.0652032535146,602.9827043303376,437.82414220630835,574.7750653637895,796.4182846224277,955.3154063469935,1.0,1.0,0.42986592344651975,0.3688129592339896,True
leave_family_out,coarse-chemistry-family-held-out validation,energy_vol,P3,10,3201,436.4732874139162,576.970047201263,428.52950009072595,541.2334794816597,796.4182846224277,955.3154063469935,1.0,1.0,0.45195471294227896,0.39604235065409,True
leave_family_out,coarse-chemistry-family-held-out validation,max_delta_volume,P1,10,3201,0.10146253927311433,0.15975008482199066,0.04342258919072575,0.06303837703105984,0.062251320037490766,0.1039883024480315,0.6,0.6,-0.6298857471939336,-0.536231297763768,False
leave_family_out,coarse-chemistry-family-held-out validation,max_delta_volume,P2,10,3201,0.09555575254784368,0.15038379555079107,0.040109903852648704,0.06010387848184045,0.062251320037490766,0.1039883024480315,0.7,0.7,-0.534999619129287,-0.44616069317936846,False
leave_family_out,coarse-chemistry-family-held-out validation,max_delta_volume,P3,10,3201,0.08054981759379602,0.1301046820599955,0.0371038172259293,0.053434910294740054,0.062251320037490766,0.1039883024480315,0.9,0.9,-0.2939455347338018,-0.2511472828880512,False
leave_family_out,coarse-chemistry-family-held-out validation,stability_charge,P1,10,3201,0.10479905405923051,0.17090079951336695,0.06260079087868341,0.0963121422140697,0.08790123944373293,0.1601446562531598,0.4,0.4,-0.19223636347373874,-0.0671651712387058,False
leave_family_out,coarse-chemistry-family-held-out validation,stability_charge,P2,10,3201,0.10068592228672402,0.16832708813218084,0.0611820244201029,0.10819908299413325,0.08790123944373293,0.1601446562531598,0.4,0.5,-0.14544371528657196,-0.05109400507305151,False
leave_family_out,coarse-chemistry-family-held-out validation,stability_charge,P3,10,3201,0.0886008959195943,0.14296700814303212,0.0642142425598477,0.15080307881677665,0.08790123944373293,0.1601446562531598,0.6,0.7,-0.007959574634999633,0.10726332374758052,False
leave_family_out,coarse-chemistry-family-held-out validation,stability_discharge,P1,10,3201,0.058078743067523565,0.09725566783038997,0.05320843243056275,0.08885170256400435,0.053776545293899136,0.09469926549932015,0.5,0.6,-0.08000137885600678,-0.026994954159260898,False
leave_family_out,coarse-chemistry-family-held-out validation,stability_discharge,P2,10,3201,0.06219143915606816,0.1012856961344488,0.0496134531312978,0.08993111408344505,0.053776545293899136,0.09469926549932015,0.3,0.5,-0.15647888528688503,-0.069551021334753,False
leave_family_out,coarse-chemistry-family-held-out validation,stability_discharge,P3,10,3201,0.06698655072377507,0.10506386760986053,0.04870847379470095,0.0914122491142185,0.053776545293899136,0.09469926549932015,0.6,0.6,-0.24564622657853397,-0.1094475448768375,False
leave_family_out,coarse-chemistry-family-held-out validation,stability_worst,P1,10,3201,0.11539911350761023,0.1843528733074379,0.0595292198559652,0.09820057187154625,0.08554571160361572,0.16081589360207107,0.4,0.5,-0.3489760193044289,-0.1463597855794505,False
leave_family_out,coarse-chemistry-family-held-out validation,stability_worst,P2,10,3201,0.11197183892694196,0.17861304375712364,0.0527425513774036,0.1127146901176664,0.08554571160361572,0.16081589360207107,0.6,0.7,-0.30891235607197043,-0.11066785599618978,False
leave_family_out,coarse-chemistry-family-held-out validation,stability_worst,P3,10,3201,0.10035715687896118,0.15147176362160533,0.05676383447301745,0.1479444354228575,0.08554571160361572,0.16081589360207107,0.5,0.7,-0.17314071036051137,0.05810451797499072,False
leave_working_ion_out,working-ion-held-out validation,average_voltage,P1,3,3201,0.5528576279626676,0.7442435621302571,0.6073604829830965,0.798034243165379,1.0022884933121337,1.2259619234832415,1.0,1.0,0.4484046942056471,0.39293093213230557,True
leave_working_ion_out,working-ion-held-out validation,average_voltage,P2,3,3201,0.5480889881495749,0.7357326028985534,0.6067710615170097,0.7862817679860645,1.0022884933121337,1.2259619234832415,1.0,1.0,0.45316244593572474,0.39987320258025083,True
