target,stage,split_name,fold_id,heldout_group,n_train,n_test,n_features,et_mae,et_rmse,et_r2,et_spearman,dummy_mae,dummy_rmse,dummy_r2,dummy_spearman,source,mae_skill_vs_dummy,rmse_skill_vs_dummy,reporting_name
average_voltage,P1,leave_chemical_system_out,67,Cr-Mn-O-P,3194,7,73,0.2497666733486623,0.3196240447921634,0.8200667151627279,0.8928571428571429,0.6644648722151045,0.7989506935070125,-0.1242750640820764,,historical_notebook04_reused_after_compatibility_gate,0.6241085363684864,0.599945218910611,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,68,Cr-O-Si,3194,7,73,0.7321542439730422,0.8773661756493502,-0.4929915427085305,-0.3423562358243124,0.6888659401803122,0.7753565010097716,-0.1659996981287246,,historical_notebook04_reused_after_compatibility_gate,-0.0628399537091342,-0.13156486662164824,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,69,H-Mn-O-S,3194,7,73,0.4005501521713567,0.4751316803754077,-2.26696399520107,0.3783937343321348,0.8866482284401045,0.9247950957745148,-11.37677245236182,,historical_notebook04_reused_after_compatibility_gate,0.5482423137797823,0.4862303200499939,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,70,H-O-P-V,3194,7,73,0.6546817113809966,0.6880484695679693,-0.4780681961319044,0.1336306209562122,0.6562564977528526,0.6850082623641699,-0.4650350858103884,,historical_notebook04_reused_after_compatibility_gate,0.002399650711647494,-0.004438205158733055,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,71,Mn-O-S,3194,7,73,0.6628437665646693,0.7247591098012279,-2.939953608108377,0.6943650748294137,1.244470779842212,1.296930150132541,-11.616442579871649,,historical_notebook04_reused_after_compatibility_gate,0.46736895931882627,0.44117336640900784,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,72,S-V,3194,7,73,0.2106021274389241,0.2197501427569198,0.32590747495064,0.9258200997725516,1.8837088868177905,1.9026288146103705,-49.53232945456891,,historical_notebook04_reused_after_compatibility_gate,0.8881981558229515,0.8845018318499915,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,73,Co-O-Ti,3194,7,73,0.340615146383371,0.5399749217868508,-4.871905887863921,0.5045249791095131,0.192487418037835,0.2371157501770059,-0.1322770659990571,,historical_notebook04_reused_after_compatibility_gate,-0.7695449908129592,-1.277262988155624,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,74,Mo-Se,3194,7,73,0.2368412025221622,0.3154962376416761,0.0078612622243877,-0.1091089451179962,1.7494665423024611,1.7779088143299684,-30.50670624767981,,historical_notebook04_reused_after_compatibility_gate,0.8646209019748059,0.8225464460838642,host-chemical-system-held-out validation
average_voltage,P2,leave_chemical_system_out,0,F-O-V,3048,153,93,0.5813623114500275,0.7159613910965138,0.1137983332078929,0.6224624248310328,0.6104070708235255,0.7703461029416697,-0.0259474961511498,,historical_notebook04_reused_after_compatibility_gate,0.04758260636514666,0.07059776331376333,host-chemical-system-held-out validation
average_voltage,P2,leave_chemical_system_out,1,Mn-O-P,3083,118,93,0.4148894029042403,0.5190202683559849,0.2368824669736252,0.6772466483333882,0.8669661770018092,1.031049752842612,-2.0114942686406656,,historical_notebook04_reused_after_compatibility_gate,0.5214468408225175,0.49660987074092,host-chemical-system-held-out validation
average_voltage,P2,leave_chemical_system_out,2,Fe-O-P,3099,102,93,0.5023053425480162,0.6113065411093834,0.5236515404858226,0.786113734160395,0.9640705419921785,1.1873867917100374,-0.7971780537025119,,historical_notebook04_reused_after_compatibility_gate,0.47897449339128195,0.4851664635506019,host-chemical-system-held-out validation
average_voltage,P2,leave_chemical_system_out,3,Cr-O-P,3117,84,93,0.6232954187333999,0.7123349024909714,0.5216880655828113,0.8573048496507036,1.1416287454964904,1.314084738589194,-0.6277567763589491,,historical_notebook04_reused_after_compatibility_gate,0.45402967366389246,0.45792316007281486,host-chemical-system-held-out validation
average_voltage,P2,leave_chemical_system_out,4,O-P-V,3119,82,93,0.6240259867618629,0.7622159206430735,0.065350348790225,0.5870310510334019,0.6785418916393053,0.8218359098867561,-0.0865833454402937,,historical_notebook04_reused_after_compatibility_gate,0.08034272540747067,0.07254488216741206,host-chemical-system-held-out validation
average_voltage,P2,leave_chemical_system_out,5,Co-O-P,3125,76,93,0.2942570010966817,0.3877632265563326,0.3179711002005801,0.7663704716336295,1.2603747512462746,1.3449925088208694,-7.205579688976281,,historical_notebook04_reused_after_compatibility_gate,0.766532135933605,0.7116985975659614,host-chemical-system-held-out validation
average_voltage,P2,leave_chemical_system_out,6,Ni-O-P,3127,74,93,0.4684948328344199,0.5734493060389345,-0.3884074629715934,0.6260051832654571,1.6274565382280537,1.6871362378977486,-11.017861199609191,,historical_notebook04_reused_after_compatibility_gate,0.7121306641192957,0.6601049203036031,host-chemical-system-held-out validation
average_voltage,P2,leave_chemical_system_out,7,F-V,3135,66,93,0.6963827267262509,0.832919462218772,0.1754045579601285,0.398100407055631,0.8604550250708047,0.971338381825404,-0.1214399149754266,,historical_notebook04_reused_after_compatibility_gate,0.19068085322768935,0.14250329462581923,host-chemical-system-held-out validation
average_voltage,P2,leave_chemical_system_out,8,Mo-O-P,3140,61,93,0.5724409871002419,0.6932038626495294,-0.4232748585459274,0.4502379693283976,0.4792326673946444,0.6614732153905793,-0.2959592813466756,,historical_notebook04_reused_after_compatibility_gate,-0.1944949208331852,-0.047969663050096534,host-chemical-system-held-out validation
average_voltage,P2,leave_chemical_system_out,9,Mn-O,3151,50,93,0.6636240424712689,0.887621528378518,0.0151709249097433,0.4607442977190876,0.7396929096489793,0.9570692686209096,-0.1449643123438717,,historical_notebook04_reused_after_compatibility_gate,0.102838443069312,0.0725629194451749,host-chemical-system-held-out validation
