record_index,working_ion,electrode_uid,framework_uid,chemical_system_uid,host_chemsys_no_working_ion,coarse_family,battery_formula,formula_charge,formula_discharge,framework_formula,id_charge,id_discharge,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,stability_worst
Li_000664,Li,el_9b6ae4103d06776b,Li|Fe7O3F13,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-5Fe7O3F13,Fe7O3F13,Li5Fe7O3F13,Fe7O3F13,mp-aaabqygv,mp-aaabsknp,3.522053267333335,185.9670850749513,658.8472663619112,654.9859796046886,2320.495167163606,0.006460193760416,0.138528501086955,0.052791516071427,0.138528501086955
Li_000665,Li,el_3d7da9484ce0c99e,Li|Fe3(OF3)2,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-1Fe3(OF3)2,Fe3(OF3)2,LiFe3(OF3)2,Fe3(OF3)2,mp-aaabsgpv,mp-aaabqyal,5.605890898333333,83.63304202643371,326.7974117324802,468.83770909591385,1831.9906360300013,0.016859034132854,0.123102705833335,0.007114822268516,0.123102705833335
Li_000666,Li,el_4d17767b66f3e3a5,Li|Fe7(OF3)3,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-1Fe7(OF3)3,Fe7(OF3)3,LiFe7(OF3)3,Fe7(OF3)3,mp-aaabsliw,mp-aaabqxwu,3.197354023333337,43.449660501825065,183.4487580712496,138.92394681797794,586.5506246946139,0.001271341499456,0.09571146381579,0.062082366999998,0.09571146381579
Li_000667,Li,el_7c312e91d6ec397f,Li|FeO5F,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li7-8FeO5F,Li7FeO5F,Li8FeO5F,FeO5F,mp-aaabqyae,mp-aaabqzlw,2.987245803333327,127.40259819286346,328.2578523090802,380.5828767853936,980.586891721511,0.036634234658859,0.063047200357142,0.051991217999999,0.063047200357142
Li_000668,Li,el_bb1c870a73b92908,Li|Fe5(OF2)4,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-1Fe5(OF2)4,Fe5(OF2)4,LiFe5(OF2)4,Fe5(OF2)4,mp-aaabqxvy,mp-aaacoysm,4.668649563333337,53.373368675317565,218.995116108279,249.18155435965053,1022.41145319105,0.041917928647269,0.075080378905228,0.05249199330247,0.075080378905228
Li_000669,Li,el_8f87f8934798a9e1,Li|FeOF4,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li3-4FeOF4,Li3FeOF4,Li4FeOF4,FeOF4,mp-aaabqxvj,mp-aaabqygu,2.750019168333328,152.6262752801652,480.471417564398,419.7251826117736,1321.305608138381,0.014602450571506,0.06600566919753,0.067473967499999,0.067473967499999
Li_000670,Li,el_be3244dc6453b32d,Li|Fe5OF11,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-3Fe5OF11,Fe5OF11,Li3Fe5OF11,Fe5OF11,mp-aaacxusv,mp-aaadaisb,1.9156629000000047,153.14261789611092,569.7594852368698,293.3696315124566,1091.4671077913722,0.04124588031953,0.95639235898692,1.027539872500001,1.027539872500001
Li_000671,Li,el_83ed07d3e4e71d62,Li|Fe5OF11,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-3Fe5OF11,Fe5OF11,Li3Fe5OF11,Fe5OF11,mp-aaacypsh,mp-aaacykib,3.662172166666668,153.14261789611092,566.9472136486439,560.8346327896062,2076.2583057932848,0.02097612283366,0.69668255133986,0.544810146000001,0.69668255133986
Li_000672,Li,el_e58b851d9afb83b6,Li|FeOF3,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li2-3FeOF3,Li2FeOF3,Li3FeOF3,FeOF3,mp-aaabrnqf,mp-aaabsfwd,2.668171378333331,179.07933863371505,586.6874665236961,477.8143657933408,1565.3827062054202,0.011568896142865,0.091604998253969,0.100471428749999,0.100471428749999
Li_000673,Li,el_60c120501cf6bfba,Li|Fe3OF5,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-1Fe3OF5,Fe3OF5,LiFe3OF5,Fe3OF5,mp-aaabsjsr,mp-aaabqwni,2.315727533333334,93.88630590807566,376.4221083216382,217.41510359428693,871.6910403958005,0.062268436087508,0.043772395123456,0.100980262999998,0.100980262999998
Li_000674,Li,el_24c254dc0143510f,Li|FeOF5,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li4-5FeOF5,Li4FeOF5,Li5FeOF5,FeOF5,mp-aaabscrr,mp-aaacozhd,2.8262655033333437,132.982498968668,401.0172598653887,375.8438493822083,1133.3812477988108,0.002572419694931,0.10836888510101,0.099708337777776,0.10836888510101
Li_000675,Li,el_7cea911df9dca986,Li|Fe4OF7,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-1Fe4OF7,Fe4OF7,LiFe4OF7,Fe4OF7,mp-aaabydnh,mp-aaabsfkh,2.796471663333339,70.65865938028901,277.03367786953703,197.5949387261007,774.7168299511768,0.081564916726213,0.05981557384259,0.065607217692307,0.065607217692307
Li_000676,Li,el_00d57804db79bda5,Li|FeOF,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-0.12FeOF,FeOF,LiFe8(OF)8,FeOF,mp-aaabrfbs,mp-aaacshxl,3.636648303333321,36.53003490360421,155.10346045092186,132.8468894528992,564.0567362899719,0.036348780083507,0.130722412037036,0.127503014488883,0.130722412037036
Li_000677,Li,el_eb23b5ecd1552f6c,Li|Fe2OF3,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-1Fe2OF3,Fe2OF3,LiFe2OF3,Fe2OF3,mp-aaabsgfl,mp-aaabsfgy,3.240461655833333,139.86377500016516,525.1570908802125,453.223199928136,1701.7514162863097,0.07711422308874,0.091389423101847,0.034207641428571,0.091389423101847
Li_000678,Li,el_916a35f03a0af709,Li|Fe2O2F3,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-1Fe2O2F3,Fe2O2F3,LiFe2O2F3,Fe2O2F3,mp-aaabqzkz,mp-aaabraws,4.665271138333336,129.08599593564517,488.0799103106747,602.2211712015796,2277.025118772713,0.060874676507547,0.136367857976194,0.078305358611111,0.136367857976194
Li_000679,Li,el_49723f19c18798ae,Li|FeO5F,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li6-8FeO5F,Li6FeO5F,Li8FeO5F,FeO5F,mp-aaabrnnj,mp-aaabseth,3.291826878333336,254.80519638572693,592.23309072076,838.7745942015403,1949.528806273023,0.049603340984933,0.092362448846151,0.028506134333332,0.092362448846151
Li_000680,Li,el_8a7f843eeae382a2,Li|Fe7(OF3)3,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-1Fe7(OF3)3,Fe7(OF3)3,LiFe7(OF3)3,Fe7(OF3)3,mp-aaabtzah,mp-aaabtxze,-1.042651346666668,43.449660501825065,183.448787283098,-45.30284703443747,-191.27312510508935,0.001271610722617,1.516613447500002,1.623939519999999,1.623939519999999
Li_000681,Li,el_28c4068c6ff7478a,Li|Fe5OF11,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-3Fe5OF11,Fe5OF11,Li3Fe5OF11,Fe5OF11,mp-aaacpazj,mp-aaabshgz,3.129595030000004,153.14261789611092,569.75945734599,479.2743758488585,1783.1163660055097,0.041245614689279,0.085269615457508,0.104995721,0.104995721
Li_000682,Li,el_99b91e6aa064889e,Li|Fe5OF11,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-3Fe5OF11,Fe5OF11,Li3Fe5OF11,Fe5OF11,mp-aaacpazi,mp-aaabsixd,3.516374020000005,153.14261789611092,566.9472613888714,538.5067229246723,1993.5986206579796,0.020976251506498,0.095700820751625,0.055845397,0.095700820751625
Li_000683,Li,el_a3d6ea1e5bb22482,Li|FeOF5,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li4-5FeOF5,Li4FeOF5,Li5FeOF5,FeOF5,mp-aaabsima,mp-aaabsfvj,2.754838700833329,132.98249896866804,397.07873473596334,366.345334692415,1093.8878657285634,0.013618405762568,0.099793020252525,0.097799361874999,0.099793020252525
Li_000684,Li,el_6959de24d3af9f50,Li|Fe7(OF7)2,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-4Fe7(OF7)2,Fe7(OF7)2,Li4Fe7(OF7)2,Fe7(OF7)2,mp-aaabsgcd,mp-aaabrbyu,3.467460820833328,149.59200458090982,525.418049768754,518.7044149942245,1821.8665021318104,0.11009644842452,0.080013798429948,0.034858101296295,0.080013798429948
Li_000685,Li,el_fe4d72ca6855eed0,Li|FeOF,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-0.12FeOF,FeOF,LiFe8(OF)8,FeOF,mp-aaabrkta,mp-aaacsicp,2.077915153333326,36.53003490360421,151.63105067305486,75.90631307799448,315.0764579093941,0.052321100763641,0.082398309953704,0.143461202488883,0.143461202488883
Li_000686,Li,el_12c19dd986bb9cd3,Li|Fe4O7F,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-0.5Fe4O7F,Fe4O7F,LiFe8(O7F)2,Fe4O7F,mp-aaabsleh,mp-aaacshar,3.579382033333336,37.44848101102743,166.58578970012505,134.0424201064962,596.2741826612731,0.038886691101799,0.141719243217593,0.166360752211112,0.166360752211112
Li_000687,Li,el_5f60bc680df7cf13,Li|Fe2O3F,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-0.25Fe2O3F,Fe2O3F,LiFe8(O3F)4,Fe2O3F,mp-aaabrbmx,mp-aaacsiwy,16.123655613333373,37.13724345195327,159.68259646095345,598.7881238478143,2574.6671927793,0.049227717749346,0.644218091018519,0.146988702899997,0.644218091018519
Li_000688,Li,el_ddba734354908a51,Li|Fe3OF7,F-Fe-O,F-Fe-O,oxyfluoride_or_fluoropolyanion_like,Li0-3Fe3OF7,Fe3OF7,Li3Fe3OF7,Fe3OF7,mp-aaacpbce,mp-aaabrnbl,3.57038111333333,238.3439863771591,806.1607589866924,850.9788674375854,2878.301148196549,0.065363730421637,0.11800184025252,0.044713782142857,0.11800184025252
Li_000689,Li,el_15202ecd4a63348f,Li|Fe2Si2O7,Fe-O-Si,Fe-O-Si,silicate_like,Li1-2Fe2Si2O7,LiFe2Si2O7,Li2Fe2Si2O7,Fe2Si2O7,mp-aaabsldi,mp-aaabreuy,2.686688168333337,91.2425636155792,287.2931389479058,245.1403161143785,771.8670772546841,0.056219471304897,0.056878521041662,0.050569456730776,0.056878521041662
Li_000690,Li,el_53c6b68acd5d2fb0,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li1-2FeSiO4,LiFeSiO4,Li2FeSiO4,FeSiO4,mp-aaabrewj,mp-aaabrfql,3.146241033333337,165.63540313839425,517.9156598287985,521.1289019267253,1629.487500759276,0.006527534567018,0.068681311428573,0.00016572,0.068681311428573
Li_000691,Li,el_ccf99dff68ff6594,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li1-2FeSiO4,LiFeSiO4,Li2FeSiO4,FeSiO4,mp-aaabrebb,mp-aaabrenn,2.792892350833338,165.63540313839425,498.5657432442349,462.6018504524176,1392.440450694362,0.006380567967458,0.027755231071431,0.008523985,0.027755231071431
Li_000692,Li,el_1d2fd8e3340e5603,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li1-2FeSiO4,LiFeSiO4,Li2FeSiO4,FeSiO4,mp-aaabrpyk,mp-aaabrmrs,2.873947745833332,165.63540313839425,494.51280252730527,476.02749347978335,1421.2039541090726,0.019800043141179,0.051897382857144,0.0195164434375,0.051897382857144
Li_000693,Li,el_c7437d26771ecc7f,Li|FeSiO5,Fe-O-Si,Fe-O-Si,silicate_like,Li2.25-3FeSiO5,Li9Fe4(SiO5)4,Li3FeSiO5,FeSiO5,mp-aaabrexf,mp-aaabrmrt,4.67958152333334,108.801388137098,312.0979793564965,509.144965639383,1460.4879376663314,0.065349810827572,0.106752890594592,0.00952118925,0.106752890594592
Li_000694,Li,el_6c89b059d0595d0c,Li|Fe3(SiO4)2,Fe-O-Si,Fe-O-Si,silicate_like,Li0-2Fe3(SiO4)2,Fe3(SiO4)2,Li2Fe3(SiO4)2,Fe3(SiO4)2,mp-aaabwkmy,mp-aaabreyk,2.962059718333347,146.623155250919,469.80972373038605,434.30654194368384,1391.6044579430952,0.043050543148792,0.103711873653853,0.049815508500001,0.103711873653853
Li_000695,Li,el_d37df21d47040c67,Li|Fe2Si3O10,Fe-O-Si,Fe-O-Si,silicate_like,Li1.5-4Fe2Si3O10,Li3Fe4(Si3O10)2,Li4Fe2Si3O10,Fe2Si3O10,mp-aaabsjpc,mp-aaabrcmg,3.285240055333331,174.62318753991605,521.4790732788304,573.6790902961166,1713.183939553719,0.026695272638349,0.083484753434346,0.020029902631578,0.083484753434346
Li_000696,Li,el_0e95dc55e85587c4,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li1-2FeSiO4,LiFeSiO4,Li2FeSiO4,FeSiO4,mp-aaabrexr,mp-aaabrdyb,2.457523452083334,165.63540313839425,476.2672810218775,407.0528877078813,1170.4380125712275,0.049340543840538,0.032605648750002,0.0546892128125,0.0546892128125
Li_000697,Li,el_85bad8a07ed0e072,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li1-2FeSiO4,LiFeSiO4,Li2FeSiO4,FeSiO4,mp-aaabredy,mp-aaabrmry,2.867956095833333,165.63540313839425,507.7496444737663,475.0350641165694,1456.2036880257458,0.020383396814277,0.034980864285715,0.0054634459375,0.034980864285715
Li_000698,Li,el_c365ee209cd21792,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li1-1.5FeSiO4,LiFeSiO4,Li3Fe2(SiO4)2,FeSiO4,mp-aaabrebi,mp-aaabrgkm,2.030992473333332,84.63290656716289,231.98127258048248,171.88879623423097,471.152218565248,0.071623638846402,0.021350287142859,0.062313944000007,0.062313944000007
Li_000699,Li,el_84fadf9fc38dc28a,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li0.5-1FeSiO4,LiFe2(SiO4)2,LiFeSiO4,FeSiO4,mp-aaabwkvi,mp-aaabrenp,4.710699348333326,86.52946632144143,218.25054074375717,407.6143006120446,1028.1126800550128,0.002257754288093,0.117356560000004,0.041434656547621,0.117356560000004
Li_000700,Li,el_102f81036ba149ba,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li0.5-1.17FeSiO4,LiFe2(SiO4)2,Li7Fe6(SiO4)6,FeSiO4,mp-aaabrdmf,mp-aaacoyyv,4.238209680833337,114.51720694877604,331.50817823993015,485.3479351122973,1405.0011702918953,0.048810669920391,0.11845752064103,0.037889534302315,0.11845752064103
Li_000701,Li,el_96ea71009569ac2f,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li1-1.33FeSiO4,LiFeSiO4,Li4Fe3(SiO4)3,FeSiO4,mp-aaabrdyq,mp-aaacoztt,1.9058497633333271,56.83719174761925,148.1928917395501,108.32314844073107,282.43338764950295,0.111959467709221,0.059753280000001,0.091625760454539,0.091625760454539
Li_000702,Li,el_607815e5ca8cf36f,Li|Fe(SiO3)2,Fe-O-Si,Fe-O-Si,silicate_like,Li0-1Fe(SiO3)2,Fe(SiO3)2,LiFe(SiO3)2,Fe(SiO3)2,mp-aaacthpb,mp-aaacubgo,5.099306877083326,124.68507660434258,340.039097613652,635.8074685981854,1733.9637089385042,0.010471641787058,0.177059603194441,0.026428334500002,0.177059603194441
Li_000703,Li,el_461a10639b99b5de,Li|FeSi2O7,Fe-O-Si,Fe-O-Si,silicate_like,Li2.83-3FeSi2O7,Li17Fe6(Si2O7)6,Li3FeSi2O7,FeSi2O7,mp-aaabrgkc,mp-aaabrfjb,5.932806643333333,18.2446021734954,53.00714280355796,108.24169697988728,314.48112896906736,0.008270721159735,0.065352794134198,0.036118786730767,0.065352794134198
Li_000704,Li,el_af46921444c76279,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li0-2FeSiO4,FeSiO4,Li2FeSiO4,FeSiO4,mp-aaacpuyu,mp-aaabrdpx,3.9825005970833343,331.2708062767885,1014.892231178038,1319.286183793588,4041.8089166417744,0.086894026615611,0.261619403333335,0.0051958290625,0.261619403333335
Li_000705,Li,el_f481a7de8b923671,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li1-2FeSiO4,LiFeSiO4,Li2FeSiO4,FeSiO4,mp-aaabrpxx,mp-aaabrdbl,2.993815778333332,165.63540313839425,508.46649409444507,495.8818833663271,1522.2550127737818,0.024067041788506,0.06226841607143,0.0136075934375,0.06226841607143
Li_000706,Li,el_284f0109241d3b4f,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li1-2FeSiO4,LiFeSiO4,Li2FeSiO4,FeSiO4,mp-aaabrmsa,mp-aaabrgeo,2.821536255833334,165.63540313839425,504.3712199209308,467.3462952045498,1423.101683405794,0.010668626559101,0.030461309642859,0.007311315625,0.030461309642859
Li_000707,Li,el_046cbc79a4c23e01,Li|Fe(Si2O5)3,Fe-O-Si,Fe-O-Si,silicate_like,Li1-3Fe(Si2O5)3,LiFe(Si2O5)3,Li3Fe(Si2O5)3,Fe(Si2O5)3,mp-aaabsdoo,mp-aaabrocb,4.541901675833334,110.48239034966522,286.3890711984821,501.8001538792171,1300.751002416738,0.011167210789921,0.106237505724635,0.035598311999998,0.106237505724635
Li_000708,Li,el_90e402041e48044d,Li|FeSiO4,Fe-O-Si,Fe-O-Si,silicate_like,Li1.5-2FeSiO4,Li3Fe2(SiO4)2,Li2FeSiO4,FeSiO4,mp-aaabshva,mp-aaabrdzt,3.404060043333335,82.81770156919713,253.9019449167772,281.9164287924084,864.2974656158228,0.037690805482461,0.073390524333341,0.0227247146875,0.073390524333341
Li_000709,Li,el_55355367622e51b4,Li|Fe3(SnO5)2,Fe-O-Sn,Fe-O-Sn,transition_metal_oxide_like,Li3-5Fe3(SnO5)2,Li3Fe3(SnO5)2,Li5Fe3(SnO5)2,Fe3(SnO5)2,mp-aaabqwck,mp-aaabrbix,2.661506513333333,89.38981861327996,436.5142130625064,237.9115844649298,1161.7854212284349,0.02243000938148,0.071822574375,0.019263503624999,0.071822574375
Li_000710,Li,el_946f6d4b2907f70c,Li|FeSnO4,Fe-O-Sn,Fe-O-Sn,transition_metal_oxide_like,Li1-2FeSnO4,LiFeSnO4,Li2FeSnO4,FeSnO4,mp-aaabraux,mp-aaacpaom,2.056088348333337,106.17197937748584,524.9205324637231,218.298969717536,1079.2829905995925,0.011347172133027,0.001434741964286,0.020262825624999,0.020262825624999
Li_000711,Li,el_5c1cfa6757fe4a9c,Li|Fe3TeO8,Fe-O-Te,Fe-O-Te,transition_metal_oxide_like,Li0-2Fe3TeO8,Fe3TeO8,Li2Fe3TeO8,Fe3TeO8,mp-aaacpbbt,mp-aaabsdog,3.885621998333331,122.65781662554907,572.0803131921706,476.6019105477693,2222.88784975292,0.09688020641965,0.140697981458332,0.042160594642854,0.140697981458332
Li_000712,Li,el_75dd17af73ad2fb2,Li|V3Fe3(TeO8)2,Fe-O-Te-V,Fe-O-Te-V,transition_metal_oxide_like,Li0-4V3Fe3(TeO8)2,V3Fe3(TeO8)2,Li4V3Fe3(TeO8)2,V3Fe3(TeO8)2,mp-aaabsbzd,mp-aaabrrtt,3.307799478333334,124.75758227750715,554.9545599611906,412.6730655756662,1835.6784039383317,0.018374234828695,0.126434342708315,0.05602330414575,0.126434342708315
Li_000713,Li,el_dfa5476ea5256cf3,Li|TiFe5O8,Fe-O-Ti,Fe-O-Ti,transition_metal_oxide_like,Li0-1TiFe5O8,TiFe5O8,LiTiFe5O8,TiFe5O8,mp-aaacrgfa,mp-aaacsgyz,0.9400129433333332,58.00832318322537,268.431594618301,54.52857461329494,252.3291733408094,0.042526241131347,0.045347602499999,0.132884300000004,0.132884300000004
Li_000714,Li,el_db885584e1fc41f7,Li|Fe3TeO8,Fe-O-Te,Fe-O-Te,transition_metal_oxide_like,Li3-4Fe3TeO8,Li3Fe3TeO8,Li4Fe3TeO8,Fe3TeO8,mp-aaabryne,mp-aaabrxbu,2.221538383333329,59.4407316513805,273.1847223671277,132.0498668969581,606.8903464788332,0.004615129289289,0.062797566000002,0.065152409559652,0.065152409559652
Li_000715,Li,el_7736e4d06ec4d357,Li|TiFe2O5,Fe-O-Ti,Fe-O-Ti,transition_metal_oxide_like,Li1-2TiFe2O5,LiTiFe2O5,Li2TiFe2O5,TiFe2O5,mp-aaabqwgf,mp-aaabraja,2.644786933333326,105.75246273364436,461.48225370084174,279.6927316057621,1220.522234553201,0.000575615260454,0.080180713333332,0.037525049500004,0.080180713333332
Li_000716,Li,el_bd541976227ba2b0,Li|Ti12Fe5O32,Fe-O-Ti,Fe-O-Ti,transition_metal_oxide_like,Li0-7Ti12Fe5O32,Ti12Fe5O32,Li7Ti12Fe5O32,Ti12Fe5O32,mp-aaabrznu,mp-aaabrzmp,3.136112813333329,132.66213586224154,502.89343903318377,416.0434241217427,1577.130557893231,0.029556908369431,0.10819230392857,0.036819993303572,0.10819230392857
Li_000717,Li,el_20a0999bde712906,Li|TiFeO4,Fe-O-Ti,Fe-O-Ti,transition_metal_oxide_like,Li0-2TiFeO4,TiFeO4,Li2TiFeO4,TiFeO4,mp-aaabqysq,mp-aaacvcxm,3.207187718333334,295.18415108808875,1151.9147510692576,946.7109840163696,3694.406842196323,0.101160255608317,0.104313697916669,0.036703675,0.104313697916669
Li_000718,Li,el_2a3d9fe508e79e19,Li|TiFe3O8,Fe-O-Ti,Fe-O-Ti,transition_metal_oxide_like,Li3-4TiFe3O8,Li3TiFe3O8,Li4TiFe3O8,TiFe3O8,mp-aaabqzct,mp-aaabruzy,2.551506103333328,72.2098138096436,292.7990142570891,184.24378065586893,747.078471926945,0.002853453105017,0.054814027499998,0.029877081875,0.054814027499998
Li_000719,Li,el_a0b3913f077037ec,Li|TiFeO4,Fe-O-Ti,Fe-O-Ti,transition_metal_oxide_like,Li1-2TiFeO4,LiTiFeO4,Li2TiFeO4,TiFeO4,mp-aaabrahp,mp-aaacwfna,2.159298630833331,147.59207554404438,575.24595234435,318.6953666441046,1242.1277972895707,0.016630808084626,0.023513504795921,0.0465870753125,0.0465870753125
Li_000720,Li,el_1321ee3e9bae0283,Li|TiFe3O8,Fe-O-Ti,Fe-O-Ti,transition_metal_oxide_like,Li2-3TiFe3O8,Li2TiFe3O8,Li3TiFe3O8,TiFe3O8,mp-aaabrxtk,mp-aaabrgub,3.442740968333344,73.58592726423161,305.1206223655814,253.33728648536777,1050.4512669013543,0.002414431908861,0.055061106778918,0.055246513499997,0.055246513499997
Li_000721,Li,el_dc487ce4f06f087e,Li|Ti2Fe3O10,Fe-O-Ti,Fe-O-Ti,transition_metal_oxide_like,Li2-4Ti2Fe3O10,Li2Ti2Fe3O10,Li4Ti2Fe3O10,Ti2Fe3O10,mp-aaabrkgq,mp-aaabrevx,3.307200895833336,118.84645994747048,465.91964318722233,393.0491188048952,1540.8898613351305,0.012494477601847,0.08236591717927,0.042835493421048,0.08236591717927
Li_000722,Li,el_f4feaa62c9a97128,Li|TiFe5O12,Fe-O-Ti,Fe-O-Ti,transition_metal_oxide_like,Li4-6TiFe5O12,Li4TiFe5O12,Li6TiFe5O12,TiFe5O12,mp-aaabqzvh,mp-aaabxjue,2.806414293333337,95.59482427347986,396.7039220540303,268.2786812097825,1113.3155570738247,0.051987147282599,0.113763553704545,0.107800430208332,0.113763553704545
Li_000723,Li,el_2e8d6735cea4702b,Li|TiFe3O8,Fe-O-Ti,Fe-O-Ti,transition_metal_oxide_like,Li3-4TiFe3O8,Li3TiFe3O8,Li4TiFe3O8,TiFe3O8,mp-aaabrefu,mp-aaacozmp,2.922943623333329,72.2098138096436,236.11434260959837,211.06521481698476,690.1489121082664,0.010676950309126,0.092450560833331,0.041946486875,0.092450560833331
Li_000724,Li,el_ea15d5977341be05,Li|Ti(FeO3)2,Fe-O-Ti,Fe-O-Ti,transition_metal_oxide_like,Li2-3Ti(FeO3)2,Li2Ti(FeO3)2,Li3Ti(FeO3)2,Ti(FeO3)2,mp-aaabresy,mp-aaabsbsk,2.305804499999998,96.97456492437088,389.4145630683282,223.60438818815632,897.9138518884843,0.006849672915888,0.07910157833333,0.064303488541663,0.07910157833333
Li_000725,Li,el_519b4f1e8d06bf71,Li|V2Fe3O10,Fe-O-V,Fe-O-V,transition_metal_oxide_like,Li3-5V2Fe3O10,Li3V2Fe3O10,Li5V2Fe3O10,V2Fe3O10,mp-aaabqwan,mp-aaabqykd,2.564797153333335,115.49450309022896,473.85998155311626,296.21997275146725,1215.354731766019,0.015262621977994,0.07568005447917,0.049037584375001,0.07568005447917
Li_000726,Li,el_171ae662d6494abc,Li|VFeO4,Fe-O-V,Fe-O-V,transition_metal_oxide_like,Li0-1VFeO4,VFeO4,LiVFeO4,VFeO4,mp-aaaabcav,mp-aaabraqr,3.073568223333336,150.80301626142784,548.4690873530776,463.503358763945,1685.757158369055,0.082161936701518,0.017155340416666,0.010323042261887,0.017155340416666
Li_000727,Li,el_c176c0d05d277462,Li|V4FeO12,Fe-O-V,Fe-O-V,transition_metal_oxide_like,Li0-3V4FeO12,V4FeO12,Li3V4FeO12,V4FeO12,mp-aaabrlbs,mp-aaadlftv,3.76525303,170.19450089641757,515.3801170818967,640.8253601895741,1940.5365474443668,0.002510357114278,0.095268681323526,0.050711408875031,0.095268681323526
Li_000728,Li,el_cd395c79c213e557,Li|VFeO4,Fe-O-V,Fe-O-V,transition_metal_oxide_like,Li1-2VFeO4,LiVFeO4,Li2VFeO4,VFeO4,mp-aaabscsl,mp-aaabyelr,2.336102378333334,145.1348197929338,588.8364745752241,339.0497976972525,1375.5822887045967,0.00285196983818,0.042419002261888,0.047178911562499,0.047178911562499
Li_000729,Li,el_372ee5e4d445a1ef,Li|VFe3O8,Fe-O-V,Fe-O-V,transition_metal_oxide_like,Li2-3VFe3O8,Li2VFe3O8,Li3VFe3O8,VFe3O8,mp-aaacpahi,mp-aaacozyj,2.694591148333335,72.96996429669116,307.8715498849729,196.6242198880635,829.5879531437128,0.014195219578935,0.095919577678568,0.084853036333328,0.095919577678568
Li_000730,Li,el_9b9781411cc2ba87,Li|VFeO4,Fe-O-V,Fe-O-V,transition_metal_oxide_like,Li0-1VFeO4,VFeO4,LiVFeO4,VFeO4,mp-aaabwkvy,mp-aaabryzh,3.397234863333328,150.80301626142784,589.1545289251013,512.3132643391456,2001.4963055550784,0.05466547659434,0.077621114583331,0.015912757261888,0.077621114583331
Li_000731,Li,el_51a8bac1c74727f4,Li|V3(FeO5)2,Fe-O-V,Fe-O-V,transition_metal_oxide_like,Li3-5V3(FeO5)2,Li3V3(FeO5)2,Li5V3(FeO5)2,V3(FeO5)2,mp-aaabqweo,mp-aaabqzdc,2.264412493333329,116.7277579834386,468.7371040596869,264.31979349648765,1061.4141545216398,0.011291563057598,0.100276759513893,0.097214367000001,0.100276759513893
Li_000732,Li,el_d92e09cf8583866d,Li|V(FeO3)2,Fe-O-V,Fe-O-V,transition_metal_oxide_like,Li2-3V(FeO3)2,Li2V(FeO3)2,Li3V(FeO3)2,V(FeO3)2,mp-aaabrezv,mp-aaabrbtw,2.73139486333334,95.90765728564084,390.7368596668154,261.96168246433376,1067.2566514089397,0.068046948336972,0.14073408153409,0.100338466666669,0.14073408153409
