material_id,linked_summary_has_structure,structure_nsites_if_parseable,structure_formula_if_available
mp-aaabrcbl,True,13,
mp-aaabrcbp,True,15,
mp-aaabrcbr,True,8,
mp-aaabrcbs,True,15,
mp-aaabrcbu,True,40,
mp-aaabrcbw,True,38,
mp-aaabrcbx,True,22,
mp-aaabrcby,True,56,
mp-aaabrcbz,True,30,
mp-aaabrccc,True,27,
mp-aaabrccd,True,15,
mp-aaabrcci,True,24,
mp-aaabrccm,True,92,
mp-aaabrcco,True,16,
mp-aaabrcct,True,34,
mp-aaabrccu,True,20,
mp-aaabrccv,True,28,
mp-aaabrccx,True,24,
mp-aaabrcdd,True,15,
mp-aaabrcdk,True,24,
mp-aaabrcdp,True,92,
mp-aaabrcdq,True,15,
mp-aaabrcds,True,15,
mp-aaabrcdt,True,92,
mp-aaabrceb,True,30,
mp-aaabrcef,True,53,
mp-aaabrcev,True,23,
mp-aaabrcew,True,28,
mp-aaabrcfh,True,28,
mp-aaabrcfm,True,40,
mp-aaabrcfn,True,94,
mp-aaabrcft,True,46,
mp-aaabrcga,True,40,
mp-aaabrcgc,True,42,
mp-aaabrcgd,True,28,
mp-aaabrcgh,True,96,
mp-aaabrcgi,True,36,
mp-aaabrcgn,True,40,
mp-aaabrcgt,True,40,
mp-aaabrcgu,True,56,
mp-aaabrcha,True,72,
mp-aaabrche,True,36,
mp-aaabrchf,True,30,
mp-aaabrchr,True,84,
mp-aaabrcht,True,80,
mp-aaabrcib,True,86,
mp-aaabrcie,True,28,
mp-aaabrcig,True,28,
mp-aaabrciw,True,20,
mp-aaabrcjb,True,28,
mp-aaabrcje,True,32,
mp-aaabrcjf,True,26,
mp-aaabrcjj,True,40,
mp-aaabrcjk,True,44,
mp-aaabrcjm,True,48,
mp-aaabrcjt,True,94,
mp-aaabrcju,True,35,
mp-aaabrcka,True,94,
mp-aaabrckc,True,30,
mp-aaabrckn,True,28,
mp-aaabrckr,True,36,
mp-aaabrcku,True,92,
mp-aaabrckw,True,42,
mp-aaabrckx,True,27,
mp-aaabrcla,True,28,
mp-aaabrclg,True,24,
mp-aaabrclk,True,19,
mp-aaabrcll,True,28,
mp-aaabrclm,True,49,
mp-aaabrcln,True,80,
mp-aaabrclr,True,28,
mp-aaabrcls,True,13,
mp-aaabrcma,True,94,
mp-aaabrcmb,True,52,
mp-aaabrcmc,True,42,
mp-aaabrcmg,True,38,
mp-aaabrcmi,True,33,
mp-aaabrcmn,True,64,
mp-aaabrcng,True,36,
mp-aaabrcnj,True,18,
mp-aaabrcnl,True,40,
mp-aaabrcnt,True,28,
mp-aaabrcnu,True,28,
mp-aaabrcnv,True,27,
mp-aaabrcnx,True,48,
mp-aaabrcof,True,28,
mp-aaabrcoh,True,86,
mp-aaabrcok,True,51,
mp-aaabrcol,True,34,
mp-aaabrcoo,True,96,
mp-aaabrcop,True,14,
mp-aaabrcoy,True,53,
mp-aaabrcoz,True,92,
mp-aaabrcph,True,92,
mp-aaabrcpm,True,86,
mp-aaabrcpo,True,36,
mp-aaabrcpr,True,38,
mp-aaabrcps,True,63,
mp-aaabrcpu,True,24,
mp-aaabrcqa,True,92,
mp-aaabrcqb,True,94,
mp-aaabrcqe,True,84,
mp-aaabrcqo,True,86,
mp-aaabrcqu,True,94,
mp-aaabrcqw,True,28,
mp-aaabrcqz,True,73,
mp-aaabrcrb,True,168,
mp-aaabrcrc,True,20,
mp-aaabrcri,True,80,
mp-aaabrcrk,True,56,
mp-aaabrcrs,True,36,
mp-aaabrcsb,True,86,
mp-aaabrcsd,True,92,
mp-aaabrcse,True,28,
mp-aaabrcsf,True,22,
mp-aaabrcsm,True,10,
mp-aaabrcso,True,28,
mp-aaabrcsp,True,91,
mp-aaabrcsv,True,32,
mp-aaabrcsw,True,48,
mp-aaabrcsx,True,28,
mp-aaabrctd,True,22,
mp-aaabrctg,True,24,
mp-aaabrcti,True,86,
mp-aaabrctl,True,40,
mp-aaabrctm,True,32,
mp-aaabrctq,True,84,
mp-aaabrctr,True,92,
mp-aaabrcts,True,92,
mp-aaabrctt,True,86,
mp-aaabrctv,True,32,
mp-aaabrctx,True,94,
mp-aaabrcub,True,18,
mp-aaabrcue,True,52,
mp-aaabrcuo,True,94,
mp-aaabrcux,True,36,
mp-aaabrcve,True,38,
mp-aaabrcvf,True,40,
mp-aaabrcvg,True,28,
mp-aaabrcvl,True,89,
mp-aaabrcvn,True,94,
mp-aaabrcvs,True,42,
mp-aaabrcvx,True,94,
mp-aaabrcvz,True,28,
mp-aaabrcwq,True,94,
mp-aaabrcws,True,94,
mp-aaabrcww,True,28,
mp-aaabrcxa,True,28,
mp-aaabrcxc,True,40,
mp-aaabrcxd,True,28,
mp-aaabrcxm,True,32,
mp-aaabrcxt,True,32,
mp-aaabrcxy,True,22,
mp-aaabrcyj,True,40,
mp-aaabrcyk,True,42,
mp-aaabrcyp,True,32,
mp-aaabrcyq,True,40,
mp-aaabrcyr,True,100,
mp-aaabrcyu,True,32,
mp-aaabrcyz,True,37,
mp-aaabrcze,True,22,
mp-aaabrczg,True,48,
mp-aaabrczh,True,24,
mp-aaabrczo,True,96,
mp-aaabrczr,True,14,
mp-aaabrczu,True,12,
mp-aaabrczw,True,45,
mp-aaabrdad,True,24,
mp-aaabrdae,True,54,
mp-aaabrdah,True,72,
mp-aaabrdai,True,28,
mp-aaabrdak,True,36,
mp-aaabrdal,True,24,
mp-aaabrdam,True,34,
mp-aaabrdba,True,56,
mp-aaabrdbh,True,42,
mp-aaabrdbk,True,38,
mp-aaabrdbl,True,32,
mp-aaabrdbn,True,28,
mp-aaabrdcb,True,38,
mp-aaabrdcg,True,24,
mp-aaabrdci,True,28,
mp-aaabrdcl,True,34,
mp-aaabrdcn,True,34,
mp-aaabrdcu,True,40,
mp-aaabrdcx,True,15,
mp-aaabrddf,True,24,
mp-aaabrddh,True,24,
mp-aaabrddi,True,92,
mp-aaabrddr,True,96,
mp-aaabrddv,True,28,
mp-aaabrddw,True,53,
mp-aaabrddz,True,80,
mp-aaabrdec,True,28,
mp-aaabrded,True,24,
mp-aaabrdee,True,86,
mp-aaabrdei,True,44,
mp-aaabrdek,True,48,
mp-aaabrden,True,38,
mp-aaabrdeo,True,80,
mp-aaabrdev,True,38,
mp-aaabrdfe,True,28,
mp-aaabrdfg,True,27,
mp-aaabrdfk,True,56,
mp-aaabrdfo,True,44,
mp-aaabrdfx,True,48,
mp-aaabrdfy,True,24,
mp-aaabrdfz,True,72,
mp-aaabrdga,True,30,
mp-aaabrdgn,True,29,
mp-aaabrdgr,True,84,
mp-aaabrdgs,True,28,
mp-aaabrdgt,True,17,
mp-aaabrdgv,True,72,
mp-aaabrdgx,True,14,
mp-aaabrdha,True,76,
mp-aaabrdhc,True,28,
mp-aaabrdhf,True,24,
mp-aaabrdhj,True,15,
mp-aaabrdhl,True,48,
mp-aaabrdhq,True,36,
mp-aaabrdhr,True,36,
mp-aaabrdhu,True,14,
mp-aaabrdhx,True,36,
mp-aaabrdii,True,48,
mp-aaabrdin,True,28,
mp-aaabrdio,True,14,
mp-aaabrdiq,True,32,
mp-aaabrdis,True,28,
mp-aaabrdja,True,86,
mp-aaabrdjj,True,38,
mp-aaabrdjl,True,32,
mp-aaabrdjm,True,28,
mp-aaabrdjo,True,29,
mp-aaabrdjr,True,68,
mp-aaabrdjy,True,12,
mp-aaabrdke,True,44,
mp-aaabrdkk,True,46,
mp-aaabrdkw,True,45,
mp-aaabrdkx,True,56,
mp-aaabrdky,True,40,
mp-aaabrdle,True,56,
mp-aaabrdlf,True,31,
mp-aaabrdlh,True,22,
mp-aaabrdll,True,28,
mp-aaabrdlq,True,36,
mp-aaabrdlu,True,30,
mp-aaabrdmf,True,39,
mp-aaabrdmg,True,24,
mp-aaabrdmj,True,28,
mp-aaabrdmn,True,28,
mp-aaabrdmo,True,28,
mp-aaabrdmp,True,12,
mp-aaabrdmq,True,40,
mp-aaabrdmr,True,36,
mp-aaabrdmv,True,28,
mp-aaabrdnd,True,40,
mp-aaabrdni,True,40,
mp-aaabrdno,True,56,
mp-aaabrdnp,True,88,
mp-aaabrdns,True,56,
mp-aaabrdnt,True,28,
mp-aaabrdod,True,15,
mp-aaabrdof,True,86,
mp-aaabrdon,True,30,
mp-aaabrdop,True,38,
mp-aaabrdor,True,46,
mp-aaabrdos,True,34,
mp-aaabrdov,True,28,
mp-aaabrdoz,True,44,
mp-aaabrdpa,True,56,
mp-aaabrdpj,True,32,
mp-aaabrdpl,True,33,
mp-aaabrdpx,True,32,
mp-aaabrdqc,True,24,
mp-aaabrdqg,True,44,
mp-aaabrdqu,True,26,
mp-aaabrdrb,True,48,
mp-aaabrdre,True,36,
mp-aaabrdrg,True,30,
mp-aaabrdrk,True,28,
mp-aaabrdru,True,40,
mp-aaabrdrv,True,28,
mp-aaabrdsb,True,18,
mp-aaabrdsj,True,44,
mp-aaabrdsk,True,42,
mp-aaabrdso,True,40,
mp-aaabrdsp,True,40,
mp-aaabrdsq,True,29,
mp-aaabrdss,True,31,
mp-aaabrdtd,True,36,
mp-aaabrdte,True,65,
mp-aaabrdti,True,48,
mp-aaabrdto,True,36,
mp-aaabrdtp,True,42,
mp-aaabrdtr,True,56,
mp-aaabrdts,True,74,
mp-aaabrdtt,True,72,
mp-aaabrduk,True,30,
mp-aaabrduy,True,38,
mp-aaabrdvw,True,36,
mp-aaabrdwa,True,36,
mp-aaabrdwc,True,46,
mp-aaabrdwe,True,32,
mp-aaabrdwf,True,56,
mp-aaabrdwm,True,68,
mp-aaabrdwo,True,25,
mp-aaabrdwp,True,48,
mp-aaabrdwt,True,47,
mp-aaabrdwu,True,14,
mp-aaabrdwv,True,17,
mp-aaabrdwy,True,28,
mp-aaabrdwz,True,40,
mp-aaabrdxa,True,36,
mp-aaabrdxm,True,88,
mp-aaabrdxn,True,68,
mp-aaabrdxq,True,76,
mp-aaabrdxr,True,40,
mp-aaabrdxs,True,76,
mp-aaabrdxx,True,40,
mp-aaabrdyb,True,64,
mp-aaabrdyc,True,44,
mp-aaabrdyg,True,40,
mp-aaabrdyh,True,34,
mp-aaabrdym,True,38,
mp-aaabrdyq,True,84,
mp-aaabrdys,True,24,
mp-aaabrdyu,True,59,
mp-aaabrdyv,True,19,
mp-aaabrdyz,True,40,
mp-aaabrdze,True,32,
mp-aaabrdzi,True,76,
mp-aaabrdzj,True,76,
mp-aaabrdzr,True,7,
mp-aaabrdzt,True,32,
mp-aaabrdzx,True,15,
mp-aaabreab,True,32,
mp-aaabreaf,True,24,
mp-aaabreai,True,52,
mp-aaabrebb,True,28,
mp-aaabrebd,True,10,
mp-aaabrebh,True,48,
mp-aaabrebi,True,28,
mp-aaabrebk,True,40,
mp-aaabrebm,True,33,
mp-aaabrebn,True,38,
mp-aaabrebr,True,11,
mp-aaabrebt,True,48,
mp-aaabrecb,True,24,
mp-aaabrecg,True,29,
mp-aaabreci,True,10,
mp-aaabrecp,True,11,
mp-aaabrecv,True,31,
mp-aaabreda,True,34,
mp-aaabredj,True,40,
mp-aaabredm,True,42,
mp-aaabredo,True,30,
mp-aaabredp,True,42,
mp-aaabredr,True,15,
mp-aaabredt,True,30,
mp-aaabredu,True,38,
mp-aaabredw,True,56,
mp-aaabredy,True,28,
mp-aaabreeb,True,76,
mp-aaabreek,True,45,
mp-aaabreem,True,34,
mp-aaabreen,True,90,
mp-aaabreeo,True,17,
mp-aaabreeq,True,40,
mp-aaabreer,True,44,
mp-aaabreez,True,8,
mp-aaabrefc,True,8,
mp-aaabrefm,True,28,
mp-aaabreft,True,36,
mp-aaabrefu,True,30,
mp-aaabrefv,True,36,
mp-aaabrefx,True,24,
mp-aaabrega,True,80,
mp-aaabregb,True,26,
mp-aaabregj,True,32,
mp-aaabregk,True,32,
mp-aaabregm,True,34,
mp-aaabregn,True,46,
mp-aaabregr,True,50,
mp-aaabregs,True,28,
mp-aaabregt,True,37,
mp-aaabregz,True,28,
mp-aaabreha,True,40,
mp-aaabrehl,True,14,
mp-aaabreho,True,38,
mp-aaabrehp,True,38,
mp-aaabrehq,True,36,
mp-aaabreht,True,14,
mp-aaabrehu,True,40,
mp-aaabrehw,True,37,
mp-aaabrehz,True,19,
mp-aaabreie,True,32,
mp-aaabreih,True,80,
mp-aaabreik,True,19,
mp-aaabreil,True,44,
mp-aaabreio,True,36,
mp-aaabreis,True,45,
mp-aaabreit,True,33,
mp-aaabreiv,True,28,
mp-aaabreix,True,28,
mp-aaabreiy,True,38,
mp-aaabreiz,True,44,
mp-aaabreja,True,40,
mp-aaabreji,True,14,
mp-aaabrejl,True,38,
mp-aaabrejq,True,28,
mp-aaabrejt,True,22,
mp-aaabrejv,True,45,
mp-aaabrejy,True,44,
mp-aaabreka,True,50,
mp-aaabreko,True,40,
mp-aaabrekp,True,39,
mp-aaabreku,True,44,
mp-aaabrekv,True,57,
mp-aaabrekz,True,66,
mp-aaabrelc,True,26,
mp-aaabreld,True,42,
mp-aaabrelg,True,68,
mp-aaabrell,True,40,
mp-aaabrelm,True,54,
mp-aaabrels,True,86,
mp-aaabremc,True,20,
mp-aaabremi,True,78,
mp-aaabremp,True,52,
mp-aaabrems,True,56,
mp-aaabremu,True,8,
mp-aaabremz,True,27,
mp-aaabrenb,True,36,
mp-aaabreng,True,26,
mp-aaabreni,True,50,
mp-aaabrenk,True,43,
mp-aaabrenn,True,32,
mp-aaabrenp,True,84,
mp-aaabrenr,True,63,
mp-aaabrenw,True,33,
mp-aaabrenz,True,15,
mp-aaabreoa,True,15,
mp-aaabreoc,True,46,
mp-aaabreoh,True,33,
mp-aaabreok,True,22,
mp-aaabreoq,True,54,
mp-aaabreor,True,28,
mp-aaabreoy,True,45,
mp-aaabrepc,True,90,
mp-aaabreph,True,72,
mp-aaabrepx,True,45,
mp-aaabreqa,True,28,
mp-aaabreqg,True,36,
mp-aaabreqk,True,50,
mp-aaabreqn,True,20,
mp-aaabrequ,True,64,
mp-aaabreqz,True,43,
mp-aaabrera,True,36,
mp-aaabrerb,True,43,
mp-aaabrerk,True,45,
mp-aaabrero,True,44,
mp-aaabrerx,True,80,
mp-aaabrerz,True,28,
mp-aaabresj,True,14,
mp-aaabresk,True,16,
mp-aaabress,True,17,
mp-aaabresv,True,46,
mp-aaabresw,True,80,
mp-aaabresx,True,22,
mp-aaabresy,True,33,
mp-aaabresz,True,44,
mp-aaabretd,True,104,
mp-aaabrete,True,56,
mp-aaabretg,True,26,
mp-aaabreth,True,30,
mp-aaabretm,True,15,
mp-aaabreuc,True,40,
mp-aaabreuf,True,18,
mp-aaabreuk,True,38,
mp-aaabreul,True,86,
mp-aaabreuy,True,52,
mp-aaabreva,True,72,
mp-aaabrevb,True,30,
mp-aaabreve,True,44,
mp-aaabrevr,True,14,
mp-aaabrevu,True,28,
mp-aaabrevv,True,86,
mp-aaabrevx,True,38,
mp-aaabrewa,True,48,
mp-aaabrewd,True,51,
mp-aaabrewg,True,36,
mp-aaabrewh,True,32,
mp-aaabrewj,True,28,
mp-aaabrewm,True,38,
mp-aaabrewr,True,30,
mp-aaabrewv,True,80,
mp-aaabrexb,True,36,
mp-aaabrexd,True,49,
mp-aaabrexe,True,30,
mp-aaabrexf,True,37,
mp-aaabrexi,True,88,
mp-aaabrexn,True,19,
mp-aaabrexo,True,34,
mp-aaabrexq,True,56,
mp-aaabrexr,True,56,
mp-aaabrext,True,28,
mp-aaabrexu,True,28,
mp-aaabrexv,True,40,
mp-aaabrexz,True,26,
mp-aaabreya,True,55,
mp-aaabreyb,True,16,
mp-aaabreyf,True,88,
mp-aaabreyg,True,44,
mp-aaabreyk,True,45,
mp-aaabreym,True,52,
mp-aaabreyt,True,14,
mp-aaabrezc,True,30,
mp-aaabreze,True,76,
mp-aaabrezf,True,46,
mp-aaabrezh,True,45,
mp-aaabrezl,True,40,
mp-aaabrezm,True,18,
mp-aaabrezo,True,32,
mp-aaabrezq,True,28,
mp-aaabrezv,True,33,
mp-aaabrezw,True,38,
mp-aaabrfab,True,30,
mp-aaabrfaf,True,52,
mp-aaabrfah,True,52,
mp-aaabrfaj,True,22,
mp-aaabrfak,True,36,
mp-aaabrfal,True,45,
mp-aaabrfat,True,43,
mp-aaabrfau,True,16,
mp-aaabrfbb,True,90,
mp-aaabrfbc,True,20,
mp-aaabrfbd,True,40,
mp-aaabrfbg,True,14,
mp-aaabrfbk,True,36,
mp-aaabrfbl,True,36,
mp-aaabrfbm,True,28,
mp-aaabrfbn,True,40,
mp-aaabrfbr,True,15,
mp-aaabrfbs,True,24,
mp-aaabrfbw,True,36,
mp-aaabrfbx,True,38,
mp-aaabrfbz,True,16,
mp-aaabrfca,True,16,
mp-aaabrfce,True,33,
mp-aaabrfcf,True,45,
mp-aaabrfch,True,17,
mp-aaabrfci,True,36,
mp-aaabrfck,True,33,
mp-aaabrfcn,True,16,
mp-aaabrfcp,True,45,
mp-aaabrfcr,True,42,
mp-aaabrfcs,True,48,
mp-aaabrfcx,True,88,
mp-aaabrfda,True,30,
mp-aaabrfdg,True,42,
mp-aaabrfdk,True,46,
mp-aaabrfdl,True,44,
mp-aaabrfdn,True,46,
mp-aaabrfdp,True,46,
mp-aaabrfdr,True,22,
mp-aaabrfds,True,69,
mp-aaabrfdt,True,40,
mp-aaabrfdx,True,44,
mp-aaabrfdz,True,72,
mp-aaabrfed,True,44,
mp-aaabrfee,True,40,
mp-aaabrfej,True,28,
mp-aaabrfeu,True,68,
mp-aaabrffb,True,45,
mp-aaabrffd,True,84,
mp-aaabrffe,True,80,
mp-aaabrffl,True,36,
mp-aaabrffo,True,34,
mp-aaabrfft,True,33,
mp-aaabrffu,True,90,
mp-aaabrffx,True,20,
mp-aaabrfgb,True,68,
mp-aaabrfge,True,38,
mp-aaabrfgf,True,39,
mp-aaabrfgg,True,34,
mp-aaabrfgt,True,50,
mp-aaabrfgy,True,34,
mp-aaabrfhd,True,42,
mp-aaabrfhf,True,90,
mp-aaabrfhh,True,11,
mp-aaabrfhj,True,72,
mp-aaabrfhk,True,40,
mp-aaabrfhn,True,10,
mp-aaabrfhr,True,104,
mp-aaabrfhs,True,100,
mp-aaabrfht,True,72,
mp-aaabrfhu,True,60,
mp-aaabrfhw,True,37,
mp-aaabrfio,True,38,
mp-aaabrfip,True,44,
mp-aaabrfir,True,45,
mp-aaabrfit,True,22,
mp-aaabrfiv,True,72,
mp-aaabrfiy,True,16,
mp-aaabrfja,True,45,
mp-aaabrfjb,True,78,
mp-aaabrfjf,True,43,
mp-aaabrfjm,True,24,
mp-aaabrfjp,True,44,
mp-aaabrfjq,True,40,
mp-aaabrfjv,True,28,
mp-aaabrfjw,True,86,
mp-aaabrfkc,True,16,
mp-aaabrfkd,True,24,
mp-aaabrfke,True,42,
mp-aaabrfkk,True,86,
mp-aaabrfkm,True,36,
mp-aaabrfkn,True,11,
mp-aaabrfkp,True,36,
mp-aaabrflb,True,56,
mp-aaabrfld,True,76,
mp-aaabrflg,True,24,
mp-aaabrfli,True,38,
mp-aaabrflo,True,14,
mp-aaabrflt,True,86,
mp-aaabrflx,True,42,
mp-aaabrflz,True,12,
mp-aaabrfme,True,40,
mp-aaabrfmg,True,43,
mp-aaabrfml,True,14,
mp-aaabrfmm,True,40,
mp-aaabrfmn,True,16,
mp-aaabrfmo,True,44,
mp-aaabrfmq,True,12,
mp-aaabrfmr,True,44,
mp-aaabrfmv,True,76,
mp-aaabrfmx,True,36,
mp-aaabrfni,True,88,
mp-aaabrfnj,True,52,
mp-aaabrfnn,True,9,
mp-aaabrfno,True,15,
mp-aaabrfny,True,15,
mp-aaabrfnz,True,36,
mp-aaabrfoa,True,16,
mp-aaabrfoh,True,44,
mp-aaabrfoi,True,32,
mp-aaabrfoj,True,84,
mp-aaabrfok,True,18,
mp-aaabrfom,True,30,
mp-aaabrfon,True,40,
mp-aaabrfop,True,40,
mp-aaabrfos,True,22,
mp-aaabrfov,True,16,
mp-aaabrfow,True,36,
mp-aaabrfoz,True,44,
mp-aaabrfpb,True,32,
mp-aaabrfpj,True,34,
mp-aaabrfpk,True,90,
mp-aaabrfpl,True,34,
mp-aaabrfpv,True,28,
mp-aaabrfqa,True,43,
mp-aaabrfqd,True,86,
mp-aaabrfqf,True,34,
mp-aaabrfqg,True,68,
mp-aaabrfqk,True,22,
mp-aaabrfql,True,32,
mp-aaabrfqo,True,56,
mp-aaabrfqv,True,43,
mp-aaabrfqw,True,36,
mp-aaabrfqz,True,46,
mp-aaabrfrd,True,16,
mp-aaabrfri,True,41,
mp-aaabrfrk,True,44,
mp-aaabrfrp,True,22,
mp-aaabrfrs,True,72,
mp-aaabrfrv,True,60,
mp-aaabrfrx,True,28,
mp-aaabrfry,True,34,
mp-aaabrfrz,True,64,
mp-aaabrfsc,True,72,
mp-aaabrfse,True,88,
mp-aaabrfsg,True,44,
mp-aaabrfsj,True,30,
mp-aaabrfsk,True,90,
mp-aaabrfsv,True,64,
mp-aaabrfsx,True,56,
mp-aaabrfta,True,22,
mp-aaabrftb,True,42,
mp-aaabrftc,True,86,
mp-aaabrftd,True,40,
mp-aaabrftf,True,32,
mp-aaabrfto,True,30,
mp-aaabrftt,True,56,
mp-aaabrfua,True,30,
mp-aaabrfud,True,32,
mp-aaabrfue,True,24,
mp-aaabrfuf,True,44,
mp-aaabrfuh,True,32,
mp-aaabrfuj,True,72,
mp-aaabrfuk,True,51,
mp-aaabrfuo,True,68,
mp-aaabrfuq,True,44,
mp-aaabrfur,True,44,
mp-aaabrfux,True,28,
mp-aaabrfvi,True,36,
mp-aaabrfvj,True,51,
mp-aaabrfvl,True,20,
mp-aaabrfvr,True,54,
mp-aaabrfvs,True,64,
mp-aaabrfvt,True,55,
mp-aaabrfvu,True,48,
mp-aaabrfvz,True,60,
mp-aaabrfwd,True,70,
mp-aaabrfwe,True,11,
mp-aaabrfwf,True,20,
mp-aaabrfwg,True,32,
mp-aaabrfwm,True,71,
mp-aaabrfwn,True,86,
mp-aaabrfwt,True,24,
mp-aaabrfwz,True,88,
mp-aaabrfxf,True,52,
mp-aaabrfxg,True,40,
mp-aaabrfxj,True,92,
mp-aaabrfxm,True,44,
mp-aaabrfxp,True,42,
mp-aaabrfxq,True,90,
mp-aaabrfxt,True,34,
mp-aaabrfxw,True,43,
mp-aaabrfxx,True,34,
mp-aaabrfxz,True,28,
mp-aaabrfyb,True,34,
mp-aaabrfyd,True,70,
mp-aaabrfyf,True,18,
mp-aaabrfyi,True,54,
mp-aaabrfyj,True,44,
mp-aaabrfyq,True,14,
mp-aaabrfyr,True,90,
mp-aaabrfyv,True,72,
mp-aaabrfze,True,42,
mp-aaabrfzh,True,30,
mp-aaabrfzj,True,16,
mp-aaabrfzm,True,36,
mp-aaabrfzo,True,39,
mp-aaabrfzp,True,32,
mp-aaabrfzr,True,44,
mp-aaabrfzs,True,36,
mp-aaabrfzv,True,70,
mp-aaabrfzw,True,63,
mp-aaabrgac,True,56,
mp-aaabrgaf,True,32,
mp-aaabrgah,True,40,
mp-aaabrgai,True,56,
mp-aaabrgak,True,90,
mp-aaabrgam,True,10,
mp-aaabrgap,True,9,
mp-aaabrgau,True,15,
mp-aaabrgaw,True,84,
mp-aaabrgaz,True,54,
mp-aaabrgba,True,14,
mp-aaabrgbb,True,40,
mp-aaabrgbd,True,36,
mp-aaabrgbi,True,7,
mp-aaabrgbk,True,45,
mp-aaabrgbr,True,10,
mp-aaabrgbz,True,80,
mp-aaabrgci,True,34,
mp-aaabrgcj,True,28,
mp-aaabrgcn,True,44,
mp-aaabrgct,True,44,
mp-aaabrgcw,True,44,
mp-aaabrgda,True,43,
mp-aaabrgdb,True,84,
mp-aaabrgdd,True,90,
mp-aaabrgde,True,88,
mp-aaabrgdi,True,30,
mp-aaabrgdj,True,68,
mp-aaabrgdk,True,40,
mp-aaabrgdl,True,68,
mp-aaabrgdo,True,30,
mp-aaabrgdp,True,45,
mp-aaabrgdr,True,16,
mp-aaabrgdv,True,36,
mp-aaabrgdy,True,44,
mp-aaabrgeb,True,40,
mp-aaabrgec,True,84,
mp-aaabrgef,True,44,
mp-aaabrgeh,True,86,
mp-aaabrgej,True,40,
mp-aaabrgeo,True,32,
mp-aaabrgeq,True,90,
mp-aaabrget,True,44,
mp-aaabrgev,True,48,
mp-aaabrgew,True,42,
mp-aaabrgfa,True,46,
mp-aaabrgfb,True,44,
mp-aaabrgfd,True,18,
mp-aaabrgff,True,34,
mp-aaabrgfg,True,48,
mp-aaabrgfk,True,15,
mp-aaabrgfq,True,64,
mp-aaabrgfs,True,10,
mp-aaabrgfu,True,14,
mp-aaabrgfw,True,40,
mp-aaabrgfx,True,48,
mp-aaabrgfz,True,44,
mp-aaabrggb,True,56,
mp-aaabrggd,True,20,
mp-aaabrgge,True,34,
mp-aaabrggh,True,36,
mp-aaabrggk,True,48,
mp-aaabrggm,True,72,
mp-aaabrggo,True,90,
mp-aaabrggp,True,90,
mp-aaabrggs,True,20,
mp-aaabrggv,True,59,
mp-aaabrggz,True,40,
mp-aaabrghc,True,56,
mp-aaabrghg,True,13,
mp-aaabrghn,True,27,
mp-aaabrghu,True,24,
mp-aaabrghv,True,24,
mp-aaabrghw,True,60,
mp-aaabrghy,True,64,
mp-aaabrghz,True,56,
mp-aaabrgib,True,41,
mp-aaabrgid,True,20,
mp-aaabrgif,True,30,
mp-aaabrgil,True,34,
mp-aaabrgim,True,24,
mp-aaabrgis,True,97,
mp-aaabrgit,True,40,
mp-aaabrgiy,True,48,
mp-aaabrgiz,True,44,
mp-aaabrgjc,True,88,
mp-aaabrgjd,True,50,
mp-aaabrgje,True,54,
mp-aaabrgjj,True,30,
mp-aaabrgjk,True,72,
mp-aaabrgjm,True,92,
mp-aaabrgjn,True,90,
mp-aaabrgjp,True,34,
mp-aaabrgjs,True,90,
mp-aaabrgjt,True,72,
mp-aaabrgjv,True,86,
mp-aaabrgjx,True,86,
mp-aaabrgkc,True,77,
mp-aaabrgkj,True,50,
mp-aaabrgkm,True,30,
mp-aaabrgkq,True,84,
mp-aaabrgkr,True,86,
mp-aaabrgkw,True,41,
mp-aaabrglb,True,88,
mp-aaabrgld,True,88,
mp-aaabrgle,True,92,
mp-aaabrglf,True,11,
mp-aaabrgln,True,86,
mp-aaabrglo,True,92,
mp-aaabrglq,True,76,
mp-aaabrglr,True,84,
mp-aaabrgma,True,28,
mp-aaabrgmd,True,14,
mp-aaabrgme,True,54,
mp-aaabrgmg,True,33,
mp-aaabrgmk,True,32,
mp-aaabrgml,True,80,
mp-aaabrgmp,True,30,
mp-aaabrgmq,True,42,
mp-aaabrgmr,True,20,
mp-aaabrgmy,True,92,
mp-aaabrgmz,True,17,
mp-aaabrgng,True,38,
mp-aaabrgnk,True,55,
mp-aaabrgnl,True,83,
mp-aaabrgno,True,88,
mp-aaabrgnq,True,20,
mp-aaabrgns,True,80,
mp-aaabrgnu,True,92,
mp-aaabrgnv,True,90,
mp-aaabrgob,True,28,
mp-aaabrgog,True,64,
mp-aaabrgoh,True,46,
mp-aaabrgon,True,92,
mp-aaabrgoo,True,32,
mp-aaabrgoq,True,35,
mp-aaabrgos,True,16,
mp-aaabrgou,True,84,
mp-aaabrgov,True,42,
mp-aaabrgox,True,28,
mp-aaabrgoy,True,80,
mp-aaabrgpa,True,30,
mp-aaabrgpc,True,59,
mp-aaabrgpf,True,44,
mp-aaabrgph,True,44,
mp-aaabrgpi,True,44,
mp-aaabrgpj,True,94,
mp-aaabrgpk,True,88,
mp-aaabrgpn,True,44,
mp-aaabrgpp,True,54,
mp-aaabrgpr,True,72,
mp-aaabrgps,True,17,
mp-aaabrgpt,True,36,
mp-aaabrgpu,True,84,
mp-aaabrgpy,True,63,
mp-aaabrgqd,True,45,
mp-aaabrgqi,True,22,
mp-aaabrgqj,True,40,
