record_index,source_queried_working_ion,source_endpoint,mp_database_version,record_source_id,working_ion,battery_formula,formula_charge,formula_discharge,framework_formula,chemsys,elements,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,fracA_charge,fracA_discharge,num_steps,max_voltage_step,id_charge,id_discharge,material_ids,battery_type,thermo_type,last_updated,stability_worst
Li_002320,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Fe5Sb(PO4)6,Fe5Sb(PO4)6,Li4Fe5Sb(PO4)6,Fe5Sb(PO4)6,Fe-O-P-Sb,Fe|O|P|Sb,2.660579385833334,107.35867751386526,373.162248829036,285.6362842837186,992.8277868057426,0.049316877760294,0.019126238124998002,0.08582081458125301,0.0,0.1,1.0,0.0,mp-aaabrxvx,mp-aaabsenm,mp-aaabrxvx|mp-aaabsenm,insertion,,2025-09-19T09:44:46.997000Z,0.08582081458125301
Li_002321,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Fe3Sb(PO4)4,Fe3Sb(PO4)4,Li4Fe3Sb(PO4)4,Fe3Sb(PO4)4,Fe-O-P-Sb,Fe|O|P|Sb,2.90379491833333,153.82276864261001,550.494472868947,446.6697739083745,1598.5230528874338,0.055870134932014,0.06745134864582901,0.09465944273538701,0.0,0.14285714285714202,1.0,0.0,mp-aaacpbbd,mp-aaacozsz,mp-aaacpbbd|mp-aaacozsz,insertion,,2025-09-19T09:43:22.213000Z,0.09465944273538701
Li_002322,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li6-8Fe3Sn(PO4)6,Li6Fe3Sn(PO4)6,Li8Fe3Sn(PO4)6,Fe3Sn(PO4)6,Fe-O-P-Sn,Fe|O|P|Sn,1.9665282433333051,58.8008922510773,174.98944023541733,115.633615344942,344.12167650803366,0.072151120637495,0.053661716499987,0.11468287482142901,0.15,0.19047619047619002,1.0,0.0,mp-aaabshzi,mp-aaabscqn,mp-aaabshzi|mp-aaabscqn,insertion,,2025-09-19T09:44:48.647000Z,0.11468287482142901
Li_002323,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-8Fe7Te(PO4)12,Fe7Te(PO4)12,Li8Fe7Te(PO4)12,Fe7Te(PO4)12,Fe-O-P-Te,Fe|O|P|Te,5.024749633333348,125.11637465090324,384.05781834164577,628.6784576511238,1929.7943818909903,0.012181310859530002,0.08411526526960901,0.022555604749999,0.0,0.105263157894736,1.0,0.0,mp-aaabsfkt,mp-aaacoyww,mp-aaabsfkt|mp-aaacoyww,insertion,,2025-09-19T09:44:50.238000Z,0.08411526526960901
Li_002324,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2FeSn(PO4)2,FeSn(PO4)2,Li2FeSn(PO4)2,FeSn(PO4)2,Fe-O-P-Sn,Fe|O|P|Sn,2.635876797083331,141.66446796902832,516.7230458586649,373.41008409071657,1362.0182870970812,0.11936675793973602,0.033455896388893,0.062991719404761,0.0,0.14285714285714202,1.0,0.0,mp-aaacpaxv,mp-aaabryhe,mp-aaacpaxv|mp-aaabryhe,insertion,,2025-09-19T09:44:47.319000Z,0.062991719404761
Li_002325,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-6Fe3Sb(PO4)6,Fe3Sb(PO4)6,Li6Fe3Sb(PO4)6,Fe3Sb(PO4)6,Fe-O-P-Sb,Fe|O|P|Sb,3.9572313316666663,178.52396803848805,551.8048842029468,706.4606397753635,2183.619576734598,0.0019219363635280002,0.06574333499999001,0.073889446256248,0.0,0.15,1.0,0.0,mp-aaabscqq,mp-aaabrcgn,mp-aaabscqq|mp-aaabrcgn,insertion,,2025-09-19T09:44:32.252000Z,0.073889446256248
Li_002326,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-7TiFe3(PO4)6,TiFe3(PO4)6,Li7TiFe3(PO4)6,TiFe3(PO4)6,Fe-O-P-Ti,Fe|O|P|Ti,4.012802456190469,225.00180413356517,636.0857632822424,902.8877922744572,2552.4865132467717,0.043553175022297004,0.073530078063735,0.068120638902432,0.0,0.17073170731707302,2.0,1.5309314683333641,mp-aaabscwe,mp-aaabrgkw,mp-aaabscwe|mp-aaabrdni|mp-aaabrgkw,insertion,,2025-09-19T09:44:34.255000Z,0.073530078063735
Li_002327,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-6VFe3(PO4)6,VFe3(PO4)6,Li6VFe3(PO4)6,VFe3(PO4)6,Fe-O-P-V,Fe|O|P|V,4.215075326666668,193.75716207888482,570.0605038162989,816.7010332436621,2402.847964343252,0.01367067541944,0.068798300171571,0.046756807624998,0.0,0.15,1.0,0.0,mp-aaabsbfp,mp-aaabrcyj,mp-aaabsbfp|mp-aaabrcyj,insertion,,2025-09-19T09:44:33.122000Z,0.068798300171571
Li_002328,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-6Ti3Fe(PO4)6,Ti3Fe(PO4)6,Li6Ti3Fe(PO4)6,Ti3Fe(PO4)6,Fe-O-P-Ti,Fe|O|P|Ti,3.25173819166666,198.3042134413489,564.6564078165562,644.8333844156514,1836.1148064664008,0.021552192613268,0.036345302365203,0.07686674494907701,0.0,0.15,2.0,2.538268356666624,mp-aaabsdcm,mp-aaacozbu,mp-aaabsdcm|mp-aaabqiad|mp-aaacozbu,insertion,,2025-09-19T09:44:19.129000Z,0.07686674494907701
Li_002329,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4VFe3(PO4)4,VFe3(PO4)4,Li4VFe3(PO4)4,VFe3(PO4)4,Fe-O-P-V,Fe|O|P|V,3.21590019333333,171.22102178307352,585.8978057906918,550.6297170549166,1884.18886691586,0.061323441257394,0.025083127916694002,0.006938646339282001,0.0,0.14285714285714202,1.0,0.0,mp-aaacrfji,mp-aaacronb,mp-aaacrfji|mp-aaacronb,insertion,,2025-09-19T09:43:23.124000Z,0.025083127916694002
Li_002330,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-6V3Fe(PO4)6,V3Fe(PO4)6,Li6V3Fe(PO4)6,V3Fe(PO4)6,Fe-O-P-V,Fe|O|P|V,3.503242440000002,196.07404453909308,567.109655424458,686.8949142118016,1986.7226130167387,0.030496756830814,0.018148604436303003,0.046796762828119,0.0,0.15,1.0,0.0,mp-aaabrzjj,mp-aaacozax,mp-aaabrzjj|mp-aaacozax,insertion,,2025-09-19T09:44:47.746000Z,0.046796762828119
Li_002331,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-8VFe7(PO4)12,VFe7(PO4)12,Li8VFe7(PO4)12,VFe7(PO4)12,Fe-O-P-V,Fe|O|P|V,5.005458034583317,130.97525938266153,385.59780030337276,655.5911644085772,1930.0936076461708,0.011269886198883,0.08138519322304301,0.014779573807574001,0.0,0.105263157894736,1.0,0.0,mp-aaackrcm,mp-aaabreeb,mp-aaackrcm|mp-aaabreeb,insertion,,2025-09-19T09:44:35.002000Z,0.08138519322304301
Li_002332,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2VFe(PO4)2,VFe(PO4)2,Li2VFe(PO4)2,VFe(PO4)2,Fe-O-P-V,Fe|O|P|V,2.954241255833335,172.57252201139963,585.4733999407621,509.8208641492832,1729.6296722980096,0.041068615967482,0.026026008333333003,0.010759549464284,0.0,0.14285714285714202,1.0,0.0,mp-aaabsbxc,mp-aaabxaoo,mp-aaabsbxc|mp-aaabxaoo,insertion,,2025-09-19T09:44:48.399000Z,0.026026008333333003
Li_002333,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3VFe(P2O7)2,VFe(P2O7)2,Li3VFe(P2O7)2,VFe(P2O7)2,Fe-O-P-V,Fe|O|P|V,3.761030858333332,169.09588810400138,476.4939383316091,635.9748531764294,1792.1084058739618,0.054003401912552006,0.010630669541582,0.000288295833343,0.0,0.130434782608695,3.0,0.94992400000001,mp-aaabrrru,mp-aaacozwy,mp-aaabrrru|mp-aaabqvdy|mp-aaabrfzw|mp-aaacsiep|mp-aaabrgdb|mp-aaacshgs|mp-aaabrpcv|mp-aaabrfxp|mp-aaacoylv|mp-aaacshjj|mp-aaacpahh|mp-aaacozwy,insertion,,2025-09-19T09:44:19.306000Z,0.010630669541582
Li_002334,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-8Fe7P12WO48,Fe7P12WO48,Li8Fe7P12WO48,Fe7P12WO48,Fe-O-P-W,Fe|O|P|W,4.920630242083338,121.14078930995905,382.10221945367516,596.0890314284304,1880.1837366109185,0.015870303091575,0.06581144783701501,0.012773160148019,0.0,0.105263157894736,1.0,0.0,mp-aaabrwfn,mp-aaacoywx,mp-aaabrwfn|mp-aaacoywx,insertion,,2025-09-19T09:44:46.008000Z,0.06581144783701501
Li_002335,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2ZnFe(PO4)2,ZnFe(PO4)2,Li2ZnFe(PO4)2,ZnFe(PO4)2,Fe-O-P-Zn,Fe|O|P|Zn,4.203928567083335,164.89225019453374,596.3957034736627,693.1952410834531,2507.2049351186924,0.016671797524838,0.07902082942708101,0.024070144821428,0.0,0.14285714285714202,1.0,0.0,mp-aaackqyj,mp-aaabraqi,mp-aaackqyj|mp-aaabraqi,insertion,,2025-09-19T09:44:29.652000Z,0.07902082942708101
Li_002336,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Fe5P6WO24,Fe5P6WO24,Li4Fe5P6WO24,Fe5P6WO24,Fe-O-P-W,Fe|O|P|W,2.506536440833319,101.07500086885335,367.37012609780294,253.34817293504037,920.8266083376749,0.06115911646597601,0.016454591585645002,0.08835411381249901,0.0,0.1,1.0,0.0,mp-aaabsklp,mp-aaabscja,mp-aaabsklp|mp-aaabscja,insertion,,2025-09-19T09:44:48.617000Z,0.08835411381249901
Li_002337,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2-8Zr7Fe(PO4)12,Li2Zr7Fe(PO4)12,Li8Zr7Fe(PO4)12,Zr7Fe(PO4)12,Fe-O-P-Zr,Fe|O|P|Zr,3.041144999999995,85.1021977686392,262.0703564064857,258.80812323310784,796.9939540338006,0.0058459192578340004,0.019922483035719002,0.055700121578945,0.028571428571428,0.105263157894736,1.0,0.0,mp-aaabrfwd,mp-aaacoyvr,mp-aaabrfwd|mp-aaabrzqv|mp-aaacoyvr,insertion,,2025-09-19T09:44:37.947000Z,0.055700121578945
Li_002338,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-0.5SrPrFeRuO6,SrPrFeRuO6,Sr2LiPr2Fe2(RuO6)2,SrPrFeRuO6,Fe-O-Pr-Ru-Sr,Fe|O|Pr|Ru|Sr,4.195978793333329,27.635546820395565,172.12857521562546,115.9581684005501,722.2478513314453,0.032628628646236,0.19965535257500003,0.10170518609944101,0.0,0.047619047619047006,1.0,0.0,mp-aaacrhwt,mp-aaacsifv,mp-aaacrhwt|mp-aaacsifv|mp-aaacshjt|mp-aaacsdye,insertion,,2025-09-19T09:43:23.256000Z,0.19965535257500003
Li_002339,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1-2Fe(SO4)2,LiFe(SO4)2,Li2Fe(SO4)2,Fe(SO4)2,Fe-O-S,Fe|O|S,3.908987278333332,102.35346942039781,293.9634646119707,400.0984098576148,1149.0994434629843,0.047961562025282005,0.027069799375006,0.007571663173074001,0.08333333333333301,0.15384615384615302,1.0,0.0,mp-aaabskqd,mp-aaabsksw,mp-aaabskqd|mp-aaabsksw,insertion,,2025-09-19T09:44:51.482000Z,0.027069799375006
Li_002340,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Fe2(SO4)3,Fe2(SO4)3,LiFe2(SO4)3,Fe2(SO4)3,Fe-O-S,Fe|O|S,3.149304093333332,65.88063566719111,192.06793144987577,207.4781555780869,604.8803227131596,0.013500310009562,0.0,0.029626511874997003,0.0,0.055555555555555004,1.0,0.0,mp-aaabetyt,mp-aaabrtct,mp-aaabetyt|mp-aaabrtct,insertion,,2025-09-19T09:44:15.825000Z,0.029626511874997003
Li_002341,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2Fe2(SO4)3,Fe2(SO4)3,Li2Fe2(SO4)3,Fe2(SO4)3,Fe-O-S,Fe|O|S,3.668856170833334,129.550918892381,367.9291513138877,475.30368821544073,1349.8791372274284,0.11465853565793001,0.007453446911764001,0.008113624736836,0.0,0.105263157894736,1.0,0.0,mp-aaabeudq,mp-aaabsggr,mp-aaabeudq|mp-aaabrtpq|mp-aaabsggr,insertion,,2025-09-19T09:44:15.850000Z,0.008113624736836
Li_002342,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Fe(SO4)2,Fe(SO4)2,LiFe(SO4)2,Fe(SO4)2,Fe-O-S,Fe|O|S,5.321085920000006,105.14046124832447,289.18120840465,559.4614279707656,1538.7580563705706,0.012707052755298001,0.06591522939393,0.02824912225695,0.0,0.08333333333333301,1.0,0.0,mp-aaabryiz,mp-aaabwjai,mp-aaabryiz|mp-aaabwjai,insertion,,2025-09-19T09:44:47.358000Z,0.06591522939393
Li_002343,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Fe(SO4)2,Fe(SO4)2,LiFe(SO4)2,Fe(SO4)2,Fe-O-S,Fe|O|S,5.37251290666666,105.14046124832447,290.3450711195054,564.8684850695091,1559.8826419765921,0.011606126403935001,0.0622204590909,0.020576667256950003,0.0,0.08333333333333301,1.0,0.0,mp-aaabrwzw,mp-aaabrxtj,mp-aaabrwzw|mp-aaabrxtj,insertion,,2025-09-19T09:44:46.632000Z,0.0622204590909
Li_002344,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3Fe(SbO3)4,Fe(SbO3)4,Li3Fe(SbO3)4,Fe(SbO3)4,Fe-O-Sb,Fe|O|Sb,3.827047448333331,106.39719242865917,589.1964661654788,407.18710379393053,2254.8828324056117,0.06169560909395601,0.084832964999995,0.055221446687497004,0.0,0.15,1.0,0.0,mp-aaabqyup,mp-aaabraov,mp-aaabqyup|mp-aaabraov,insertion,,2025-09-19T09:44:27.654000Z,0.084832964999995
Li_002345,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li3-4Fe3SbO8,Li3Fe3SbO8,Li4Fe3SbO8,Fe3SbO8,Fe-O-Sb,Fe|O|Sb,2.618652813333345,60.220712770183695,275.4581181471858,157.69713891658085,721.3291760416372,0.002839125818661,0.04317192583333301,0.015012720468749002,0.2,0.25,1.0,0.0,mp-aaabryfj,mp-aaabskhr,mp-aaabryfj|mp-aaabrayp|mp-aaabskhr,insertion,,2025-09-19T09:44:30.018000Z,0.04317192583333301
Li_002346,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li4-6Fe5SbO12,Li4Fe5SbO12,Li6Fe5SbO12,Fe5SbO12,Fe-O-Sb,Fe|O|Sb,2.989814803333321,84.46415386679128,351.7581142377379,252.53217758195598,1051.6916171406024,0.041823463990698,0.09996406795453901,0.026876614687503003,0.18181818181818102,0.25,1.0,0.0,mp-aaacozsy,mp-aaabroot,mp-aaacozsy|mp-aaabroot,insertion,,2025-09-19T09:44:42.810000Z,0.09996406795453901
Li_002347,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Ti3Fe3(SbO8)2,Ti3Fe3(SbO8)2,Li4Ti3Fe3(SbO8)2,Ti3Fe3(SbO8)2,Fe-O-Sb-Ti,Fe|O|Sb|Ti,3.318056148333331,127.86807580327672,570.8955720586437,424.27345509461475,1894.2635629254567,0.06315624147349501,0.12384903635416701,0.048137964821414005,0.0,0.14285714285714202,1.0,0.0,mp-aaabqvyr,mp-aaabxfui,mp-aaabqvyr|mp-aaabxfui|mp-aaabxcuq,insertion,,2025-09-19T09:44:21.694000Z,0.12384903635416701
Li_002348,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li7-1Sc9Fe(SiO3)20,Li7Sc9Fe(SiO3)20,Li10Sc9Fe(SiO3)20,Sc9Fe(SiO3)20,Fe-O-Sc-Si,Fe|O|Sc|Si,5.010498516666648,39.19238660867842,117.20955691614228,196.373394967409,587.2783110674859,0.005443192675007,0.041921694030925,0.003456409024996,0.072164948453608,0.1,1.0,0.0,mp-aaabwjkd,mp-aaacpatp,mp-aaabwjkd|mp-aaabrgis|mp-aaacpatp,insertion,,2025-09-19T09:44:38.556000Z,0.041921694030925
Li_002349,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Fe(SeO3)2,Fe(SeO3)2,LiFe(SeO3)2,Fe(SeO3)2,Fe-O-Se,Fe|O|Se,5.054418733333333,84.62670679276157,297.84474227869714,427.7388121536413,1505.4320449982854,0.01786371086121,0.10682534861111301,0.0,0.0,0.1,1.0,0.0,mp-aaaabljp,mp-aaabfugx,mp-aaaabljp|mp-aaabfugx,insertion,,2025-09-19T09:43:32.535000Z,0.10682534861111301
Li_002350,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Fe(Se2O5)2,Fe(Se2O5)2,LiFe(Se2O5)2,Fe(Se2O5)2,Fe-O-Se,Fe|O|Se,5.158822208333338,49.759535749440964,200.83604903982743,256.70059810057273,1036.077470020585,0.014143331788432,0.07993007744444301,0.0034546978124980004,0.0,0.0625,1.0,0.0,mp-aaaabljn,mp-aaabyngc,mp-aaaabljn|mp-aaabyngc,insertion,,2025-09-19T09:43:32.472000Z,0.07993007744444301
Li_002351,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-0.25ScFeO3,ScFeO3,LiSc4(FeO3)4,ScFeO3,Fe-O-Sc,Fe|O|Sc,0.6853425433333531,44.51057019354141,198.34636682128436,30.504987381659408,135.9352034982292,0.05728348692381301,0.08394618037499901,0.15242428880952502,0.0,0.047619047619047006,1.0,0.0,mp-aaabrure,mp-aaacshkh,mp-aaabrure|mp-aaabrazb|mp-aaacshkh|mp-aaacsjfm,insertion,,2025-09-19T09:44:30.073000Z,0.15242428880952502
Li_002352,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1-2Fe(SiO3)2,LiFe(SiO3)2,Li2Fe(SiO3)2,Fe(SiO3)2,Fe-O-Si,Fe|O|Si,2.884041040833328,120.78484696037346,339.649867162388,348.34845574448974,979.5641564099152,0.046822230923719003,0.034437433250001,0.011557355000002,0.1,0.18181818181818102,1.0,0.0,mp-aaabsgqy,mp-aaabqwvy,mp-aaabsgqy|mp-aaabqwvy,insertion,,2025-09-19T09:44:23.929000Z,0.034437433250001
Li_002353,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2FeSiO4,FeSiO4,Li2FeSiO4,FeSiO4,Fe-O-Si,Fe|O|Si,4.048538149583334,331.2708062767885,1036.6366798436009,1341.1624970548085,4196.863145604223,0.177338363099093,0.27670414875000104,0.0,0.0,0.25,2.0,1.760161957499988,mp-aaackssp,mp-aaaabcbo,mp-aaackssp|mp-aaabrbuu|mp-aaabwzsx|mp-aaabqvjw|mp-aaaabcbo,insertion,,2025-09-19T09:43:28.536000Z,0.27670414875000104
Li_002354,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Fe(SiO3)2,Fe(SiO3)2,LiFe(SiO3)2,Fe(SiO3)2,Fe-O-Si,Fe|O|Si,5.06306346833333,124.68507660434258,413.351134717925,631.2884564017897,2092.823029784455,0.028697016187225,0.152752098333332,0.008175921000002001,0.0,0.1,1.0,0.0,mp-aaaablil,mp-aaaabcfd,mp-aaaablil|mp-aaaabcfd,insertion,,2025-09-19T09:43:28.886000Z,0.152752098333332
Li_002355,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1.5-2FeSiO4,Li3Fe2(SiO4)2,Li2FeSiO4,FeSiO4,Fe-O-Si,Fe|O|Si,3.42389415833333,82.81770156919713,253.86653983163808,283.5590446093671,869.2121627258413,0.025612551482282003,0.07351706966667401,0.021603718749999,0.2,0.25,1.0,0.0,mp-aaabwktu,mp-aaabrmrw,mp-aaabwktu|mp-aaabrmrw|mp-aaabqvpv,insertion,,2025-09-19T09:44:20.547000Z,0.07351706966667401
Li_002356,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1-2FeSiO4,LiFeSiO4,Li2FeSiO4,FeSiO4,Fe-O-Si,Fe|O|Si,2.8148486308333363,165.63540313839425,489.9565910876968,466.23858774163676,1379.153639590972,0.012776925520738001,0.033588317142859,0.010883400312500001,0.14285714285714202,0.25,1.0,0.0,mp-aaabqwlm,mp-aaabqvts,mp-aaabqwlm|mp-aaacpadi|mp-aaacwdsh|mp-aaacwion|mp-aaabqvts,insertion,,2025-09-19T09:44:21.210000Z,0.033588317142859
Li_002357,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1-2FeSiO4,LiFeSiO4,Li2FeSiO4,FeSiO4,Fe-O-Si,Fe|O|Si,2.86456514833333,165.63540313839425,509.92795122794644,474.4734031603854,1460.7218372485938,0.022224319253918,0.033040580357145,0.0041895659375000005,0.14285714285714202,0.25,1.0,0.0,mp-aaabqyqk,mp-aaabqvuf,mp-aaabqyqk|mp-aaabrmsh|mp-aaabqxnj|mp-aaabqvuf,insertion,,2025-09-19T09:44:21.334000Z,0.033040580357145
Li_002358,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Fe(SiO3)2,Fe(SiO3)2,LiFe(SiO3)2,Fe(SiO3)2,Fe-O-Si,Fe|O|Si,4.9464746283333385,124.68507660434258,410.0009383751033,616.7515679551793,2028.0592392653093,0.0017212186028080002,0.14001112472222002,0.008367928750001,0.0,0.1,1.0,0.0,mp-aaaabliu,mp-aaabdbmq,mp-aaaabliu|mp-aaabdbmq,insertion,,2025-09-19T09:43:32.409000Z,0.14001112472222002
Li_002359,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3Mo3(PO4)4,Mo3(PO4)4,Li3Mo3(PO4)4,Mo3(PO4)4,Mo-O-P,Mo|O|P,4.034618058888881,116.77722782500292,401.0986967932369,471.15151224973795,1618.2800454787896,0.013128853110226001,0.146074884130433,0.027749243814088,0.0,0.115384615384615,1.0,0.0,mp-aaaabnhq,mp-aaaabnhp,mp-aaaabnhq|mp-aaaabnhp,insertion,,2025-09-19T09:43:51.792000Z,0.146074884130433
Li_002360,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3Mo2(PO4)3,Mo2(PO4)3,Li3Mo2(PO4)3,Mo2(PO4)3,Mo-O-P,Mo|O|P,3.231729919166662,161.57894432927827,530.9841629776665,522.1795086962932,1715.9974060985921,0.06496126768254401,0.002497590882351,0.004713364375,0.0,0.15,2.0,0.40876356999997604,mp-aaabesyk,mp-aaaabmqb,mp-aaabesyk|mp-aaaabmpi|mp-aaaabmqb|mp-aaaabmph,insertion,,2025-09-19T09:43:41.396000Z,0.004713364375
Li_002361,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MoP2O7,MoP2O7,LiMoP2O7,MoP2O7,Mo-O-P,Mo|O|P,4.167374118333332,96.81765228608988,324.73385736652995,403.47537833484694,1353.2874725358247,0.0020120471882650003,0.10555685499999701,0.021605628181817,0.0,0.09090909090909001,1.0,0.0,mp-aaabetfq,mp-aaaabndb,mp-aaabetfq|mp-aaaabndb,insertion,,2025-09-19T09:43:50.187000Z,0.10555685499999701
Li_002362,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Mo(PO3)4,Mo(PO3)4,LiMo(PO3)4,Mo(PO3)4,Mo-O-P,Mo|O|P,4.163988285833345,64.00065638445936,183.94660083871662,266.4979834705339,765.9514911112782,0.026781742196321002,0.054315133039243006,0.041604852638898,0.0,0.055555555555555004,1.0,0.0,mp-aaabocyt,mp-aaabocxr,mp-aaabocyt|mp-aaabocxr,insertion,,2025-09-19T09:44:18.716000Z,0.054315133039243006
Li_002363,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MoPO5,MoPO5,LiMoPO5,MoPO5,Mo-O-P,Mo|O|P,3.778906323333335,125.32738049342746,384.63042635863917,473.60043063341595,1453.4823503130585,0.007139575778000001,0.12863500571428602,0.056371020937499,0.0,0.125,1.0,0.0,mp-aaabcseo,mp-aaaabocx,mp-aaabcseo|mp-aaaabocx,insertion,,2025-09-19T09:44:12.708000Z,0.12863500571428602
Li_002364,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Mo(PO4)2,Mo(PO4)2,LiMo(PO4)2,Mo(PO4)2,Mo-O-P,Mo|O|P,4.070416788333351,91.52769720722453,268.7433752797779,372.55587530977834,1093.8975464921782,0.000126081641476,0.014981788409095002,0.031476325416651005,0.0,0.08333333333333301,1.0,0.0,mp-aaaabnjc,mp-aaabodkf,mp-aaaabnjc|mp-aaabodkf,insertion,,2025-09-19T09:43:52.447000Z,0.031476325416651005
Li_002365,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2-3Mo(PO3)8,Li2Mo(PO3)8,Li3Mo(PO3)8,Mo(PO3)8,Mo-O-P,Mo|O|P,5.77852072333332,35.805070985086246,100.72709778397201,206.90034468774144,582.053621945904,0.0026679319815950003,0.07203408295238001,0.047846385208337006,0.057142857142857,0.08333333333333301,1.0,0.0,mp-aaabncpx,mp-aaaabmyh,mp-aaabncpx|mp-aaaabmyh,insertion,,2025-09-19T09:43:47.939000Z,0.07203408295238001
Li_002366,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li3-5Mo2P5O18,Li3Mo2P5O18,Li5Mo2P5O18,Mo2P5O18,Mo-O-P,Mo|O|P,4.998774048333321,80.07098661128418,265.48499877290243,400.2567698969322,1327.0995220877883,0.003179303912201,3.063052366726221,2.746023384833329,0.10714285714285701,0.16666666666666602,1.0,0.0,mp-aaabutom,mp-aaabpnjd,mp-aaabutom|mp-aaabpnjd,insertion,,2025-09-19T09:44:19.091000Z,3.063052366726221
Li_002367,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3Mo2(PO4)3,Mo2(PO4)3,Li3Mo2(PO4)3,Mo2(PO4)3,Mo-O-P,Mo|O|P,3.2489993333333342,161.57894432927827,537.9591973721234,524.969882406529,1747.8290736225645,0.013980868189032,0.0,0.0,0.0,0.15,2.0,0.46556451750001304,mp-aaaabvlt,mp-aaaabnyp,mp-aaaabvlt|mp-aaabnptg|mp-aaaabvkx|mp-aaaabnys|mp-aaaabmnw|mp-aaackrpb|mp-aaabhhuf|mp-aaabetfo|mp-aaaabnyr|mp-aaaabmmn|mp-aaaabnyp|mp-aaaabncx|mp-aaaabvmx,insertion,,2025-09-19T09:43:39.139000Z,0.0
Li_002368,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MoP2O7,MoP2O7,LiMoP2O7,MoP2O7,Mo-O-P,Mo|O|P,3.386779793333336,96.81765228608988,333.73846712641324,327.90006840050233,1130.2986967217785,0.011396433961574,0.021866756999999,0.016486841363636002,0.0,0.09090909090909001,1.0,0.0,mp-aaaabmvg,mp-aaaabmvf,mp-aaaabmvg|mp-aaaabmvf,insertion,,2025-09-19T09:43:46.594000Z,0.021866756999999
