working_ion,record_index,electrode_uid,id_role,material_id,source
Li,Li_001942,el_b73a28039a844787,material_ids,mp-aaabseos,harmonized_core_column
Li,Li_001942,el_b73a28039a844787,material_ids,mp-aaaewamk,harmonized_core_column
Li,Li_001943,el_1bedd987033b97d4,id_charge,mp-aaabrhxd,harmonized_core_column
Li,Li_001943,el_1bedd987033b97d4,id_discharge,mp-aaabrnls,harmonized_core_column
Li,Li_001943,el_1bedd987033b97d4,material_ids,mp-aaabrhxd,harmonized_core_column
Li,Li_001943,el_1bedd987033b97d4,material_ids,mp-aaabrnls,harmonized_core_column
Li,Li_001944,el_1924895b5276af42,id_charge,mp-aaabrhts,harmonized_core_column
Li,Li_001944,el_1924895b5276af42,id_discharge,mp-aaabskgx,harmonized_core_column
Li,Li_001944,el_1924895b5276af42,material_ids,mp-aaabrhts,harmonized_core_column
Li,Li_001944,el_1924895b5276af42,material_ids,mp-aaabskgx,harmonized_core_column
Li,Li_001945,el_212f6d01eda9accf,id_charge,mp-aaabrhwu,harmonized_core_column
Li,Li_001945,el_212f6d01eda9accf,id_discharge,mp-aaabrngs,harmonized_core_column
Li,Li_001945,el_212f6d01eda9accf,material_ids,mp-aaabrhwu,harmonized_core_column
Li,Li_001945,el_212f6d01eda9accf,material_ids,mp-aaabrngs,harmonized_core_column
Li,Li_001946,el_19d3b1a4cbe7e4fa,id_charge,mp-aaabrokt,harmonized_core_column
Li,Li_001946,el_19d3b1a4cbe7e4fa,id_discharge,mp-aaabwwxo,harmonized_core_column
Li,Li_001946,el_19d3b1a4cbe7e4fa,material_ids,mp-aaabrhxb,harmonized_core_column
Li,Li_001946,el_19d3b1a4cbe7e4fa,material_ids,mp-aaabrokt,harmonized_core_column
Li,Li_001946,el_19d3b1a4cbe7e4fa,material_ids,mp-aaabwwxo,harmonized_core_column
Li,Li_001947,el_ec8ed1f5fa954199,id_charge,mp-aaabrokr,harmonized_core_column
Li,Li_001947,el_ec8ed1f5fa954199,id_discharge,mp-aaabrhyb,harmonized_core_column
Li,Li_001947,el_ec8ed1f5fa954199,material_ids,mp-aaabrhyb,harmonized_core_column
Li,Li_001947,el_ec8ed1f5fa954199,material_ids,mp-aaabrokr,harmonized_core_column
Li,Li_001948,el_45fe650b9e904519,id_charge,mp-aaabrhyg,harmonized_core_column
Li,Li_001948,el_45fe650b9e904519,id_discharge,mp-aaabxdfy,harmonized_core_column
Li,Li_001948,el_45fe650b9e904519,material_ids,mp-aaabrhyg,harmonized_core_column
Li,Li_001948,el_45fe650b9e904519,material_ids,mp-aaabxdfy,harmonized_core_column
Li,Li_001949,el_089f7b394f006f07,id_charge,mp-aaabriav,harmonized_core_column
Li,Li_001949,el_089f7b394f006f07,id_discharge,mp-aaabsiwq,harmonized_core_column
Li,Li_001949,el_089f7b394f006f07,material_ids,mp-aaabriav,harmonized_core_column
Li,Li_001949,el_089f7b394f006f07,material_ids,mp-aaabsiwq,harmonized_core_column
Li,Li_001950,el_49ec7fdeaf876491,id_charge,mp-aaabriab,harmonized_core_column
Li,Li_001950,el_49ec7fdeaf876491,id_discharge,mp-aaabrokp,harmonized_core_column
Li,Li_001950,el_49ec7fdeaf876491,material_ids,mp-aaabriab,harmonized_core_column
Li,Li_001950,el_49ec7fdeaf876491,material_ids,mp-aaabrokp,harmonized_core_column
Li,Li_001950,el_49ec7fdeaf876491,material_ids,mp-aaabrold,harmonized_core_column
Li,Li_001951,el_16ad9855ebad7299,id_charge,mp-aaabraka,harmonized_core_column
Li,Li_001951,el_16ad9855ebad7299,id_discharge,mp-aaabraju,harmonized_core_column
Li,Li_001951,el_16ad9855ebad7299,material_ids,mp-aaabraju,harmonized_core_column
Li,Li_001951,el_16ad9855ebad7299,material_ids,mp-aaabraka,harmonized_core_column
Li,Li_001952,el_90ce1253e08d592f,id_charge,mp-aaabrkyr,harmonized_core_column
Li,Li_001952,el_90ce1253e08d592f,id_discharge,mp-aaabsilq,harmonized_core_column
Li,Li_001952,el_90ce1253e08d592f,material_ids,mp-aaabrkyr,harmonized_core_column
Li,Li_001952,el_90ce1253e08d592f,material_ids,mp-aaabsilq,harmonized_core_column
Li,Li_001953,el_1ed78e027e48747f,id_charge,mp-aaabrmbv,harmonized_core_column
Li,Li_001953,el_1ed78e027e48747f,id_discharge,mp-aaabsgpi,harmonized_core_column
Li,Li_001953,el_1ed78e027e48747f,material_ids,mp-aaabrmbv,harmonized_core_column
Li,Li_001953,el_1ed78e027e48747f,material_ids,mp-aaabsgpi,harmonized_core_column
Li,Li_001954,el_1cf8c7a1254f1fb7,id_charge,mp-aaabrmst,harmonized_core_column
Li,Li_001954,el_1cf8c7a1254f1fb7,id_discharge,mp-aaabwzpc,harmonized_core_column
Li,Li_001954,el_1cf8c7a1254f1fb7,material_ids,mp-aaabrmst,harmonized_core_column
Li,Li_001954,el_1cf8c7a1254f1fb7,material_ids,mp-aaabwzpc,harmonized_core_column
Li,Li_001955,el_47db7e37e5d905fe,id_charge,mp-aaabrmhy,harmonized_core_column
Li,Li_001955,el_47db7e37e5d905fe,id_discharge,mp-aaabsept,harmonized_core_column
Li,Li_001955,el_47db7e37e5d905fe,material_ids,mp-aaabrmhy,harmonized_core_column
Li,Li_001955,el_47db7e37e5d905fe,material_ids,mp-aaabsept,harmonized_core_column
Li,Li_001956,el_1530107c91f6eda6,id_charge,mp-aaabrmhz,harmonized_core_column
Li,Li_001956,el_1530107c91f6eda6,id_discharge,mp-aaabsffn,harmonized_core_column
Li,Li_001956,el_1530107c91f6eda6,material_ids,mp-aaabrmhz,harmonized_core_column
Li,Li_001956,el_1530107c91f6eda6,material_ids,mp-aaabsffn,harmonized_core_column
Li,Li_001957,el_79fd2d0624c5f3ea,id_charge,mp-aaadlgsv,harmonized_core_column
Li,Li_001957,el_79fd2d0624c5f3ea,id_discharge,mp-aaabxjnt,harmonized_core_column
Li,Li_001957,el_79fd2d0624c5f3ea,material_ids,mp-aaabrmrl,harmonized_core_column
Li,Li_001957,el_79fd2d0624c5f3ea,material_ids,mp-aaabxjnt,harmonized_core_column
Li,Li_001957,el_79fd2d0624c5f3ea,material_ids,mp-aaadlgsv,harmonized_core_column
Li,Li_001957,el_79fd2d0624c5f3ea,material_ids,mp-aaadllzb,harmonized_core_column
Li,Li_001958,el_b96dbfccea38607e,id_charge,mp-aaabrmdh,harmonized_core_column
Li,Li_001958,el_b96dbfccea38607e,id_discharge,mp-aaabsfvt,harmonized_core_column
Li,Li_001958,el_b96dbfccea38607e,material_ids,mp-aaabrmdh,harmonized_core_column
Li,Li_001958,el_b96dbfccea38607e,material_ids,mp-aaabsfvt,harmonized_core_column
Li,Li_001959,el_9bd1c404e7006c83,id_charge,mp-aaabrmpe,harmonized_core_column
Li,Li_001959,el_9bd1c404e7006c83,id_discharge,mp-aaabrxdo,harmonized_core_column
Li,Li_001959,el_9bd1c404e7006c83,material_ids,mp-aaabrmpe,harmonized_core_column
Li,Li_001959,el_9bd1c404e7006c83,material_ids,mp-aaabrxdo,harmonized_core_column
Li,Li_001960,el_d4856c18d2dc0609,id_charge,mp-aaabrmei,harmonized_core_column
Li,Li_001960,el_d4856c18d2dc0609,id_discharge,mp-aaacsirg,harmonized_core_column
Li,Li_001960,el_d4856c18d2dc0609,material_ids,mp-aaabrmei,harmonized_core_column
Li,Li_001960,el_d4856c18d2dc0609,material_ids,mp-aaacshjv,harmonized_core_column
Li,Li_001960,el_d4856c18d2dc0609,material_ids,mp-aaacshuh,harmonized_core_column
Li,Li_001960,el_d4856c18d2dc0609,material_ids,mp-aaacsirg,harmonized_core_column
Li,Li_001961,el_e7213d32a73a9999,id_charge,mp-aaabrnby,harmonized_core_column
Li,Li_001961,el_e7213d32a73a9999,id_discharge,mp-aaacoymj,harmonized_core_column
Li,Li_001961,el_e7213d32a73a9999,material_ids,mp-aaabrnby,harmonized_core_column
Li,Li_001961,el_e7213d32a73a9999,material_ids,mp-aaacoymj,harmonized_core_column
Li,Li_001962,el_55eea5cc5b406521,id_charge,mp-aaabress,harmonized_core_column
Li,Li_001962,el_55eea5cc5b406521,id_discharge,mp-aaabrclk,harmonized_core_column
Li,Li_001962,el_55eea5cc5b406521,material_ids,mp-aaabrclk,harmonized_core_column
Li,Li_001962,el_55eea5cc5b406521,material_ids,mp-aaabress,harmonized_core_column
Li,Li_001963,el_2da1131b0a5e9bf3,id_charge,mp-aaabrnab,harmonized_core_column
Li,Li_001963,el_2da1131b0a5e9bf3,id_discharge,mp-aaabskom,harmonized_core_column
Li,Li_001963,el_2da1131b0a5e9bf3,material_ids,mp-aaabrnab,harmonized_core_column
Li,Li_001963,el_2da1131b0a5e9bf3,material_ids,mp-aaabskom,harmonized_core_column
Li,Li_001964,el_f5a862d2f18f1898,id_charge,mp-aaabrngy,harmonized_core_column
Li,Li_001964,el_f5a862d2f18f1898,id_discharge,mp-aaabseov,harmonized_core_column
Li,Li_001964,el_f5a862d2f18f1898,material_ids,mp-aaabrngy,harmonized_core_column
Li,Li_001964,el_f5a862d2f18f1898,material_ids,mp-aaabseov,harmonized_core_column
Li,Li_001965,el_8aa1493f6663e2f5,id_charge,mp-aaabrmws,harmonized_core_column
Li,Li_001965,el_8aa1493f6663e2f5,id_discharge,mp-aaabsikn,harmonized_core_column
Li,Li_001965,el_8aa1493f6663e2f5,material_ids,mp-aaabrmws,harmonized_core_column
Li,Li_001965,el_8aa1493f6663e2f5,material_ids,mp-aaabsikn,harmonized_core_column
Li,Li_001966,el_0f8273d9a49c9b99,id_charge,mp-aaabrnml,harmonized_core_column
Li,Li_001966,el_0f8273d9a49c9b99,id_discharge,mp-aaabshgm,harmonized_core_column
Li,Li_001966,el_0f8273d9a49c9b99,material_ids,mp-aaabrnml,harmonized_core_column
Li,Li_001966,el_0f8273d9a49c9b99,material_ids,mp-aaabshgm,harmonized_core_column
Li,Li_001967,el_267a53cacedbc7d9,id_charge,mp-aaabralg,harmonized_core_column
Li,Li_001967,el_267a53cacedbc7d9,id_discharge,mp-aaabsdvz,harmonized_core_column
Li,Li_001967,el_267a53cacedbc7d9,material_ids,mp-aaabralg,harmonized_core_column
Li,Li_001967,el_267a53cacedbc7d9,material_ids,mp-aaabsdvz,harmonized_core_column
Li,Li_001968,el_a4a35f2e5acd8898,id_charge,mp-aaabrfqk,harmonized_core_column
Li,Li_001968,el_a4a35f2e5acd8898,id_discharge,mp-aaabrkud,harmonized_core_column
Li,Li_001968,el_a4a35f2e5acd8898,material_ids,mp-aaabrfdr,harmonized_core_column
Li,Li_001968,el_a4a35f2e5acd8898,material_ids,mp-aaabrfqk,harmonized_core_column
Li,Li_001968,el_a4a35f2e5acd8898,material_ids,mp-aaabrkud,harmonized_core_column
Li,Li_001969,el_8f4dba53bea6a11d,id_charge,mp-aaackrax,harmonized_core_column
Li,Li_001969,el_8f4dba53bea6a11d,id_discharge,mp-aaabrrgr,harmonized_core_column
Li,Li_001969,el_8f4dba53bea6a11d,material_ids,mp-aaabrrgr,harmonized_core_column
Li,Li_001969,el_8f4dba53bea6a11d,material_ids,mp-aaackrax,harmonized_core_column
Li,Li_001970,el_3fd9b943d762e590,id_charge,mp-aaabrgcj,harmonized_core_column
Li,Li_001970,el_3fd9b943d762e590,id_discharge,mp-aaabrfau,harmonized_core_column
Li,Li_001970,el_3fd9b943d762e590,material_ids,mp-aaabrfau,harmonized_core_column
Li,Li_001970,el_3fd9b943d762e590,material_ids,mp-aaabrgcj,harmonized_core_column
Li,Li_001971,el_3ec430d371613c29,id_charge,mp-aaabrfda,harmonized_core_column
Li,Li_001971,el_3ec430d371613c29,id_discharge,mp-aaabshpa,harmonized_core_column
Li,Li_001971,el_3ec430d371613c29,material_ids,mp-aaabrfda,harmonized_core_column
Li,Li_001971,el_3ec430d371613c29,material_ids,mp-aaabshpa,harmonized_core_column
Li,Li_001971,el_3ec430d371613c29,material_ids,mp-aaacoyns,harmonized_core_column
Li,Li_001972,el_a94b2b0499f3497d,id_charge,mp-aaabrark,harmonized_core_column
Li,Li_001972,el_a94b2b0499f3497d,id_discharge,mp-aaabshdx,harmonized_core_column
Li,Li_001972,el_a94b2b0499f3497d,material_ids,mp-aaabrark,harmonized_core_column
Li,Li_001972,el_a94b2b0499f3497d,material_ids,mp-aaabshdx,harmonized_core_column
Li,Li_001973,el_f703e107a48114cd,id_charge,mp-aaabradz,harmonized_core_column
Li,Li_001973,el_f703e107a48114cd,id_discharge,mp-aaabsenr,harmonized_core_column
Li,Li_001973,el_f703e107a48114cd,material_ids,mp-aaabradz,harmonized_core_column
Li,Li_001973,el_f703e107a48114cd,material_ids,mp-aaabsenr,harmonized_core_column
Li,Li_001974,el_e4c7c78fa7592809,id_charge,mp-aaabrgnq,harmonized_core_column
Li,Li_001974,el_e4c7c78fa7592809,id_discharge,mp-aaabrctg,harmonized_core_column
Li,Li_001974,el_e4c7c78fa7592809,material_ids,mp-aaabrctg,harmonized_core_column
Li,Li_001974,el_e4c7c78fa7592809,material_ids,mp-aaabrgnq,harmonized_core_column
Li,Li_001975,el_b421b656e22bc53b,id_charge,mp-aaabsbnb,harmonized_core_column
Li,Li_001975,el_b421b656e22bc53b,id_discharge,mp-aaacozok,harmonized_core_column
Li,Li_001975,el_b421b656e22bc53b,material_ids,mp-aaabsbnb,harmonized_core_column
Li,Li_001975,el_b421b656e22bc53b,material_ids,mp-aaacoymp,harmonized_core_column
Li,Li_001975,el_b421b656e22bc53b,material_ids,mp-aaacozok,harmonized_core_column
Li,Li_001976,el_16556dfb7b6fcab9,id_charge,mp-aaabratx,harmonized_core_column
Li,Li_001976,el_16556dfb7b6fcab9,id_discharge,mp-aaabsfdw,harmonized_core_column
Li,Li_001976,el_16556dfb7b6fcab9,material_ids,mp-aaabratx,harmonized_core_column
Li,Li_001976,el_16556dfb7b6fcab9,material_ids,mp-aaabsfdw,harmonized_core_column
Li,Li_001977,el_e3646e41fa7e49ce,id_charge,mp-aaabrfos,harmonized_core_column
Li,Li_001977,el_e3646e41fa7e49ce,id_discharge,mp-aaabrdys,harmonized_core_column
Li,Li_001977,el_e3646e41fa7e49ce,material_ids,mp-aaabrdys,harmonized_core_column
Li,Li_001977,el_e3646e41fa7e49ce,material_ids,mp-aaabrfos,harmonized_core_column
Li,Li_001978,el_c8838b9736de9ae7,id_charge,mp-aaaevzzb,harmonized_core_column
Li,Li_001978,el_c8838b9736de9ae7,id_discharge,mp-aaabsfvv,harmonized_core_column
Li,Li_001978,el_c8838b9736de9ae7,material_ids,mp-aaabrfkc,harmonized_core_column
Li,Li_001978,el_c8838b9736de9ae7,material_ids,mp-aaabsfvv,harmonized_core_column
Li,Li_001978,el_c8838b9736de9ae7,material_ids,mp-aaaevzzb,harmonized_core_column
Li,Li_001979,el_0a8d7eb18c478178,id_charge,mp-aaabsbnz,harmonized_core_column
Li,Li_001979,el_0a8d7eb18c478178,id_discharge,mp-aaabshfu,harmonized_core_column
Li,Li_001979,el_0a8d7eb18c478178,material_ids,mp-aaabsbnz,harmonized_core_column
Li,Li_001979,el_0a8d7eb18c478178,material_ids,mp-aaabshfu,harmonized_core_column
Li,Li_001980,el_cda67fa75cb40e60,id_charge,mp-aaabrgsv,harmonized_core_column
Li,Li_001980,el_cda67fa75cb40e60,id_discharge,mp-aaabrczr,harmonized_core_column
Li,Li_001980,el_cda67fa75cb40e60,material_ids,mp-aaabrczr,harmonized_core_column
Li,Li_001980,el_cda67fa75cb40e60,material_ids,mp-aaabrfue,harmonized_core_column
Li,Li_001980,el_cda67fa75cb40e60,material_ids,mp-aaabrgsv,harmonized_core_column
Li,Li_001981,el_5ec5c475a177c1ef,id_charge,mp-aaabsbod,harmonized_core_column
Li,Li_001981,el_5ec5c475a177c1ef,id_discharge,mp-aaabsgjg,harmonized_core_column
Li,Li_001981,el_5ec5c475a177c1ef,material_ids,mp-aaabsbod,harmonized_core_column
Li,Li_001981,el_5ec5c475a177c1ef,material_ids,mp-aaabsgjg,harmonized_core_column
Li,Li_001982,el_2536b100819a20f0,id_charge,mp-aaabsdco,harmonized_core_column
Li,Li_001982,el_2536b100819a20f0,id_discharge,mp-aaabsiex,harmonized_core_column
Li,Li_001982,el_2536b100819a20f0,material_ids,mp-aaabsdco,harmonized_core_column
Li,Li_001982,el_2536b100819a20f0,material_ids,mp-aaabsfos,harmonized_core_column
Li,Li_001982,el_2536b100819a20f0,material_ids,mp-aaabsiex,harmonized_core_column
Li,Li_001983,el_f0f60692761dd0af,id_charge,mp-aaabrmkt,harmonized_core_column
Li,Li_001983,el_f0f60692761dd0af,id_discharge,mp-aaabwizf,harmonized_core_column
Li,Li_001983,el_f0f60692761dd0af,material_ids,mp-aaabrfoi,harmonized_core_column
Li,Li_001983,el_f0f60692761dd0af,material_ids,mp-aaabrmkt,harmonized_core_column
Li,Li_001983,el_f0f60692761dd0af,material_ids,mp-aaabwizf,harmonized_core_column
Li,Li_001984,el_503b47c3e52e8683,id_charge,mp-aaabrggd,harmonized_core_column
Li,Li_001984,el_503b47c3e52e8683,id_discharge,mp-aaabrflg,harmonized_core_column
Li,Li_001984,el_503b47c3e52e8683,material_ids,mp-aaabrflg,harmonized_core_column
Li,Li_001984,el_503b47c3e52e8683,material_ids,mp-aaabrggd,harmonized_core_column
Li,Li_001985,el_6ec61cfc73587ad3,id_charge,mp-aaabsekj,harmonized_core_column
Li,Li_001985,el_6ec61cfc73587ad3,id_discharge,mp-aaabsdty,harmonized_core_column
Li,Li_001985,el_6ec61cfc73587ad3,material_ids,mp-aaabsdty,harmonized_core_column
Li,Li_001985,el_6ec61cfc73587ad3,material_ids,mp-aaabsekj,harmonized_core_column
Li,Li_001986,el_dcd109c43c6ac752,id_charge,mp-aaabsgbo,harmonized_core_column
Li,Li_001986,el_dcd109c43c6ac752,id_discharge,mp-aaabsduj,harmonized_core_column
Li,Li_001986,el_dcd109c43c6ac752,material_ids,mp-aaabsduj,harmonized_core_column
Li,Li_001986,el_dcd109c43c6ac752,material_ids,mp-aaabsgbo,harmonized_core_column
Li,Li_001987,el_319a96f4c150e2d6,id_charge,mp-aaabwijc,harmonized_core_column
Li,Li_001987,el_319a96f4c150e2d6,id_discharge,mp-aaabsdum,harmonized_core_column
Li,Li_001987,el_319a96f4c150e2d6,material_ids,mp-aaabsdum,harmonized_core_column
Li,Li_001987,el_319a96f4c150e2d6,material_ids,mp-aaabwijc,harmonized_core_column
Li,Li_001988,el_83c4280adafcd266,id_charge,mp-aaabsixp,harmonized_core_column
Li,Li_001988,el_83c4280adafcd266,id_discharge,mp-aaabseoi,harmonized_core_column
Li,Li_001988,el_83c4280adafcd266,material_ids,mp-aaabseoi,harmonized_core_column
Li,Li_001988,el_83c4280adafcd266,material_ids,mp-aaabsixp,harmonized_core_column
Li,Li_001989,el_f75c61347f596300,id_charge,mp-aaabsmgc,harmonized_core_column
Li,Li_001989,el_f75c61347f596300,id_discharge,mp-aaabseof,harmonized_core_column
Li,Li_001989,el_f75c61347f596300,material_ids,mp-aaabseof,harmonized_core_column
Li,Li_001989,el_f75c61347f596300,material_ids,mp-aaabsmgc,harmonized_core_column
Li,Li_001990,el_33c9ad56edd83e2b,id_charge,mp-aaabrfom,harmonized_core_column
Li,Li_001990,el_33c9ad56edd83e2b,id_discharge,mp-aaabsiwn,harmonized_core_column
Li,Li_001990,el_33c9ad56edd83e2b,material_ids,mp-aaabrfom,harmonized_core_column
Li,Li_001990,el_33c9ad56edd83e2b,material_ids,mp-aaabsiwn,harmonized_core_column
Li,Li_001991,el_fa30e71c960e2df2,id_charge,mp-aaabsesv,harmonized_core_column
Li,Li_001991,el_fa30e71c960e2df2,id_discharge,mp-aaabsduk,harmonized_core_column
Li,Li_001991,el_fa30e71c960e2df2,material_ids,mp-aaabsduk,harmonized_core_column
Li,Li_001991,el_fa30e71c960e2df2,material_ids,mp-aaabsesv,harmonized_core_column
Li,Li_001992,el_77d2be0fb50dd860,id_charge,mp-aaabrfta,harmonized_core_column
Li,Li_001992,el_77d2be0fb50dd860,id_discharge,mp-aaabrnhq,harmonized_core_column
Li,Li_001992,el_77d2be0fb50dd860,material_ids,mp-aaabrfta,harmonized_core_column
Li,Li_001992,el_77d2be0fb50dd860,material_ids,mp-aaabrnhq,harmonized_core_column
Li,Li_001993,el_adfff4bf117c32c0,id_charge,mp-aaabsjsn,harmonized_core_column
Li,Li_001993,el_adfff4bf117c32c0,id_discharge,mp-aaabselv,harmonized_core_column
Li,Li_001993,el_adfff4bf117c32c0,material_ids,mp-aaabselv,harmonized_core_column
Li,Li_001993,el_adfff4bf117c32c0,material_ids,mp-aaabsjsn,harmonized_core_column
Li,Li_001994,el_d9963a8b51ee9154,id_charge,mp-aaadlpwr,harmonized_core_column
Li,Li_001994,el_d9963a8b51ee9154,id_discharge,mp-aaabseoj,harmonized_core_column
Li,Li_001994,el_d9963a8b51ee9154,material_ids,mp-aaabseoj,harmonized_core_column
Li,Li_001994,el_d9963a8b51ee9154,material_ids,mp-aaabsgqf,harmonized_core_column
Li,Li_001994,el_d9963a8b51ee9154,material_ids,mp-aaadlpwr,harmonized_core_column
Li,Li_001995,el_011451f604fcb129,id_charge,mp-aaabsfxu,harmonized_core_column
Li,Li_001995,el_011451f604fcb129,id_discharge,mp-aaabshdy,harmonized_core_column
Li,Li_001995,el_011451f604fcb129,material_ids,mp-aaabsfxu,harmonized_core_column
Li,Li_001995,el_011451f604fcb129,material_ids,mp-aaabshdy,harmonized_core_column
Li,Li_001996,el_2168090ea6c37514,id_charge,mp-aaabskil,harmonized_core_column
Li,Li_001996,el_2168090ea6c37514,id_discharge,mp-aaabsfuz,harmonized_core_column
Li,Li_001996,el_2168090ea6c37514,material_ids,mp-aaabsfuz,harmonized_core_column
Li,Li_001996,el_2168090ea6c37514,material_ids,mp-aaabskil,harmonized_core_column
Li,Li_001997,el_60fff7921101f627,id_charge,mp-aaabsknz,harmonized_core_column
Li,Li_001997,el_60fff7921101f627,id_discharge,mp-aaacpati,harmonized_core_column
Li,Li_001997,el_60fff7921101f627,material_ids,mp-aaabsfki,harmonized_core_column
Li,Li_001997,el_60fff7921101f627,material_ids,mp-aaabsknz,harmonized_core_column
Li,Li_001997,el_60fff7921101f627,material_ids,mp-aaacpati,harmonized_core_column
Li,Li_001998,el_9b663afef3f6bc67,id_charge,mp-aaabshlh,harmonized_core_column
Li,Li_001998,el_9b663afef3f6bc67,id_discharge,mp-aaabsfux,harmonized_core_column
Li,Li_001998,el_9b663afef3f6bc67,material_ids,mp-aaabsfux,harmonized_core_column
Li,Li_001998,el_9b663afef3f6bc67,material_ids,mp-aaabshlh,harmonized_core_column
Li,Li_001999,el_20699874717b1ddf,id_charge,mp-aaabwins,harmonized_core_column
Li,Li_001999,el_20699874717b1ddf,id_discharge,mp-aaabsfva,harmonized_core_column
Li,Li_001999,el_20699874717b1ddf,material_ids,mp-aaabsfva,harmonized_core_column
Li,Li_001999,el_20699874717b1ddf,material_ids,mp-aaabslga,harmonized_core_column
Li,Li_001999,el_20699874717b1ddf,material_ids,mp-aaabwins,harmonized_core_column
Li,Li_002000,el_6b9cadbad56977e3,id_charge,mp-aaabsgpd,harmonized_core_column
Li,Li_002000,el_6b9cadbad56977e3,id_discharge,mp-aaabsiwv,harmonized_core_column
Li,Li_002000,el_6b9cadbad56977e3,material_ids,mp-aaabsgpd,harmonized_core_column
Li,Li_002000,el_6b9cadbad56977e3,material_ids,mp-aaabsiwv,harmonized_core_column
Li,Li_002001,el_6d5522365d183c7a,id_charge,mp-aaabsgml,harmonized_core_column
Li,Li_002001,el_6d5522365d183c7a,id_discharge,mp-aaacozkt,harmonized_core_column
Li,Li_002001,el_6d5522365d183c7a,material_ids,mp-aaabsgml,harmonized_core_column
Li,Li_002001,el_6d5522365d183c7a,material_ids,mp-aaabwkmw,harmonized_core_column
Li,Li_002001,el_6d5522365d183c7a,material_ids,mp-aaacozkt,harmonized_core_column
Li,Li_002002,el_8e27e365b945c227,id_charge,mp-aaackrai,harmonized_core_column
Li,Li_002002,el_8e27e365b945c227,id_discharge,mp-aaabsgqq,harmonized_core_column
Li,Li_002002,el_8e27e365b945c227,material_ids,mp-aaabsgqq,harmonized_core_column
Li,Li_002002,el_8e27e365b945c227,material_ids,mp-aaackrai,harmonized_core_column
Li,Li_002003,el_fbe1a37c69285ef8,id_charge,mp-aaackqzh,harmonized_core_column
Li,Li_002003,el_fbe1a37c69285ef8,id_discharge,mp-aaabsggt,harmonized_core_column
Li,Li_002003,el_fbe1a37c69285ef8,material_ids,mp-aaabsggt,harmonized_core_column
Li,Li_002003,el_fbe1a37c69285ef8,material_ids,mp-aaackqzh,harmonized_core_column
Li,Li_002004,el_dfffe10e3b19fdef,id_charge,mp-aaabskua,harmonized_core_column
Li,Li_002004,el_dfffe10e3b19fdef,id_discharge,mp-aaabsger,harmonized_core_column
Li,Li_002004,el_dfffe10e3b19fdef,material_ids,mp-aaabsger,harmonized_core_column
Li,Li_002004,el_dfffe10e3b19fdef,material_ids,mp-aaabsgot,harmonized_core_column
Li,Li_002004,el_dfffe10e3b19fdef,material_ids,mp-aaabskua,harmonized_core_column
Li,Li_002005,el_621d6def5017dbbe,id_charge,mp-aaabwjxc,harmonized_core_column
Li,Li_002005,el_621d6def5017dbbe,id_discharge,mp-aaabshfc,harmonized_core_column
Li,Li_002005,el_621d6def5017dbbe,material_ids,mp-aaabshfc,harmonized_core_column
Li,Li_002005,el_621d6def5017dbbe,material_ids,mp-aaabwjxc,harmonized_core_column
Li,Li_002006,el_c5f077b4ba89f3e5,id_charge,mp-aaabsgsm,harmonized_core_column
Li,Li_002006,el_c5f077b4ba89f3e5,id_discharge,mp-aaabsily,harmonized_core_column
Li,Li_002006,el_c5f077b4ba89f3e5,material_ids,mp-aaabsgsm,harmonized_core_column
Li,Li_002006,el_c5f077b4ba89f3e5,material_ids,mp-aaabsily,harmonized_core_column
Li,Li_002007,el_696033d495be55a4,id_charge,mp-aaabsjgz,harmonized_core_column
Li,Li_002007,el_696033d495be55a4,id_discharge,mp-aaabsgrm,harmonized_core_column
Li,Li_002007,el_696033d495be55a4,material_ids,mp-aaabsgrm,harmonized_core_column
Li,Li_002007,el_696033d495be55a4,material_ids,mp-aaabsjgz,harmonized_core_column
Li,Li_002008,el_4325fd83271c4317,id_charge,mp-aaabrfua,harmonized_core_column
Li,Li_002008,el_4325fd83271c4317,id_discharge,mp-aaacoymc,harmonized_core_column
Li,Li_002008,el_4325fd83271c4317,material_ids,mp-aaabrfua,harmonized_core_column
Li,Li_002008,el_4325fd83271c4317,material_ids,mp-aaacoymc,harmonized_core_column
Li,Li_002009,el_48491a4692c4b774,id_charge,mp-aaabsgrr,harmonized_core_column
Li,Li_002009,el_48491a4692c4b774,id_discharge,mp-aaacozej,harmonized_core_column
Li,Li_002009,el_48491a4692c4b774,material_ids,mp-aaabsgrr,harmonized_core_column
Li,Li_002009,el_48491a4692c4b774,material_ids,mp-aaacozej,harmonized_core_column
Li,Li_002010,el_1e220a3e3a08e98b,id_charge,mp-aaabsiej,harmonized_core_column
Li,Li_002010,el_1e220a3e3a08e98b,id_discharge,mp-aaabshbe,harmonized_core_column
Li,Li_002010,el_1e220a3e3a08e98b,material_ids,mp-aaabshbe,harmonized_core_column
Li,Li_002010,el_1e220a3e3a08e98b,material_ids,mp-aaabsiej,harmonized_core_column
Li,Li_002011,el_ee5118b9bcaecc54,id_charge,mp-aaabskzj,harmonized_core_column
Li,Li_002011,el_ee5118b9bcaecc54,id_discharge,mp-aaabsilu,harmonized_core_column
Li,Li_002011,el_ee5118b9bcaecc54,material_ids,mp-aaabsilu,harmonized_core_column
Li,Li_002011,el_ee5118b9bcaecc54,material_ids,mp-aaabskzj,harmonized_core_column
Li,Li_002012,el_55d75cdfcda8cea3,id_charge,mp-aaabrfvl,harmonized_core_column
