target,protocol,feature
stability_discharge,P0,fw_X_max
stability_discharge,P0,fw_X_range
stability_discharge,P0,fw_X_std
stability_discharge,P0,fw_row_mean
stability_discharge,P0,fw_row_min
stability_discharge,P0,fw_row_max
stability_discharge,P0,fw_row_range
stability_discharge,P0,fw_row_std
stability_discharge,P0,fw_group_mean
stability_discharge,P0,fw_group_min
stability_discharge,P0,fw_group_max
stability_discharge,P0,fw_group_range
stability_discharge,P0,fw_group_std
stability_discharge,P0,fw_has_O
stability_discharge,P0,fw_has_F
stability_discharge,P0,fw_has_P
stability_discharge,P0,fw_has_S
stability_discharge,P0,fw_has_Si
stability_discharge,P0,fw_has_C
stability_discharge,P0,fw_has_N
stability_discharge,P0,fw_has_Cl
stability_discharge,P0,fw_has_Br
stability_discharge,P0,fw_has_I
stability_discharge,P0,fw_n_transition_metals
stability_discharge,P0,fw_frac_transition_metals
stability_discharge,P0,charge_formula_parse_ok
stability_discharge,P0,charge_formula_n_elements
stability_discharge,P0,charge_formula_n_atoms
stability_discharge,P0,charge_formula_frac_Li
stability_discharge,P0,charge_formula_frac_Na
stability_discharge,P0,charge_formula_frac_K
stability_discharge,P0,charge_formula_frac_O
stability_discharge,P0,charge_formula_frac_F
stability_discharge,P0,charge_formula_frac_P
stability_discharge,P0,charge_formula_frac_S
stability_discharge,P0,charge_formula_frac_Si
stability_discharge,P0,charge_formula_frac_C
stability_discharge,P0,charge_formula_frac_N
stability_discharge,P0,charge_formula_frac_B
stability_discharge,P0,charge_formula_frac_Cl
stability_discharge,P0,charge_formula_frac_Br
stability_discharge,P0,charge_formula_frac_I
stability_discharge,P0,charge_formula_frac_Mn
stability_discharge,P0,charge_formula_frac_Fe
stability_discharge,P0,charge_formula_frac_Co
stability_discharge,P0,charge_formula_frac_Ni
stability_discharge,P0,charge_formula_frac_Cu
stability_discharge,P0,charge_formula_frac_V
stability_discharge,P0,charge_formula_frac_Ti
stability_discharge,P0,charge_formula_frac_Cr
stability_discharge,P0,charge_formula_frac_Al
stability_discharge,P0,charge_formula_frac_Mg
stability_discharge,P0,charge_formula_frac_Ca
stability_discharge,P0,charge_formula_frac_Zn
stability_discharge,P0,charge_formula_frac_Ag
stability_discharge,P0,charge_formula_frac_As
stability_discharge,P0,charge_formula_Z_mean
stability_discharge,P0,charge_formula_Z_min
stability_discharge,P0,charge_formula_Z_max
stability_discharge,P0,charge_formula_Z_range
stability_discharge,P0,charge_formula_Z_std
stability_discharge,P0,charge_formula_atomic_mass_mean
stability_discharge,P0,charge_formula_atomic_mass_min
stability_discharge,P0,charge_formula_atomic_mass_max
stability_discharge,P0,charge_formula_atomic_mass_range
stability_discharge,P0,charge_formula_atomic_mass_std
stability_discharge,P0,charge_formula_X_mean
stability_discharge,P0,charge_formula_X_min
stability_discharge,P0,charge_formula_X_max
stability_discharge,P0,charge_formula_X_range
stability_discharge,P0,charge_formula_X_std
stability_discharge,P0,charge_formula_row_mean
stability_discharge,P0,charge_formula_row_min
stability_discharge,P0,charge_formula_row_max
stability_discharge,P0,charge_formula_row_range
stability_discharge,P0,charge_formula_row_std
stability_discharge,P0,charge_formula_group_mean
stability_discharge,P0,charge_formula_group_min
stability_discharge,P0,charge_formula_group_max
stability_discharge,P0,charge_formula_group_range
stability_discharge,P0,charge_formula_group_std
stability_discharge,P0,charge_formula_has_O
stability_discharge,P0,charge_formula_has_F
stability_discharge,P0,charge_formula_has_P
stability_discharge,P0,charge_formula_has_S
stability_discharge,P0,charge_formula_has_Si
stability_discharge,P0,charge_formula_has_C
stability_discharge,P0,charge_formula_has_N
stability_discharge,P0,charge_formula_has_Cl
stability_discharge,P0,charge_formula_has_Br
stability_discharge,P0,charge_formula_has_I
stability_discharge,P0,charge_formula_n_transition_metals
stability_discharge,P0,charge_formula_frac_transition_metals
stability_discharge,P0,discharge_formula_parse_ok
stability_discharge,P0,discharge_formula_n_elements
stability_discharge,P0,discharge_formula_n_atoms
stability_discharge,P0,discharge_formula_frac_Li
stability_discharge,P0,discharge_formula_frac_Na
stability_discharge,P0,discharge_formula_frac_K
stability_discharge,P0,discharge_formula_frac_O
stability_discharge,P0,discharge_formula_frac_F
stability_discharge,P0,discharge_formula_frac_P
stability_discharge,P0,discharge_formula_frac_S
stability_discharge,P0,discharge_formula_frac_Si
stability_discharge,P0,discharge_formula_frac_C
stability_discharge,P0,discharge_formula_frac_N
stability_discharge,P0,discharge_formula_frac_B
stability_discharge,P0,discharge_formula_frac_Cl
stability_discharge,P0,discharge_formula_frac_Br
stability_discharge,P0,discharge_formula_frac_I
stability_discharge,P0,discharge_formula_frac_Mn
stability_discharge,P0,discharge_formula_frac_Fe
stability_discharge,P0,discharge_formula_frac_Co
stability_discharge,P0,discharge_formula_frac_Ni
stability_discharge,P0,discharge_formula_frac_Cu
stability_discharge,P0,discharge_formula_frac_V
stability_discharge,P0,discharge_formula_frac_Ti
stability_discharge,P0,discharge_formula_frac_Cr
stability_discharge,P0,discharge_formula_frac_Al
stability_discharge,P0,discharge_formula_frac_Mg
stability_discharge,P0,discharge_formula_frac_Ca
stability_discharge,P0,discharge_formula_frac_Zn
stability_discharge,P0,discharge_formula_frac_Ag
stability_discharge,P0,discharge_formula_frac_As
stability_discharge,P0,discharge_formula_Z_mean
stability_discharge,P0,discharge_formula_Z_min
stability_discharge,P0,discharge_formula_Z_max
stability_discharge,P0,discharge_formula_Z_range
stability_discharge,P0,discharge_formula_Z_std
stability_discharge,P0,discharge_formula_atomic_mass_mean
stability_discharge,P0,discharge_formula_atomic_mass_min
stability_discharge,P0,discharge_formula_atomic_mass_max
stability_discharge,P0,discharge_formula_atomic_mass_range
stability_discharge,P0,discharge_formula_atomic_mass_std
stability_discharge,P0,discharge_formula_X_mean
stability_discharge,P0,discharge_formula_X_min
stability_discharge,P0,discharge_formula_X_max
stability_discharge,P0,discharge_formula_X_range
stability_discharge,P0,discharge_formula_X_std
stability_discharge,P0,discharge_formula_row_mean
stability_discharge,P0,discharge_formula_row_min
stability_discharge,P0,discharge_formula_row_max
stability_discharge,P0,discharge_formula_row_range
stability_discharge,P0,discharge_formula_row_std
stability_discharge,P0,discharge_formula_group_mean
stability_discharge,P0,discharge_formula_group_min
stability_discharge,P0,discharge_formula_group_max
stability_discharge,P0,discharge_formula_group_range
stability_discharge,P0,discharge_formula_group_std
stability_discharge,P0,discharge_formula_has_O
stability_discharge,P0,discharge_formula_has_F
stability_discharge,P0,discharge_formula_has_P
stability_discharge,P0,discharge_formula_has_S
stability_discharge,P0,discharge_formula_has_Si
stability_discharge,P0,discharge_formula_has_C
stability_discharge,P0,discharge_formula_has_N
stability_discharge,P0,discharge_formula_has_Cl
stability_discharge,P0,discharge_formula_has_Br
stability_discharge,P0,discharge_formula_has_I
stability_discharge,P0,discharge_formula_n_transition_metals
stability_discharge,P0,discharge_formula_frac_transition_metals
stability_discharge,P0,wi_Z
stability_discharge,P0,wi_atomic_mass
stability_discharge,P0,wi_X
stability_discharge,P0,wi_row
stability_discharge,P0,wi_group
stability_discharge,P0,stoich_wi_amount_charge
stability_discharge,P0,stoich_wi_amount_discharge
stability_discharge,P0,stoich_wi_amount_delta
stability_discharge,P0,stoich_abs_wi_amount_delta
stability_discharge,P0,stored_fracA_delta
stability_discharge,P0,stored_abs_fracA_delta
stability_discharge,P0,charge_summary_formation_energy_per_atom
stability_discharge,P0,charge_summary_is_metal
stability_discharge,P0,charge_summary_volume
stability_discharge,P0,charge_summary_theoretical
stability_discharge,P0,charge_summary_energy_above_hull
stability_discharge,P0,charge_summary_density
stability_discharge,P0,charge_summary_nsites
stability_discharge,P0,charge_summary_density_atomic
stability_discharge,P0,charge_summary_band_gap
stability_discharge,P0,charge_summary_is_stable
stability_discharge,P0,charge_summary_symmetry_number
stability_discharge,P0,discharge_summary_formation_energy_per_atom
stability_discharge,P0,discharge_summary_is_metal
stability_discharge,P0,discharge_summary_volume
stability_discharge,P0,discharge_summary_theoretical
stability_discharge,P0,discharge_summary_energy_above_hull
stability_discharge,P0,discharge_summary_density
stability_discharge,P0,discharge_summary_nsites
stability_discharge,P0,discharge_summary_density_atomic
stability_discharge,P0,discharge_summary_band_gap
stability_discharge,P0,discharge_summary_is_stable
stability_discharge,P0,discharge_summary_symmetry_number
stability_discharge,P0,charge_summary_volume_per_site
stability_discharge,P0,discharge_summary_volume_per_site
stability_discharge,P0,summary_delta_volume_fraction
stability_discharge,P0,summary_abs_delta_volume_fraction
stability_discharge,P0,summary_delta_formation_energy_per_atom
stability_discharge,P0,summary_abs_delta_formation_energy_per_atom
stability_discharge,P0,summary_delta_energy_above_hull
stability_discharge,P0,summary_abs_delta_energy_above_hull
stability_discharge,P0,summary_delta_density
stability_discharge,P0,summary_abs_delta_density
stability_discharge,P0,summary_delta_density_atomic
stability_discharge,P0,summary_abs_delta_density_atomic
stability_discharge,P0,summary_delta_band_gap
stability_discharge,P0,summary_abs_delta_band_gap
stability_discharge,P0,summary_delta_volume_per_site
stability_discharge,P0,summary_abs_delta_volume_per_site
stability_discharge,P0,summary_worst_energy_above_hull
