target,protocol,split_name,bin_type,bin,n_predictions,mae,median_absolute_error,rmse,mean_tree_pred_std,median_knn_distance,conformal_coverage,median_conformal_width
average_voltage,P2,leave_working_ion_out,domain_distance_bin,Q5_farthest,640,0.6979497953839161,0.5584366957820079,0.9006371874216273,0.9611190747266838,9.59703751058652,0.9,3.1776152211084465
average_voltage,P2,random_split,tree_uncertainty_bin,Q1_lowest,641,0.2097924347084239,0.1480359409989868,0.31370807748416457,0.37333162816087695,1.8176907126128117,0.9921996879875195,2.601427224756783
average_voltage,P2,random_split,tree_uncertainty_bin,Q2,641,0.33457020903481394,0.2537722930052042,0.4433264070132374,0.5627478672758307,2.5148519711014115,0.9906396255850234,2.601427224756783
average_voltage,P2,random_split,tree_uncertainty_bin,Q3,641,0.40862013505603484,0.3260636857412218,0.5324611630828492,0.6794778700019618,3.0394340341363706,0.9750390015600624,2.601427224756783
average_voltage,P2,random_split,tree_uncertainty_bin,Q4,641,0.5525153120892408,0.4823355576236316,0.6742752682983392,0.8260935850642929,3.653221452552131,0.9500780031201248,2.601427224756783
average_voltage,P2,random_split,tree_uncertainty_bin,Q5_highest,641,0.7808713533823113,0.6895968936999282,0.9655423658787559,1.1025570814211156,4.892569045737939,0.8471138845553822,2.601427224756783
average_voltage,P2,random_split,domain_distance_bin,Q1_nearest,641,0.3056522952973413,0.2152633640021934,0.4411825147535767,0.49395738684662444,1.4191136889833886,0.982839313572543,2.601427224756783
average_voltage,P2,random_split,domain_distance_bin,Q2,641,0.3760097792077551,0.2814376521868666,0.511902086065342,0.6167626415067504,2.2255834417408966,0.9797191887675507,2.601427224756783
average_voltage,P2,random_split,domain_distance_bin,Q3,641,0.40785883327234534,0.3101697157845455,0.5407522892234323,0.6832091010730867,3.0218584188500737,0.968798751950078,2.601427224756783
average_voltage,P2,random_split,domain_distance_bin,Q4,641,0.5467689777260523,0.4184558165203649,0.7146488989321941,0.8167779090232734,4.057740734198837,0.9235569422776911,2.601427224756783
average_voltage,P2,random_split,domain_distance_bin,Q5_farthest,641,0.6500795587673308,0.5195795311291933,0.8399781573847273,0.9335009934743432,6.439777317330794,0.9001560062402496,2.601427224756783
average_voltage,P3,framework_groupkfold,tree_uncertainty_bin,Q1_lowest,641,0.2283283001057893,0.1772869377272394,0.29878341213930837,0.5123595811561586,3.600546114677072,0.9984399375975039,2.388987742891513
average_voltage,P3,framework_groupkfold,tree_uncertainty_bin,Q2,640,0.34101371364737304,0.2733606364012804,0.4310682594529189,0.6461358321735159,4.012647659357311,0.996875,2.388987742891513
average_voltage,P3,framework_groupkfold,tree_uncertainty_bin,Q3,640,0.394449866975232,0.33324600605058374,0.49773610045614947,0.7399740741901699,4.526206428699467,0.978125,2.388987742891513
average_voltage,P3,framework_groupkfold,tree_uncertainty_bin,Q4,640,0.5060638482369448,0.43383997802478025,0.6401699948530241,0.8485962494104925,5.129463505832481,0.953125,2.388987742891513
average_voltage,P3,framework_groupkfold,tree_uncertainty_bin,Q5_highest,640,0.7266450224718117,0.6309504026095465,0.890677604005581,1.082494662734722,6.736356436679626,0.8296875,2.388987742891513
average_voltage,P3,framework_groupkfold,domain_distance_bin,Q1_nearest,641,0.3549552951322956,0.2651918734992642,0.46611885908313616,0.6329889047024807,2.7784572276880395,0.9781591263650546,2.388987742891513
average_voltage,P3,framework_groupkfold,domain_distance_bin,Q2,640,0.3693342396923427,0.28668845169944235,0.4990063033800627,0.6819757014887081,3.747349589687599,0.9765625,2.388987742891513
average_voltage,P3,framework_groupkfold,domain_distance_bin,Q3,640,0.40213976761504144,0.3230596845809006,0.5284473852241733,0.7413724716934025,4.585093855385069,0.965625,2.388987742891513
average_voltage,P3,framework_groupkfold,domain_distance_bin,Q4,640,0.48612791037721176,0.3526090315219054,0.64896510659642,0.8302709780068875,5.784755772799027,0.9421875,2.388987742891513
average_voltage,P3,framework_groupkfold,domain_distance_bin,Q5_farthest,640,0.5837456839405304,0.4605124125549367,0.7477100983849603,0.9427638604555394,8.37202217583316,0.89375,2.388987742891513
average_voltage,P3,leave_chemical_system_out,tree_uncertainty_bin,Q1_lowest,408,0.302183192942822,0.23896411621961275,0.39856442409115267,0.5715620714327853,4.229045539720311,0.9950980392156863,2.2704381167896965
average_voltage,P3,leave_chemical_system_out,tree_uncertainty_bin,Q2,407,0.4511001351129474,0.3982477258937726,0.552384843379939,0.7056489703777046,4.362409650904215,0.9754299754299754,2.288951412445829
average_voltage,P3,leave_chemical_system_out,tree_uncertainty_bin,Q3,408,0.4636339374753259,0.37719528327954355,0.594205177846211,0.7948640409801705,4.808394581996485,0.9534313725490197,2.288951412445829
average_voltage,P3,leave_chemical_system_out,tree_uncertainty_bin,Q4,407,0.498073790346314,0.4031604225129634,0.6559898247440022,0.8835830860202252,5.275300009539537,0.9262899262899262,2.303178731716049
average_voltage,P3,leave_chemical_system_out,tree_uncertainty_bin,Q5_highest,408,0.6697563840219479,0.5618323375823899,0.8387509083736456,1.0345385092802823,6.076470371998601,0.8284313725490197,2.35395142601708
average_voltage,P3,leave_chemical_system_out,domain_distance_bin,Q1_nearest,408,0.41391894922530303,0.36394128342381293,0.5106985841836629,0.7093621884965146,3.364861303725955,0.9803921568627451,2.288951412445829
average_voltage,P3,leave_chemical_system_out,domain_distance_bin,Q2,407,0.4269286662923124,0.3293228599998654,0.5480999078041079,0.7370715295974508,4.21983335601541,0.9680589680589681,2.288951412445829
average_voltage,P3,leave_chemical_system_out,domain_distance_bin,Q3,408,0.42065145884460314,0.34077182848684856,0.562014995762903,0.7814869970952439,4.8388036781324715,0.9558823529411765,2.29227692525249
average_voltage,P3,leave_chemical_system_out,domain_distance_bin,Q4,407,0.5037458589217613,0.3798332840226894,0.6629040682549056,0.8495316578958578,5.668695570352603,0.9213759213759214,2.2944936249381622
average_voltage,P3,leave_chemical_system_out,domain_distance_bin,Q5_farthest,408,0.61945716494811,0.5152603690568458,0.796473305548472,0.9127378616999622,6.961979180594154,0.8529411764705882,2.308487293600267
average_voltage,P3,leave_family_out,tree_uncertainty_bin,Q1_lowest,641,0.4967793214775673,0.416201720923345,0.6375570432183352,0.7405877575843747,14.818754741721625,0.9391575663026521,2.597438793889659
average_voltage,P3,leave_family_out,tree_uncertainty_bin,Q2,640,0.6294611805759952,0.5477611647658494,0.7773314999885652,0.8845636418303713,14.088296737769173,0.903125,2.597438793889659
average_voltage,P3,leave_family_out,tree_uncertainty_bin,Q3,640,0.5691372326680288,0.4550364440747008,0.72502281234951,0.9786321555364819,8.700745992312786,0.89375,2.214881031793836
average_voltage,P3,leave_family_out,tree_uncertainty_bin,Q4,640,0.6943098408293477,0.6118967132789471,0.857758907245346,1.086073717283108,8.08568220593705,0.8234375,2.214881031793835
average_voltage,P3,leave_family_out,tree_uncertainty_bin,Q5_highest,640,0.8770535416867418,0.7228877238626882,1.1027807476389473,1.2478357123817738,9.931617114754669,0.675,2.214881031793835
average_voltage,P3,leave_family_out,domain_distance_bin,Q1_nearest,641,0.5290903798164943,0.4292176833872316,0.6820256720074576,0.9426573730634005,5.724916823193877,0.9204368174726989,2.214881031793836
average_voltage,P3,leave_family_out,domain_distance_bin,Q2,640,0.6701418050895361,0.5796033418314057,0.8359049547020009,1.0852958636207848,7.346601313935645,0.80625,2.214881031793835
average_voltage,P3,leave_family_out,domain_distance_bin,Q3,640,0.851857378033191,0.7539218807891448,1.046795465519711,1.0542398305368752,10.812805987972745,0.725,2.214881031793835
average_voltage,P3,leave_family_out,domain_distance_bin,Q4,640,0.6171228982629664,0.49145174709392636,0.8045226101396526,0.8431914008862421,15.007642631844739,0.890625,2.5974387938896597
average_voltage,P3,leave_family_out,domain_distance_bin,Q5_farthest,640,0.5984781700068383,0.5058533609463562,0.7623856425698817,1.011992782734621,17.8632461109323,0.8921875,2.597438793889659
average_voltage,P3,leave_working_ion_out,tree_uncertainty_bin,Q1_lowest,641,0.4249670528034298,0.3515701172270197,0.5326479985814714,0.6383113212723333,6.271455080947106,0.9875195007800313,2.667306913602209
average_voltage,P3,leave_working_ion_out,tree_uncertainty_bin,Q2,640,0.5275753568263231,0.4616127090692017,0.647658107881044,0.785529320851573,6.840580731244247,0.959375,2.667306913602209
average_voltage,P3,leave_working_ion_out,tree_uncertainty_bin,Q3,640,0.5511704973993112,0.4622914724428351,0.6924071861393118,0.8807296358172678,7.18842063019088,0.9390625,2.667306913602209
average_voltage,P3,leave_working_ion_out,tree_uncertainty_bin,Q4,640,0.6036664439101841,0.49629359967604575,0.770341803230052,0.9928232622346446,7.458993244427484,0.9265625,2.667306913602209
average_voltage,P3,leave_working_ion_out,tree_uncertainty_bin,Q5_highest,640,0.787054692464007,0.7028213452178955,0.9686733298506016,1.167296353601217,7.988755189503367,0.81875,2.667306913602209
average_voltage,P3,leave_working_ion_out,domain_distance_bin,Q1_nearest,641,0.5680536527399813,0.4817864939433209,0.7022797827751571,0.7570594035961947,5.541457215507936,0.9469578783151326,2.667306913602209
average_voltage,P3,leave_working_ion_out,domain_distance_bin,Q2,640,0.5218723991280323,0.40120343867559627,0.6665471630421997,0.8567068839713144,6.568773219776899,0.946875,2.667306913602209
average_voltage,P3,leave_working_ion_out,domain_distance_bin,Q3,640,0.5530515506863527,0.4538323282940546,0.7001951220026689,0.9322592209067218,7.254082031212441,0.9453125,2.667306913602209
average_voltage,P3,leave_working_ion_out,domain_distance_bin,Q4,640,0.6144412347485139,0.5132149407813544,0.77622135636314,0.9579619596789989,8.044124148875401,0.915625,2.667306913602209
average_voltage,P3,leave_working_ion_out,domain_distance_bin,Q5_farthest,640,0.6367916332879741,0.494711685110309,0.8268947975921213,0.9605168817451751,10.526301166251873,0.8765625,2.667306913602209
average_voltage,P3,random_split,tree_uncertainty_bin,Q1_lowest,641,0.16032436476501577,0.1126988966354129,0.22257493348072266,0.42227247801025014,2.8888035890258243,1.0,2.317775142173222
average_voltage,P3,random_split,tree_uncertainty_bin,Q2,641,0.2661213782796205,0.2158016355968524,0.3398054820119774,0.5909175274289845,3.6494105383779663,0.9984399375975039,2.317775142173222
average_voltage,P3,random_split,tree_uncertainty_bin,Q3,641,0.35358174966316047,0.2917014648831806,0.44982592461362325,0.6967886476449702,4.4724035725216975,0.982839313572543,2.317775142173222
average_voltage,P3,random_split,tree_uncertainty_bin,Q4,641,0.46866022454359435,0.4246779365009718,0.5726874687494571,0.821792836970187,4.932889452446216,0.968798751950078,2.317775142173222
average_voltage,P3,random_split,tree_uncertainty_bin,Q5_highest,641,0.6920005969490562,0.6066017774850985,0.8660069207220632,1.0633558183988074,6.511240784843646,0.8361934477379095,2.317775142173222
average_voltage,P3,random_split,domain_distance_bin,Q1_nearest,641,0.227358069532387,0.1496997536824933,0.32635916975361634,0.5147329732732332,2.398483028482038,0.9953198127925117,2.317775142173222
average_voltage,P3,random_split,domain_distance_bin,Q2,641,0.3188748850616885,0.2633536961355811,0.4158013527847697,0.6348514466427336,3.455277160425108,0.9859594383775351,2.317775142173222
average_voltage,P3,random_split,domain_distance_bin,Q3,641,0.3685494873179421,0.2871301460698157,0.4808317876736989,0.719074390234167,4.382116713550984,0.9765990639625585,2.317775142173222
average_voltage,P3,random_split,domain_distance_bin,Q4,641,0.45707794955791076,0.3423847938736641,0.5985681258221026,0.8029921481648338,5.463710052899391,0.9469578783151326,2.317775142173222
average_voltage,P3,random_split,domain_distance_bin,Q5_farthest,641,0.5688279227305191,0.4422523876167221,0.759213784600509,0.9234763501382318,8.114178308492276,0.8814352574102964,2.317775142173222
capacity_grav,P1,framework_groupkfold,tree_uncertainty_bin,Q1_lowest,643,20.985116756321503,14.59028594081012,30.201370689064355,26.134772491652477,1.9462464513941635,1.0,264.5706275321483
capacity_grav,P1,framework_groupkfold,tree_uncertainty_bin,Q2,638,36.82303313233877,31.642654048373345,46.777981690048584,39.041374268471515,1.744054258747986,0.987460815047022,264.5706275321483
capacity_grav,P1,framework_groupkfold,tree_uncertainty_bin,Q3,640,44.90635231069049,33.64828863967793,60.68530964182087,46.62289981632599,1.360209997442055,0.965625,264.5706275321483
capacity_grav,P1,framework_groupkfold,tree_uncertainty_bin,Q4,640,52.72604836421726,44.12578415747181,68.58162523599917,54.89260317296222,2.054646494614815,0.95,264.5706275321483
capacity_grav,P1,framework_groupkfold,tree_uncertainty_bin,Q5_highest,640,61.813850089171225,47.906113943367046,85.63701396986629,75.41502165248914,2.179875163921094,0.903125,264.5706275321483
capacity_grav,P1,framework_groupkfold,domain_distance_bin,Q1_nearest,641,45.82055117257293,33.684886000202724,61.04278507902243,44.71432460700382,0.6939616859344592,0.9641185647425897,264.5706275321483
capacity_grav,P1,framework_groupkfold,domain_distance_bin,Q2,641,48.78070513519504,40.558450139564414,63.6474678262467,48.71736856930378,1.1529710185692443,0.9547581903276131,264.5706275321483
capacity_grav,P1,framework_groupkfold,domain_distance_bin,Q3,639,41.53713268731457,31.24130140925413,58.40456370280554,47.81891745568722,1.774527739496417,0.9561815336463224,264.5706275321483
capacity_grav,P1,framework_groupkfold,domain_distance_bin,Q4,640,40.929229911572804,28.12634193747041,57.97440365277251,47.233768285827914,2.857833469681175,0.9640625,264.5706275321483
capacity_grav,P1,framework_groupkfold,domain_distance_bin,Q5_farthest,640,40.08716480918366,28.781851325401888,65.27952035449673,53.55152497348079,4.982530481212396,0.9671875,264.5706275321483
capacity_grav,P1,leave_chemical_system_out,tree_uncertainty_bin,Q1_lowest,408,29.4398150458465,21.84694054106744,38.37704345943088,37.24633813008726,2.0746129273315512,0.9950980392156863,245.89809070445943
capacity_grav,P1,leave_chemical_system_out,tree_uncertainty_bin,Q2,410,40.6056673985448,32.415249246171044,52.36548224132456,49.455459057664946,2.635042716345903,0.973170731707317,247.39848497059327
capacity_grav,P1,leave_chemical_system_out,tree_uncertainty_bin,Q3,405,46.967445208167725,39.15201252646732,60.82997620583121,57.32174501426564,2.811857541253837,0.9703703703703703,248.85185994787636
capacity_grav,P1,leave_chemical_system_out,tree_uncertainty_bin,Q4,410,60.80319717381805,53.508734890985664,78.85893151180369,64.59322920284433,2.9077004972085128,0.9170731707317074,245.8980907044594
capacity_grav,P1,leave_chemical_system_out,tree_uncertainty_bin,Q5_highest,405,66.85226629715592,61.86788324328268,83.50548909079797,76.3532902570728,3.518099147373133,0.8814814814814815,243.1304469020108
capacity_grav,P1,leave_chemical_system_out,domain_distance_bin,Q1_nearest,408,36.45380003852424,24.734329815031273,47.737325310144605,45.547355072575556,1.7873837833827497,0.9803921568627451,247.8394132883737
capacity_grav,P1,leave_chemical_system_out,domain_distance_bin,Q2,410,45.55909074740331,35.23707138528433,59.39157134128771,55.26803485074618,2.421804529897745,0.9682926829268292,245.8980907044594
capacity_grav,P1,leave_chemical_system_out,domain_distance_bin,Q3,420,51.938145296505084,43.80669236533164,69.77451059843631,59.64119904023222,2.909131596902085,0.95,244.8062125251995
capacity_grav,P1,leave_chemical_system_out,domain_distance_bin,Q4,395,57.14165563527958,46.09742255676946,77.4141541191274,63.47480468550712,3.531720628267249,0.8936708860759494,243.1304469020108
capacity_grav,P1,leave_chemical_system_out,domain_distance_bin,Q5_farthest,405,53.70051740841827,43.48434852743623,66.8449701947811,61.0612119078688,4.548470357169668,0.9432098765432099,248.572988931055
capacity_grav,P1,leave_family_out,tree_uncertainty_bin,Q1_lowest,641,34.18834708788365,29.44448520995084,43.43810890520495,41.54275508121988,8.952879540359154,0.9797191887675507,255.48294431338712
capacity_grav,P1,leave_family_out,tree_uncertainty_bin,Q2,643,47.84333849209531,36.97107443452791,64.7910804416209,52.717193526374906,11.185882815550723,0.9144634525660964,255.48294431338712
capacity_grav,P1,leave_family_out,tree_uncertainty_bin,Q3,637,53.132103043042875,39.8391501205773,72.46418758449951,57.922153066178474,9.301383602965752,0.9073783359497645,251.2909735411788
capacity_grav,P1,leave_family_out,tree_uncertainty_bin,Q4,640,60.2789771186537,47.24398039989074,80.0788126450656,63.12148436330095,7.462826818330916,0.8640625,224.75243537721377
capacity_grav,P1,leave_family_out,tree_uncertainty_bin,Q5_highest,640,67.31080564651317,52.77238409039215,90.72995271992369,84.5661776234446,5.430923091530451,0.8703125,238.5351253473223
capacity_grav,P1,leave_family_out,domain_distance_bin,Q1_nearest,644,62.03635429183313,46.942719586378246,84.51247911685851,63.37711785920077,3.888256079414103,0.8400621118012422,205.3642590601781
capacity_grav,P1,leave_family_out,domain_distance_bin,Q2,641,63.31699846897588,44.77218422018018,88.18093302155768,58.028552664782765,5.238673906257626,0.8221528861154446,205.3642590601781
capacity_grav,P1,leave_family_out,domain_distance_bin,Q3,642,47.43852133781497,36.114831546939996,62.566957958640096,56.91763713439858,8.184558258339356,0.9252336448598131,238.53512534732224
capacity_grav,P1,leave_family_out,domain_distance_bin,Q4,636,44.375947633546815,39.45407681338901,53.5260663707518,56.63697090406281,11.746210332945424,0.9889937106918238,260.6743417376184
capacity_grav,P1,leave_family_out,domain_distance_bin,Q5_farthest,638,45.39869304938678,34.23180421487399,65.13528790242195,64.84196539886355,15.104269300762123,0.9608150470219435,260.6743417376184
capacity_grav,P1,leave_working_ion_out,tree_uncertainty_bin,Q1_lowest,641,30.50895325954466,15.173423120101432,49.86171549021705,23.691534007838218,4.512971077926975,0.9765990639625585,251.16911209777447
capacity_grav,P1,leave_working_ion_out,tree_uncertainty_bin,Q2,642,40.543254424960274,36.20964558594416,52.91307472803238,38.38970907160747,4.694319304026369,0.9781931464174455,251.16911209777447
capacity_grav,P1,leave_working_ion_out,tree_uncertainty_bin,Q3,638,43.370626043991265,36.763213073864364,53.337803205922555,47.429907237356275,5.795151408792621,0.9764890282131662,251.16911209777447
capacity_grav,P1,leave_working_ion_out,tree_uncertainty_bin,Q4,640,56.055501971020774,46.269684463538205,73.92942853145468,56.33089100603964,5.670141119794042,0.928125,251.16911209777447
capacity_grav,P1,leave_working_ion_out,tree_uncertainty_bin,Q5_highest,640,72.80142012313411,61.23747522609151,96.4361482860135,71.79530664179961,5.825841125782703,0.875,251.16911209777447
capacity_grav,P1,leave_working_ion_out,domain_distance_bin,Q1_nearest,645,44.380596356454994,32.913749446432675,64.34980866854387,36.47686428631534,4.140087690458914,0.9503875968992248,251.16911209777447
capacity_grav,P1,leave_working_ion_out,domain_distance_bin,Q2,637,48.58819088629325,40.29123934624664,64.17958180723846,43.12172829400158,4.742980198157518,0.9560439560439561,251.16911209777447
capacity_grav,P1,leave_working_ion_out,domain_distance_bin,Q3,641,54.17682157981848,42.62040667879917,69.95933010270109,53.56948608804796,5.4880350823828685,0.9282371294851794,251.16911209777447
capacity_grav,P1,leave_working_ion_out,domain_distance_bin,Q4,638,47.93053214546362,34.65894435533849,63.92311165700469,53.40353764279955,6.112030491486966,0.9498432601880877,251.16911209777447
capacity_grav,P1,leave_working_ion_out,domain_distance_bin,Q5_farthest,640,48.1886149227601,36.24717466280073,75.17865735185313,51.074840388358545,8.547564844372397,0.95,251.16911209777447
capacity_grav,P1,random_split,tree_uncertainty_bin,Q1_lowest,641,19.79989342762834,4.065231673725577,38.066191527040736,9.740265836291448,1.1920928955078125e-07,0.9859594383775351,260.0671347405104
capacity_grav,P1,random_split,tree_uncertainty_bin,Q2,641,31.441828271075952,15.234850382534944,49.71802347262206,25.849100412446496,1.0550329178258724,0.9656786271450858,260.0671347405104
capacity_grav,P1,random_split,tree_uncertainty_bin,Q3,641,41.217192170131376,29.370394457615426,55.59847069247588,36.85170738021491,1.59036462251412,0.9594383775351014,260.0671347405104
capacity_grav,P1,random_split,tree_uncertainty_bin,Q4,641,44.43448732170249,35.84722204214191,57.28027407075392,48.05439876244442,1.8273192019802031,0.9594383775351014,260.0671347405104
capacity_grav,P1,random_split,tree_uncertainty_bin,Q5_highest,641,64.78513249452463,54.85918526474634,83.22522860099305,72.45379392594226,2.268056876353089,0.9157566302652106,260.0671347405104
capacity_grav,P1,random_split,domain_distance_bin,Q1_nearest,641,46.35741436838866,32.254503938292146,69.90403163143168,18.680316052274538,0.0,0.9173166926677067,260.0671347405104
capacity_grav,P1,random_split,domain_distance_bin,Q2,641,39.898317437114024,26.75933114111595,57.57637621357305,34.750303922204004,0.5524991868329346,0.9625585023400937,260.0671347405104
capacity_grav,P1,random_split,domain_distance_bin,Q3,641,40.71200196525565,32.0087184304026,54.6378300484848,43.57741887918235,1.3435574006389168,0.968798751950078,260.0671347405104
capacity_grav,P1,random_split,domain_distance_bin,Q4,641,37.70375390822732,26.90426534472201,52.51966782231036,43.58079125513333,2.458841767278856,0.9703588143525741,260.0671347405104
capacity_grav,P1,random_split,domain_distance_bin,Q5_farthest,641,37.007046006077125,24.437776924377417,57.22197563226778,52.36043620854531,4.609796754777265,0.9672386895475819,260.0671347405104
capacity_grav,P2,framework_groupkfold,tree_uncertainty_bin,Q1_lowest,641,10.470082419499558,7.870212478986637,14.33564340842748,26.475027048691732,2.63752707383844,1.0,158.90854354343367
capacity_grav,P2,framework_groupkfold,tree_uncertainty_bin,Q2,640,18.94787468216477,16.82158926297962,23.54362845108706,39.02840892718081,2.901765616026899,0.9984375,158.90854354343367
capacity_grav,P2,framework_groupkfold,tree_uncertainty_bin,Q3,640,24.367317985838863,22.559431367935545,29.981722072558483,46.73025891480106,3.1849933424785632,0.996875,158.90854354343367
capacity_grav,P2,framework_groupkfold,tree_uncertainty_bin,Q4,640,34.09732510934162,28.50737129430272,42.87164959205486,56.475329595809136,3.450255753037049,0.9515625,158.90854354343367
capacity_grav,P2,framework_groupkfold,tree_uncertainty_bin,Q5_highest,640,51.8818393271625,36.35667005471845,74.45958503396447,81.23681188961002,4.383110765483819,0.821875,158.90854354343367
capacity_grav,P2,framework_groupkfold,domain_distance_bin,Q1_nearest,641,21.099024809264424,14.86591035734338,29.219553484945482,39.79967171940563,1.7852887415209533,0.9921996879875195,158.90854354343367
capacity_grav,P2,framework_groupkfold,domain_distance_bin,Q2,640,25.33027347995974,18.3272238576261,36.53258661241102,47.4258888251765,2.551756767587692,0.959375,158.90854354343367
capacity_grav,P2,framework_groupkfold,domain_distance_bin,Q3,640,28.38731925291312,20.58428693552157,39.50594525883811,49.9992109427093,3.3222637531763475,0.94375,158.90854354343367
capacity_grav,P2,framework_groupkfold,domain_distance_bin,Q4,640,30.31924586634944,20.136050002033464,43.30564735275832,52.006080922242155,4.265071601131994,0.9375,158.90854354343367
capacity_grav,P2,framework_groupkfold,domain_distance_bin,Q5_farthest,640,34.61196839303658,24.19243739351138,58.441432176752826,60.69416420926118,6.729379887094771,0.9359375,158.90854354343367
capacity_grav,P2,leave_chemical_system_out,tree_uncertainty_bin,Q1_lowest,408,14.05053994952344,11.72660673049684,18.250035822033762,33.44116313882492,2.7379022164981652,0.9975490196078431,150.4684286586749
capacity_grav,P2,leave_chemical_system_out,tree_uncertainty_bin,Q2,407,20.60256970012846,17.981996261982516,25.431032659092235,43.690744183107896,3.436289419633036,0.9975429975429976,148.37743647380898
capacity_grav,P2,leave_chemical_system_out,tree_uncertainty_bin,Q3,408,27.468109839697128,24.7693845572918,33.34154458746206,51.03697150920453,3.694885490916988,0.9877450980392157,148.37743647380898
capacity_grav,P2,leave_chemical_system_out,tree_uncertainty_bin,Q4,407,35.361905513512326,30.350051168724747,44.3281040148845,61.90545475423492,4.249772189344937,0.9287469287469288,157.52415115431037
capacity_grav,P2,leave_chemical_system_out,tree_uncertainty_bin,Q5_highest,408,56.14288876425201,45.99321603202387,74.96009134287796,81.25435731615937,4.608235679768971,0.7622549019607843,159.65080203604992
capacity_grav,P2,leave_chemical_system_out,domain_distance_bin,Q1_nearest,408,18.56603164324651,13.894388773422676,24.687183463814772,39.354324817196876,2.437964964389179,0.9950980392156863,149.9496578026777
capacity_grav,P2,leave_chemical_system_out,domain_distance_bin,Q2,407,25.284083977423315,19.36065256114017,34.58889968915583,49.10725781103669,3.2488231136727626,0.9533169533169533,149.9496578026777
capacity_grav,P2,leave_chemical_system_out,domain_distance_bin,Q3,408,29.245773226093412,21.761796720668443,39.322487238299345,55.797373087784266,3.8264758536281485,0.9558823529411765,152.946207176469
capacity_grav,P2,leave_chemical_system_out,domain_distance_bin,Q4,407,38.497172017033726,27.57210569290065,53.79590618413245,62.250431740778566,4.425277181897786,0.8943488943488943,154.3060730945948
capacity_grav,P2,leave_chemical_system_out,domain_distance_bin,Q5_farthest,408,42.05211167973997,31.815832590247947,58.59158292898189,64.8334247452609,5.7052054936621115,0.875,158.9108873539945
capacity_grav,P2,leave_family_out,tree_uncertainty_bin,Q1_lowest,641,23.93137689606212,22.097874523258497,28.64803919472796,39.84223508848074,13.953820182014464,1.0,172.51654199562205
capacity_grav,P2,leave_family_out,tree_uncertainty_bin,Q2,640,27.433047257149326,26.076432908593887,33.149872861067315,48.52549734719396,14.1063134196223,0.990625,172.51654199562205
capacity_grav,P2,leave_family_out,tree_uncertainty_bin,Q3,640,30.857560682532995,25.36205927307789,39.25202939573568,55.66546601906689,7.755987572216284,0.9453125,123.4698378114604
capacity_grav,P2,leave_family_out,tree_uncertainty_bin,Q4,640,44.64142215552707,37.626204062444124,56.48919152602076,65.4597356043628,6.6850095798164,0.790625,123.4698378114604
capacity_grav,P2,leave_family_out,tree_uncertainty_bin,Q5_highest,640,68.48481418094721,54.95353943806555,92.2112920566242,88.56280313505206,6.789007119432835,0.63125,150.68765162458038
capacity_grav,P2,leave_family_out,domain_distance_bin,Q1_nearest,641,41.32035535632737,29.76510197209582,55.08412541391337,63.5011870193707,4.834524300198823,0.797191887675507,123.4698378114604
capacity_grav,P2,leave_family_out,domain_distance_bin,Q2,640,46.787964258395704,32.01448071173984,65.16920242716097,64.12771068822897,6.297624781876451,0.78125,123.4698378114604
capacity_grav,P2,leave_family_out,domain_distance_bin,Q3,640,38.70704088447396,29.243163259341543,55.834183278917,58.247128417349266,9.582755015288672,0.8734375,123.4698378114604
capacity_grav,P2,leave_family_out,domain_distance_bin,Q4,640,32.23995666296837,28.523404750765323,39.68687211821776,49.97462827166863,14.272701990808102,0.971875,172.51654199562205
capacity_grav,P2,leave_family_out,domain_distance_bin,Q5_farthest,640,36.265733731209124,29.978945879989695,56.36531595354328,62.16811568514687,17.111140188143345,0.934375,172.51654199562205
capacity_grav,P2,leave_working_ion_out,tree_uncertainty_bin,Q1_lowest,641,19.410986940752395,14.88222949842229,26.153453429177564,33.90564770131345,5.928375633334971,0.9921996879875195,184.9213663207962
capacity_grav,P2,leave_working_ion_out,tree_uncertainty_bin,Q2,640,31.356411075257835,27.267190042367062,39.73265001481739,45.224470960551116,6.100392119676401,0.9703125,184.9213663207962
capacity_grav,P2,leave_working_ion_out,tree_uncertainty_bin,Q3,640,40.17296223453042,34.825206509096056,49.44513307527021,51.11301639466761,6.192915144426623,0.9515625,184.9213663207962
capacity_grav,P2,leave_working_ion_out,tree_uncertainty_bin,Q4,640,48.42873768390595,36.457733594012126,63.875631855223425,59.887949009522075,6.365274929999337,0.86875,184.9213663207962
capacity_grav,P2,leave_working_ion_out,tree_uncertainty_bin,Q5_highest,640,66.31117265374618,50.982493095089104,90.88454854614685,76.2308449521523,6.472079584184787,0.75,184.9213663207962
capacity_grav,P2,leave_working_ion_out,domain_distance_bin,Q1_nearest,641,29.696693116708335,23.535437971838988,39.67050593050791,46.19569860071758,4.665892135798135,0.9672386895475819,184.9213663207962
capacity_grav,P2,leave_working_ion_out,domain_distance_bin,Q2,640,46.10338163931941,36.071082316684844,60.61936447424721,53.77145036618782,5.591471573716619,0.9015625,184.9213663207962
capacity_grav,P2,leave_working_ion_out,domain_distance_bin,Q3,640,42.751568208679,31.304213951184046,56.91952572211378,55.861052008788135,6.272676702685169,0.8859375,184.9213663207962
capacity_grav,P2,leave_working_ion_out,domain_distance_bin,Q4,640,43.927772077278135,32.73454834843964,61.40656005386757,53.684177785771354,6.956125358804291,0.890625,184.9213663207962
