target,model_name,leaky_protocol,clean_protocol,hard_split,interaction_mae_point,bootstrap_reps,ci95_low,ci95_high,probability_interaction_positive,ci_excludes_zero
capacity_grav,Ridge,P0,P2,leave_working_ion_out,-2.38126842772013,2000,-27.423048718913012,19.2640007859187,0.461,False
capacity_grav,Ridge,P0,P3,framework_groupkfold,1.0242067060543434,2000,-0.11301682937192421,2.0908829525048542,0.9575,False
capacity_grav,Ridge,P0,P3,leave_family_out,37.167838986116365,2000,-9.810066134951635,93.22283526323322,0.9335,False
capacity_grav,Ridge,P0,P3,leave_chemical_system_out,0.6856395950455525,2000,-1.7222600320062642,3.1672118900835837,0.6885,False
capacity_grav,Ridge,P0,P3,leave_working_ion_out,-5.535853916061011,2000,-29.3955636136675,15.810005942462917,0.348,False
capacity_grav,ExtraTrees,P4,P1,framework_groupkfold,1.8728055713655616,2000,0.08744465543039233,3.698769076167922,0.9825,True
capacity_grav,ExtraTrees,P4,P1,leave_family_out,11.085168618581644,2000,-8.088791371833654,31.591394110796344,0.8655,False
capacity_grav,ExtraTrees,P4,P1,leave_chemical_system_out,7.346956781269761,2000,2.7932262464649065,11.796186177433222,0.9995,True
capacity_grav,ExtraTrees,P4,P1,leave_working_ion_out,-0.41871050702424384,2000,-10.085573283123924,13.155822422092683,0.4495,False
capacity_grav,ExtraTrees,P4,P2,framework_groupkfold,1.6451456163147933,2000,0.46028701228966595,2.8999334594435844,0.9955,True
capacity_grav,ExtraTrees,P4,P2,leave_family_out,17.939043734020203,2000,-2.6956003927688874,43.47269236055579,0.9515,False
capacity_grav,ExtraTrees,P4,P2,leave_chemical_system_out,1.4925443364695257,2000,-1.3664089792157295,4.64270649633811,0.8235,False
capacity_grav,ExtraTrees,P4,P2,leave_working_ion_out,15.93006627411297,2000,10.189293917241448,23.97461976778784,1.0,True
capacity_grav,ExtraTrees,P4,P3,framework_groupkfold,2.1008812353222632,2000,0.8839100637132801,3.365086667457127,0.9995,True
capacity_grav,ExtraTrees,P4,P3,leave_family_out,14.375041009364434,2000,-3.441982267364997,35.81108016113151,0.9325,False
capacity_grav,ExtraTrees,P4,P3,leave_chemical_system_out,3.309014431243356,2000,0.41747066255413307,6.1732283690632554,0.988,True
capacity_grav,ExtraTrees,P4,P3,leave_working_ion_out,9.811694471883403,2000,3.6309645771020667,16.526524658368135,1.0,True
capacity_grav,ExtraTrees,P0,P1,framework_groupkfold,1.4184067464393326,2000,-0.501155241468108,3.2862075321813795,0.924,False
capacity_grav,ExtraTrees,P0,P1,leave_family_out,3.160394169121794,2000,-22.55251581072766,26.17919525547902,0.5995,False
capacity_grav,ExtraTrees,P0,P1,leave_chemical_system_out,7.259267723819619,2000,2.862433711602882,11.912093613919762,0.9995,True
capacity_grav,ExtraTrees,P0,P1,leave_working_ion_out,-3.184473309854946,2000,-14.513826089292627,10.317170271580675,0.306,False
capacity_grav,ExtraTrees,P0,P2,framework_groupkfold,1.1907467913885643,2000,-0.13056590319851416,2.5891567630761387,0.966,False
capacity_grav,ExtraTrees,P0,P2,leave_family_out,10.014269284560353,2000,-16.005674641069092,37.74486219849643,0.7775,False
capacity_grav,ExtraTrees,P0,P2,leave_chemical_system_out,1.4048552790193836,2000,-1.5698479082153758,4.689404296400932,0.8115,False
capacity_grav,ExtraTrees,P0,P2,leave_working_ion_out,13.164303471282269,2000,5.771541792040172,20.920737290258977,1.0,True
capacity_grav,ExtraTrees,P0,P3,framework_groupkfold,1.6464824103960343,2000,0.25237437127799606,2.967342718368984,0.9935,True
capacity_grav,ExtraTrees,P0,P3,leave_family_out,6.450266559904584,2000,-17.713706950693794,32.645869415556454,0.6915,False
capacity_grav,ExtraTrees,P0,P3,leave_chemical_system_out,3.221325373793214,2000,0.2910285829793661,6.20504378693516,0.9845,True
capacity_grav,ExtraTrees,P0,P3,leave_working_ion_out,7.045931669052701,2000,-0.24826382848563006,14.260611263289794,0.967,False
energy_grav,Ridge,P4,P1,framework_groupkfold,6.4014266749410265,2000,-2.139470818124711,14.6153282664376,0.9305,False
energy_grav,Ridge,P4,P1,leave_family_out,141.95267943640386,2000,55.23832043023047,234.22193402094544,1.0,True
energy_grav,Ridge,P4,P1,leave_chemical_system_out,16.45739682227096,2000,0.2827620260931526,35.04294138855092,0.976,True
energy_grav,Ridge,P4,P1,leave_working_ion_out,4.520820554266914,2000,-16.88148416549718,37.733221663483974,0.6765,False
energy_grav,Ridge,P4,P2,framework_groupkfold,3.5459759361073595,2000,-0.8681591349301537,7.731499442461127,0.9465,False
energy_grav,Ridge,P4,P2,leave_family_out,234.56632937226587,2000,69.65509860237977,412.14525791224673,1.0,True
energy_grav,Ridge,P4,P2,leave_chemical_system_out,2.1134096708978207,2000,-12.345510056819938,19.37695234217186,0.572,False
energy_grav,Ridge,P4,P2,leave_working_ion_out,49.964433219409095,2000,22.353985498726125,69.30848307499436,1.0,True
energy_grav,Ridge,P4,P3,framework_groupkfold,5.97523815570745,2000,1.627736438200769,10.5352404991551,0.9995,True
energy_grav,Ridge,P4,P3,leave_family_out,201.162561421003,2000,37.301168963899535,402.79886377189695,1.0,True
energy_grav,Ridge,P4,P3,leave_chemical_system_out,2.3473209904669377,2000,-11.263690450173547,17.784695795480364,0.586,False
