target,model_name,leaky_protocol,clean_protocol,hard_split,leaky_domain_penalty_mae,clean_domain_penalty_mae,leakage_domain_interaction_mae,interpretation
max_delta_volume,Ridge,P0,P2,framework_groupkfold,-0.0006465039365400778,0.0007408364248447652,0.001387340361384843,leakage_masks_domain_shift
max_delta_volume,Ridge,P0,P2,leave_family_out,0.05227014508860406,0.10194539829628235,0.049675253207678294,leakage_masks_domain_shift
max_delta_volume,Ridge,P0,P2,leave_chemical_system_out,-0.0035186712809597044,-0.002488980035813229,0.0010296912451464753,leakage_masks_domain_shift
max_delta_volume,Ridge,P0,P2,leave_working_ion_out,0.11398741945455217,0.033638766000187455,-0.0803486534543647,no_masking_or_reverse
max_delta_volume,Ridge,P0,P3,framework_groupkfold,-0.0006465039365400778,0.0004576145496991979,0.0011041184862392757,leakage_masks_domain_shift
max_delta_volume,Ridge,P0,P3,leave_family_out,0.05227014508860406,0.09443959859054787,0.042169453501943815,leakage_masks_domain_shift
max_delta_volume,Ridge,P0,P3,leave_chemical_system_out,-0.0035186712809597044,-0.0018677259711575647,0.0016509453098021397,leakage_masks_domain_shift
max_delta_volume,Ridge,P0,P3,leave_working_ion_out,0.11398741945455217,0.029017277731935055,-0.0849701417226171,no_masking_or_reverse
max_delta_volume,ExtraTrees,P4,P1,framework_groupkfold,0.0004943261230835401,-0.0018650842313136656,-0.0023594103543972057,no_masking_or_reverse
max_delta_volume,ExtraTrees,P4,P1,leave_family_out,0.006713619737058991,0.061400641677177695,0.05468702194011871,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P4,P1,leave_chemical_system_out,-0.0008759341337738149,-0.00567168906868204,-0.004795754934908225,no_masking_or_reverse
max_delta_volume,ExtraTrees,P4,P1,leave_working_ion_out,0.0015896000256632602,0.027620171496286025,0.026030571470622765,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P4,P2,framework_groupkfold,0.0004943261230835401,5.8357647160015014e-05,-0.0004359684759235251,no_masking_or_reverse
max_delta_volume,ExtraTrees,P4,P2,leave_family_out,0.006713619737058991,0.05936387422239334,0.05265025448533435,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P4,P2,leave_chemical_system_out,-0.0008759341337738149,-0.003681253622018439,-0.002805319488244624,no_masking_or_reverse
max_delta_volume,ExtraTrees,P4,P2,leave_working_ion_out,0.0015896000256632602,0.029051342239834924,0.027461742214171664,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P4,P3,framework_groupkfold,0.0004943261230835401,0.0019846747715105625,0.0014903486484270224,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P4,P3,leave_family_out,0.006713619737058991,0.04871236687556818,0.04199874713850919,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P4,P3,leave_chemical_system_out,-0.0008759341337738149,-0.0003485033546037977,0.0005274307791700172,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P4,P3,leave_working_ion_out,0.0015896000256632602,0.031176512172778822,0.029586912147115563,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P0,P1,framework_groupkfold,0.0015969122401154005,-0.0018650842313136656,-0.003461996471429066,no_masking_or_reverse
max_delta_volume,ExtraTrees,P0,P1,leave_family_out,0.020823353243345097,0.061400641677177695,0.0405772884338326,leakage_masks_domain_shift
