target,model_name,split_name,leaky_protocol,clean_protocol,effect_metric,n_paired_folds,mean_effect,median_effect,sd_effect,positive_effect_fraction
capacity_grav,Ridge,framework_groupkfold,P0,P3,spearman_leaky_minus_clean,5,0.12120664841034652,0.12497438197720234,0.014008512109521056,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P1,mae_clean_minus_leaky,5,48.646049897871144,49.60902381966394,3.0818681002812482,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P1,rmse_clean_minus_leaky,5,66.41633982922879,65.6832879010578,4.086658862940092,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P1,r2_leaky_minus_clean,5,0.7852653738303141,0.7997409048361683,0.04799986680499429,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P1,spearman_leaky_minus_clean,5,0.4902303842722122,0.4659468847640972,0.04657064097998851,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P2,mae_clean_minus_leaky,5,33.32190158015184,33.09038690532581,1.5430197618315886,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P2,rmse_clean_minus_leaky,5,50.85497386117286,51.45293505120718,3.8328339374537825,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P2,r2_leaky_minus_clean,5,0.46707747966644586,0.42224870306427165,0.08286070796546603,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P2,spearman_leaky_minus_clean,5,0.1678890611152759,0.17129668944700682,0.012554076897753232,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P3,mae_clean_minus_leaky,5,27.532662801947943,27.90386550799075,1.2953245345701632,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P3,rmse_clean_minus_leaky,5,41.584584631118666,41.59816242393646,2.1579717387091066,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P3,r2_leaky_minus_clean,5,0.31217613690525736,0.29841341127013776,0.0306279348058982,1.0
capacity_grav,Ridge,framework_groupkfold,P4,P3,spearman_leaky_minus_clean,5,0.12627455560504033,0.12854271061868217,0.012015331309873287,1.0
capacity_grav,Ridge,leave_chemical_system_out,P0,P1,mae_clean_minus_leaky,74,47.92899827987334,47.10269061972781,16.856967860898042,1.0
capacity_grav,Ridge,leave_chemical_system_out,P0,P1,rmse_clean_minus_leaky,74,58.52592434172261,55.61036814628663,21.524163084827336,1.0
capacity_grav,Ridge,leave_chemical_system_out,P0,P1,r2_leaky_minus_clean,74,1.4985735532675133,1.057321538530021,1.8870577750553308,1.0
capacity_grav,Ridge,leave_chemical_system_out,P0,P1,spearman_leaky_minus_clean,74,0.6779204068650243,0.6840377754641309,0.3072669296317923,0.9864864864864865
capacity_grav,Ridge,leave_chemical_system_out,P0,P2,mae_clean_minus_leaky,74,29.579967703090176,26.76655714400838,11.82119472626256,1.0
capacity_grav,Ridge,leave_chemical_system_out,P0,P2,rmse_clean_minus_leaky,74,36.51317283450309,32.39634958076451,15.271419853841948,1.0
capacity_grav,Ridge,leave_chemical_system_out,P0,P2,r2_leaky_minus_clean,74,0.7348118028138945,0.44721065672697685,1.3372042283537706,1.0
capacity_grav,Ridge,leave_chemical_system_out,P0,P2,spearman_leaky_minus_clean,74,0.2075753435267079,0.1616210650706721,0.1613840264750752,0.9864864864864865
capacity_grav,Ridge,leave_chemical_system_out,P0,P3,mae_clean_minus_leaky,74,23.205717301269267,20.958090503042055,9.17470762508502,1.0
capacity_grav,Ridge,leave_chemical_system_out,P0,P3,rmse_clean_minus_leaky,74,29.014548686358523,25.182988563126603,12.264708838898125,1.0
capacity_grav,Ridge,leave_chemical_system_out,P0,P3,r2_leaky_minus_clean,74,0.4647345164840454,0.32578691620863764,0.7592164091398372,1.0
capacity_grav,Ridge,leave_chemical_system_out,P0,P3,spearman_leaky_minus_clean,74,0.15628480170907708,0.1125297980286985,0.1512557147902452,0.9459459459459459
capacity_grav,Ridge,leave_chemical_system_out,P4,P1,mae_clean_minus_leaky,74,51.41983637811169,49.53331634675857,17.285178041676897,1.0
capacity_grav,Ridge,leave_chemical_system_out,P4,P1,rmse_clean_minus_leaky,74,63.013650434060764,59.96401637897585,22.345471823622788,1.0
capacity_grav,Ridge,leave_chemical_system_out,P4,P1,r2_leaky_minus_clean,74,1.514234316769872,1.0647357208574197,1.8857175751453044,1.0
capacity_grav,Ridge,leave_chemical_system_out,P4,P1,spearman_leaky_minus_clean,74,0.6947029619247972,0.6943026157555261,0.30987263873532866,0.9864864864864865
capacity_grav,Ridge,leave_chemical_system_out,P4,P2,mae_clean_minus_leaky,74,33.07080580132854,29.40571639994765,12.96857117820818,1.0
capacity_grav,Ridge,leave_chemical_system_out,P4,P2,rmse_clean_minus_leaky,74,41.00089892684124,36.83444862470934,16.778984361274848,1.0
capacity_grav,Ridge,leave_chemical_system_out,P4,P2,r2_leaky_minus_clean,74,0.7504725663162531,0.4515869436207262,1.3777508243964562,1.0
capacity_grav,Ridge,leave_chemical_system_out,P4,P2,spearman_leaky_minus_clean,74,0.22435789858648067,0.17409408838556545,0.16699420303279702,0.9864864864864865
capacity_grav,Ridge,leave_chemical_system_out,P4,P3,mae_clean_minus_leaky,74,26.69655539950763,24.435335016827956,10.339133323524587,1.0
capacity_grav,Ridge,leave_chemical_system_out,P4,P3,rmse_clean_minus_leaky,74,33.50227477869668,28.54149924481312,13.95381327330865,1.0
capacity_grav,Ridge,leave_chemical_system_out,P4,P3,r2_leaky_minus_clean,74,0.4803952799864039,0.3285003575356919,0.806681453409059,1.0
capacity_grav,Ridge,leave_chemical_system_out,P4,P3,spearman_leaky_minus_clean,74,0.17306735676884988,0.12562227899025985,0.1601548829300654,0.972972972972973
capacity_grav,Ridge,leave_family_out,P0,P1,mae_clean_minus_leaky,10,65.5065494914691,54.6571394635683,30.196780470790873,1.0
capacity_grav,Ridge,leave_family_out,P0,P1,rmse_clean_minus_leaky,10,72.71288792875451,65.87986985170069,28.372326648061748,1.0
capacity_grav,Ridge,leave_family_out,P0,P1,r2_leaky_minus_clean,10,1.753768362107412,1.1417465293802356,1.653987228107238,1.0
capacity_grav,Ridge,leave_family_out,P0,P1,spearman_leaky_minus_clean,10,0.4952227453666859,0.541501009374387,0.24085031419281008,0.9
capacity_grav,Ridge,leave_family_out,P0,P2,mae_clean_minus_leaky,10,85.9262126346186,64.04932834978163,79.05919892264268,1.0
capacity_grav,Ridge,leave_family_out,P0,P2,rmse_clean_minus_leaky,10,105.69309733532421,68.96704950332109,100.03355860257912,1.0
capacity_grav,Ridge,leave_family_out,P0,P2,r2_leaky_minus_clean,10,2.843019470433908,0.9923249542292665,3.5393676544178976,1.0
capacity_grav,Ridge,leave_family_out,P0,P2,spearman_leaky_minus_clean,10,0.23849346040420247,0.22355189931354041,0.28917561418782517,0.9
capacity_grav,Ridge,leave_family_out,P0,P3,mae_clean_minus_leaky,10,59.77429239196223,32.00857216953729,59.01180735184349,1.0
capacity_grav,Ridge,leave_family_out,P0,P3,rmse_clean_minus_leaky,10,73.77888105019125,37.276917210574524,77.13685612969135,1.0
capacity_grav,Ridge,leave_family_out,P0,P3,r2_leaky_minus_clean,10,1.4642616979496144,0.7614981822564378,2.1950465208312084,1.0
capacity_grav,Ridge,leave_family_out,P0,P3,spearman_leaky_minus_clean,10,0.20090205732699734,0.18140577697332172,0.2662369141330193,0.9
capacity_grav,Ridge,leave_family_out,P4,P1,mae_clean_minus_leaky,10,87.80661651879144,78.34552917093959,44.448648734818164,1.0
capacity_grav,Ridge,leave_family_out,P4,P1,rmse_clean_minus_leaky,10,108.82306916771188,97.08362185755628,56.17622812760729,1.0
capacity_grav,Ridge,leave_family_out,P4,P1,r2_leaky_minus_clean,10,1.9533207779357817,1.4123328703097642,1.7632535614187481,1.0
capacity_grav,Ridge,leave_family_out,P4,P1,spearman_leaky_minus_clean,10,0.5582961949008759,0.562208641604123,0.15264957265910328,1.0
capacity_grav,Ridge,leave_family_out,P4,P2,mae_clean_minus_leaky,10,108.22627966194094,72.23450744820727,97.56142971132269,1.0
capacity_grav,Ridge,leave_family_out,P4,P2,rmse_clean_minus_leaky,10,141.80327857428156,86.94294552034253,135.21925871683302,1.0
capacity_grav,Ridge,leave_family_out,P4,P2,r2_leaky_minus_clean,10,3.0425718862622775,1.176122429367655,3.770139118655993,1.0
capacity_grav,Ridge,leave_family_out,P4,P2,spearman_leaky_minus_clean,10,0.30156690993839225,0.2299544815357158,0.2129499856275888,1.0
capacity_grav,Ridge,leave_family_out,P4,P3,mae_clean_minus_leaky,10,82.07435941928459,37.43253381470841,79.84586334019451,1.0
capacity_grav,Ridge,leave_family_out,P4,P3,rmse_clean_minus_leaky,10,109.8890622891486,49.26827100521476,116.88398005534674,1.0
capacity_grav,Ridge,leave_family_out,P4,P3,r2_leaky_minus_clean,10,1.663814113777984,0.8041082932358715,2.4220493110616053,1.0
capacity_grav,Ridge,leave_family_out,P4,P3,spearman_leaky_minus_clean,10,0.2639755068611871,0.18756896727717665,0.18668959900233248,1.0
capacity_grav,Ridge,leave_working_ion_out,P0,P1,mae_clean_minus_leaky,3,23.473802913910315,25.34300363208191,12.85454693726055,1.0
capacity_grav,Ridge,leave_working_ion_out,P0,P1,rmse_clean_minus_leaky,3,35.02105865007755,32.567614070850304,16.754263835161495,1.0
capacity_grav,Ridge,leave_working_ion_out,P0,P1,r2_leaky_minus_clean,3,0.7447785004246757,0.6585190866100951,0.3416489966536499,1.0
capacity_grav,Ridge,leave_working_ion_out,P0,P1,spearman_leaky_minus_clean,3,0.5168171728845158,0.49571921619943626,0.13703075490004732,1.0
capacity_grav,Ridge,leave_working_ion_out,P0,P2,mae_clean_minus_leaky,3,26.731471638536732,22.312987759109603,27.034921300931234,1.0
capacity_grav,Ridge,leave_working_ion_out,P0,P2,rmse_clean_minus_leaky,3,41.63038410778995,37.93333301045332,34.52992576298443,1.0
capacity_grav,Ridge,leave_working_ion_out,P0,P2,r2_leaky_minus_clean,3,1.0673913194919369,0.8152437533378709,1.0223391818884147,1.0
capacity_grav,Ridge,leave_working_ion_out,P0,P2,spearman_leaky_minus_clean,3,0.4917847645705131,0.5068412079428155,0.20775436466288325,1.0
capacity_grav,Ridge,leave_working_ion_out,P0,P3,mae_clean_minus_leaky,3,17.07059948978486,14.660302578644163,28.766640655270695,0.6666666666666666
capacity_grav,Ridge,leave_working_ion_out,P0,P3,rmse_clean_minus_leaky,3,28.35932950786636,22.36798207531814,36.15496764074195,0.6666666666666666
capacity_grav,Ridge,leave_working_ion_out,P0,P3,r2_leaky_minus_clean,3,0.6678746683559975,0.39822202164935255,0.9176719705125538,0.6666666666666666
capacity_grav,Ridge,leave_working_ion_out,P0,P3,spearman_leaky_minus_clean,3,0.3361588499956418,0.3045647665030047,0.163298114854588,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P1,mae_clean_minus_leaky,3,45.5898278949376,43.90642273153842,3.568031821414776,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P1,rmse_clean_minus_leaky,3,62.3306493151453,63.98792982087923,4.356619473010772,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P1,r2_leaky_minus_clean,3,0.9997864867137869,1.0170893719612148,0.16892714540443532,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P1,spearman_leaky_minus_clean,3,0.5379362753225735,0.5174387810785649,0.1403738568799028,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P2,mae_clean_minus_leaky,3,48.84749661956402,42.079108775904494,12.77891908649322,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P2,rmse_clean_minus_leaky,3,68.9399747728577,62.75431102488979,17.774872104458463,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P2,r2_leaky_minus_clean,3,1.3223993057810481,0.9795984910550141,0.7940984519544926,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P2,spearman_leaky_minus_clean,3,0.5129038670085708,0.5310998544491377,0.2057787902618167,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P3,mae_clean_minus_leaky,3,39.18662447081214,33.223721678100674,13.693066828850904,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P3,rmse_clean_minus_leaky,3,55.6689201729341,47.18896008975461,19.763110375650072,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P3,r2_leaky_minus_clean,3,0.9228826546451087,0.5625767593664956,0.6987712206180626,1.0
capacity_grav,Ridge,leave_working_ion_out,P4,P3,spearman_leaky_minus_clean,3,0.3572779524336995,0.3288234130093268,0.16071969425883298,1.0
capacity_grav,Ridge,random_split,P0,P1,mae_clean_minus_leaky,5,43.02037152422848,43.53756433520405,1.8564965670230271,1.0
capacity_grav,Ridge,random_split,P0,P1,rmse_clean_minus_leaky,5,52.24678355742405,50.43964993372394,4.190343157917529,1.0
capacity_grav,Ridge,random_split,P0,P1,r2_leaky_minus_clean,5,0.7034369768163702,0.6687708154467844,0.07327848402313872,1.0
capacity_grav,Ridge,random_split,P0,P1,spearman_leaky_minus_clean,5,0.45580553274013214,0.4612277805859053,0.029094346166792847,1.0
capacity_grav,Ridge,random_split,P0,P2,mae_clean_minus_leaky,5,29.112740066256862,29.149021713197783,0.3897144995148431,1.0
capacity_grav,Ridge,random_split,P0,P2,rmse_clean_minus_leaky,5,37.03663563324695,35.37663969437809,4.777102931179609,1.0
capacity_grav,Ridge,random_split,P0,P2,r2_leaky_minus_clean,5,0.4044590362091272,0.371119345877749,0.07584734224576455,1.0
capacity_grav,Ridge,random_split,P0,P2,spearman_leaky_minus_clean,5,0.16551738642820865,0.16781724175716672,0.012934639909528093,1.0
capacity_grav,Ridge,random_split,P0,P3,mae_clean_minus_leaky,5,22.60645340584587,22.840265249926162,0.3486082552655742,1.0
capacity_grav,Ridge,random_split,P0,P3,rmse_clean_minus_leaky,5,28.71984569936768,28.100490280433874,3.121696999589771,1.0
capacity_grav,Ridge,random_split,P0,P3,r2_leaky_minus_clean,5,0.2694666448913801,0.2588544002556321,0.027381657512024538,1.0
capacity_grav,Ridge,random_split,P0,P3,spearman_leaky_minus_clean,5,0.11672647200846978,0.11638393701808447,0.013164938138057488,1.0
capacity_grav,Ridge,random_split,P4,P1,mae_clean_minus_leaky,5,46.88513335346446,47.0556324131568,1.881158750678631,1.0
capacity_grav,Ridge,random_split,P4,P1,rmse_clean_minus_leaky,5,64.42330312330273,65.54409368448131,4.037412537944131,1.0
capacity_grav,Ridge,random_split,P4,P1,r2_leaky_minus_clean,5,0.7339379330713628,0.6941678225963424,0.06431528526062759,1.0
capacity_grav,Ridge,random_split,P4,P1,spearman_leaky_minus_clean,5,0.46006371304138066,0.46570788747224046,0.02932732999694486,1.0
capacity_grav,Ridge,random_split,P4,P2,mae_clean_minus_leaky,5,32.977501895492836,32.927960199456315,0.5615722472854827,1.0
capacity_grav,Ridge,random_split,P4,P2,rmse_clean_minus_leaky,5,49.21315519912564,49.29382131552116,1.8554898856346014,1.0
capacity_grav,Ridge,random_split,P4,P2,r2_leaky_minus_clean,5,0.43495999246411976,0.40456797448618287,0.06389145001381427,1.0
capacity_grav,Ridge,random_split,P4,P2,spearman_leaky_minus_clean,5,0.1697755667294572,0.17336096557359537,0.013390801322925918,1.0
capacity_grav,Ridge,random_split,P4,P3,mae_clean_minus_leaky,5,26.47121523508185,26.61920373618469,0.5121199900735789,1.0
capacity_grav,Ridge,random_split,P4,P3,rmse_clean_minus_leaky,5,40.89636526524636,39.983051268131,1.690394145308847,1.0
capacity_grav,Ridge,random_split,P4,P3,r2_leaky_minus_clean,5,0.2999676011463726,0.2970937533332303,0.01397026384879391,1.0
capacity_grav,Ridge,random_split,P4,P3,spearman_leaky_minus_clean,5,0.1209846523097183,0.12192766083451312,0.01342910177282286,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P1,mae_clean_minus_leaky,5,134.92198523792143,133.5618365348935,6.249229377945261,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P1,rmse_clean_minus_leaky,5,179.00621091500238,177.47509406411248,4.842165794325571,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P1,r2_leaky_minus_clean,5,0.5310845216184418,0.529165177672514,0.027783502810520215,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P1,spearman_leaky_minus_clean,5,0.29268729145082356,0.29043484390617924,0.039142415099669974,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P2,mae_clean_minus_leaky,5,74.92690913764258,73.61861072353808,3.550770729646396,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P2,rmse_clean_minus_leaky,5,99.56860283465903,98.55469141275478,3.6994339513873693,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P2,r2_leaky_minus_clean,5,0.19509938978477184,0.1959292232396218,0.011016656971626558,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P2,spearman_leaky_minus_clean,5,0.10308069697899044,0.10152985228335742,0.010264449160593235,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P3,mae_clean_minus_leaky,5,72.26913038703563,71.06187361923222,4.6754599016657235,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P3,rmse_clean_minus_leaky,5,95.81990935269661,93.8628604409065,5.1828711413442266,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P3,r2_leaky_minus_clean,5,0.18342576915896658,0.17909248717004422,0.01473630190471256,1.0
energy_grav,ExtraTrees,framework_groupkfold,P0,P3,spearman_leaky_minus_clean,5,0.09167313270127228,0.09056089004123558,0.012137199785451545,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P1,mae_clean_minus_leaky,5,145.41141899571664,143.2116083716729,5.974185662992999,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P1,rmse_clean_minus_leaky,5,198.40469358340937,198.49968128426994,4.680972240774811,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P1,r2_leaky_minus_clean,5,0.5399788188776805,0.5371031901994813,0.025958529566595823,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P1,spearman_leaky_minus_clean,5,0.2942264784099038,0.2918532738828147,0.0392313591329707,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P2,mae_clean_minus_leaky,5,85.41634289543781,85.60556201936164,3.6501248546977387,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P2,rmse_clean_minus_leaky,5,118.96708550306604,119.81892129738648,3.803171856999693,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P2,r2_leaky_minus_clean,5,0.20399368704401066,0.20855763452523757,0.0122314996800726,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P2,spearman_leaky_minus_clean,5,0.10461988393807067,0.10294828225999286,0.010352044172819373,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P3,mae_clean_minus_leaky,5,82.75856414483087,81.43881242944308,4.420156713533486,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P3,rmse_clean_minus_leaky,5,115.21839202110361,112.38726077187812,4.9546298469219,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P3,r2_leaky_minus_clean,5,0.1923200664182054,0.1893875867849616,0.014660335835203108,1.0
energy_grav,ExtraTrees,framework_groupkfold,P4,P3,spearman_leaky_minus_clean,5,0.09321231966035251,0.09183961020412656,0.012347425728895594,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P1,mae_clean_minus_leaky,74,148.30766803184832,142.87503437214406,63.746819842510384,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P1,rmse_clean_minus_leaky,74,183.7540599728574,175.04897808953478,77.12625666083972,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P1,r2_leaky_minus_clean,74,1.1382427456026867,0.9932761447265087,0.7905490823647143,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P1,spearman_leaky_minus_clean,74,0.6048032616119267,0.5496928750489889,0.3033963089600438,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P2,mae_clean_minus_leaky,75,82.19262150639092,72.95315476347128,53.826308835702086,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P2,rmse_clean_minus_leaky,75,100.55109498807033,89.77787244461481,59.79221347086653,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P2,r2_leaky_minus_clean,75,0.5197362661217018,0.27799064095978165,0.7480674716941271,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P2,spearman_leaky_minus_clean,75,0.20654821745711513,0.13725490196078438,0.18943287044317444,0.9466666666666667
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P3,mae_clean_minus_leaky,75,79.92536750194931,71.39429422784703,49.110030706254655,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P3,rmse_clean_minus_leaky,75,99.20465160569623,87.46865617935654,54.62264032252366,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P3,r2_leaky_minus_clean,75,0.5417728779195535,0.26036408724453597,0.7889465335444729,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P0,P3,spearman_leaky_minus_clean,75,0.1888336140233201,0.12382560679774302,0.17748725133444504,0.9733333333333334
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P1,mae_clean_minus_leaky,74,159.01369610344472,149.00756077108082,71.76472550849994,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P1,rmse_clean_minus_leaky,74,198.33742997781007,184.82387324423925,86.49782344137672,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P1,r2_leaky_minus_clean,74,1.1501956580967476,0.9987619721363918,0.7955468358870716,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P1,spearman_leaky_minus_clean,74,0.6125932859676279,0.5527780332557397,0.3042457778389951,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P2,mae_clean_minus_leaky,75,92.83234482665416,83.09743175090345,61.90751892529373,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P2,rmse_clean_minus_leaky,75,115.1530945561509,99.99387140274538,69.05085469388744,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P2,r2_leaky_minus_clean,75,0.5318120625468928,0.29054177640982937,0.7505968236938007,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P2,spearman_leaky_minus_clean,75,0.2142819938690261,0.14285714285714268,0.19046264447407368,0.9733333333333334
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P3,mae_clean_minus_leaky,75,90.56509082221255,78.6079323990807,57.54615349534663,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P3,rmse_clean_minus_leaky,75,113.80665117377681,98.4883656123138,64.12934061400244,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P3,r2_leaky_minus_clean,75,0.5538486743447446,0.27534623276177816,0.7994137153947957,1.0
energy_grav,ExtraTrees,leave_chemical_system_out,P4,P3,spearman_leaky_minus_clean,75,0.19656739043523105,0.12854251012145734,0.1783833481251856,0.9866666666666667
energy_grav,ExtraTrees,leave_family_out,P0,P1,mae_clean_minus_leaky,10,150.70274216281967,162.66048767311003,54.65545340630751,1.0
energy_grav,ExtraTrees,leave_family_out,P0,P1,rmse_clean_minus_leaky,10,196.50298843233728,209.4483117328175,73.1022699443946,1.0
energy_grav,ExtraTrees,leave_family_out,P0,P1,r2_leaky_minus_clean,10,0.8292149214627207,0.8789029403773048,0.1533190933440728,1.0
energy_grav,ExtraTrees,leave_family_out,P0,P1,spearman_leaky_minus_clean,10,0.5045744997418807,0.5446465140725281,0.14359056204162726,1.0
energy_grav,ExtraTrees,leave_family_out,P0,P2,mae_clean_minus_leaky,10,109.19609130014302,102.03370974473535,36.70322951508976,1.0
energy_grav,ExtraTrees,leave_family_out,P0,P2,rmse_clean_minus_leaky,10,138.38883313205957,131.48178217260636,47.211788802027826,1.0
energy_grav,ExtraTrees,leave_family_out,P0,P2,r2_leaky_minus_clean,10,0.5009740481918692,0.41176871961966416,0.19382592459818537,1.0
energy_grav,ExtraTrees,leave_family_out,P0,P2,spearman_leaky_minus_clean,10,0.23641042456172762,0.19514416567156284,0.11258523923487779,1.0
energy_grav,ExtraTrees,leave_family_out,P0,P3,mae_clean_minus_leaky,10,102.27733632757865,92.61100997375276,34.09012649691151,1.0
energy_grav,ExtraTrees,leave_family_out,P0,P3,rmse_clean_minus_leaky,10,127.27663413319333,118.34073432114025,40.82469167800233,1.0
energy_grav,ExtraTrees,leave_family_out,P0,P3,r2_leaky_minus_clean,10,0.453918875140919,0.37426339337995274,0.21584260352105544,1.0
energy_grav,ExtraTrees,leave_family_out,P0,P3,spearman_leaky_minus_clean,10,0.19687574323978513,0.1915208961565148,0.09147596629714136,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P1,mae_clean_minus_leaky,10,175.8863514546759,176.98802461140724,61.40999583626888,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P1,rmse_clean_minus_leaky,10,231.32929039680008,225.28953349573442,84.9847636158388,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P1,r2_leaky_minus_clean,10,0.8799602531225392,0.8831772898055424,0.1588351237921319,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P1,spearman_leaky_minus_clean,10,0.5108884828979486,0.5652492871954623,0.14458680292081422,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P2,mae_clean_minus_leaky,10,134.37970059199924,115.1241626696692,49.87004924552086,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P2,rmse_clean_minus_leaky,10,173.21513509652235,149.2852979433644,65.62465741694267,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P2,r2_leaky_minus_clean,10,0.5517193798516877,0.4236778805682803,0.2527325609590213,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P2,spearman_leaky_minus_clean,10,0.2427244077177956,0.19878323358730926,0.11694259615579923,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P3,mae_clean_minus_leaky,10,127.46094561943485,110.34965490808973,47.04776981608063,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P3,rmse_clean_minus_leaky,10,162.10293609765608,140.44098489314214,59.815875332220116,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P3,r2_leaky_minus_clean,10,0.5046642068007376,0.3916742021883302,0.2705413602756716,1.0
energy_grav,ExtraTrees,leave_family_out,P4,P3,spearman_leaky_minus_clean,10,0.20318972639585314,0.19732174664331786,0.0927694148065037,1.0
energy_grav,ExtraTrees,leave_working_ion_out,P0,P1,mae_clean_minus_leaky,3,119.4943799691763,108.62262191140096,36.41675504626885,1.0
energy_grav,ExtraTrees,leave_working_ion_out,P0,P1,rmse_clean_minus_leaky,3,173.20621437561798,190.30716937548274,37.6602993027935,1.0
energy_grav,ExtraTrees,leave_working_ion_out,P0,P1,r2_leaky_minus_clean,3,0.6114529630901147,0.6556430283776442,0.18243829758696342,1.0
energy_grav,ExtraTrees,leave_working_ion_out,P0,P1,spearman_leaky_minus_clean,3,0.2932331170731434,0.20555142233411372,0.15215640147618462,1.0
energy_grav,ExtraTrees,leave_working_ion_out,P0,P2,mae_clean_minus_leaky,3,106.59020642298167,96.99191607594236,17.94010066749509,1.0
energy_grav,ExtraTrees,leave_working_ion_out,P0,P2,rmse_clean_minus_leaky,3,147.1185459289626,149.87350222017128,13.257468003821288,1.0
energy_grav,ExtraTrees,leave_working_ion_out,P0,P2,r2_leaky_minus_clean,3,0.46137969430538894,0.4256891615282127,0.061888354362482335,1.0
energy_grav,ExtraTrees,leave_working_ion_out,P0,P2,spearman_leaky_minus_clean,3,0.24066604022895063,0.24643809230446234,0.05249343912359965,1.0
energy_grav,ExtraTrees,leave_working_ion_out,P0,P3,mae_clean_minus_leaky,3,101.20215048691239,90.55317812997166,23.550421150149276,1.0
energy_grav,ExtraTrees,leave_working_ion_out,P0,P3,rmse_clean_minus_leaky,3,133.52940618959494,130.1273514807278,20.124441476215498,1.0
