target,model_name,split_name,fold_id,heldout_group,leaky_protocol,clean_protocol,mae_clean_minus_leaky,rmse_clean_minus_leaky,r2_leaky_minus_clean,spearman_leaky_minus_clean
max_delta_volume,Ridge,leave_chemical_system_out,37,Mn-O-Ti,P4,P1,0.05213510922182433,0.07122432326557895,1.4866165626692749,1.2770444997873964
max_delta_volume,Ridge,leave_chemical_system_out,38,Co-O-Si,P4,P1,0.028189549853727524,0.04472648396446098,0.9797063094632924,0.5997025411963407
max_delta_volume,Ridge,leave_chemical_system_out,39,Cr-Fe-O,P4,P1,0.03787576763099643,0.04126770526568279,5.453595590877448,0.35927979099072027
max_delta_volume,Ridge,leave_chemical_system_out,40,Fe-Mn-O-P,P4,P1,0.0135987648202166,0.018628173336951444,4.822941337175836,0.7485694483019993
max_delta_volume,Ridge,leave_chemical_system_out,41,Mn-Ni-O,P4,P1,0.03766411453158258,0.041025253442023527,2.191930798520774,0.3743305704141662
max_delta_volume,Ridge,leave_chemical_system_out,42,O-Si-V,P4,P1,0.015374626912314714,0.020084725269287312,0.9871497102890894,0.5788392024007415
max_delta_volume,Ridge,leave_chemical_system_out,43,C-Fe-O-P,P4,P1,0.01954765801423609,0.024603172867607097,0.8138247317689387,0.7500920740753669
max_delta_volume,Ridge,leave_chemical_system_out,44,Fe-O-V,P4,P1,0.025576950084427463,0.02824373448666923,1.3094495867385503,0.6487560873032341
max_delta_volume,Ridge,leave_chemical_system_out,45,Co-Cr-O,P4,P1,0.0418008627350215,0.04650198784117773,2.254764582464334,1.120506715705062
max_delta_volume,Ridge,leave_chemical_system_out,46,Co-Fe-Mn-O-P,P4,P1,0.005977387887961189,0.007197375927493731,2.4330201622282974,0.8071208125473852
max_delta_volume,Ridge,leave_chemical_system_out,47,C-Mn-O-P,P4,P1,0.030067584527146994,0.0352313254093151,0.7896323198662689,0.6153286753967383
max_delta_volume,Ridge,leave_chemical_system_out,48,Mn-O-P-V,P4,P1,0.021627254372755804,0.029538812477472174,3.198619203082078,1.208933914235548
max_delta_volume,Ridge,leave_chemical_system_out,49,Co-O-V,P4,P1,0.044064568860264115,0.05602512277158589,0.8947295857967187,0.471540519587332
max_delta_volume,Ridge,leave_chemical_system_out,50,C-Fe-O,P4,P1,0.049114863274957225,0.0657486380119731,1.91467221892275,0.9091899206551308
max_delta_volume,Ridge,leave_chemical_system_out,51,C-O-V,P4,P1,0.07324262676521515,0.10188065619174361,1.8919460563089867,0.47679993321589864
max_delta_volume,Ridge,leave_chemical_system_out,52,Fe-Ni-O,P4,P1,0.025554990732998877,0.0355664256274816,0.9036693052471481,0.3695261784954884
max_delta_volume,Ridge,leave_chemical_system_out,53,Fe-O-Ti,P4,P1,0.03073777852434698,0.0339047217982599,1.3751735019326974,1.2146141095392948
max_delta_volume,Ridge,leave_chemical_system_out,54,O-W,P4,P1,0.05531927911600883,0.06784273895724996,3.2009588216237654,0.985515863512442
max_delta_volume,Ridge,leave_chemical_system_out,55,Nb-O-P,P4,P1,0.03290820588674613,0.03601288653635248,11.44382597898123,0.821915951658883
max_delta_volume,Ridge,leave_chemical_system_out,56,F-Fe,P4,P1,0.05072432155233633,0.05986310395668362,1.0081055397393313,0.8567770251921135
max_delta_volume,Ridge,leave_chemical_system_out,57,Mg-Mn-O,P4,P1,0.0822225825338021,0.1247446386293987,1.024959580117595,0.7328367873299027
max_delta_volume,Ridge,leave_chemical_system_out,58,B-Fe-O,P4,P1,0.022933276781694163,0.027943340696576897,3.776743186454352,1.1089162297274342
max_delta_volume,Ridge,leave_chemical_system_out,59,Mn-Ni-O-P,P4,P1,0.018731682011060093,0.02350865854660982,1.3147223717578165,0.6948714233706352
max_delta_volume,Ridge,leave_chemical_system_out,60,C-Co-O,P4,P1,0.04554040850191355,0.0593322190040951,1.194147831331374,0.9140699921754587
max_delta_volume,Ridge,leave_chemical_system_out,61,C-Cu-O,P4,P1,0.02980594181105791,0.03137324189585577,8.7742669960202,0.42264973081037427
max_delta_volume,Ridge,leave_chemical_system_out,62,Cr-Ni-O,P4,P1,0.035243395813368966,0.04047063974899841,2.57446035131866,0.6955922263408953
max_delta_volume,Ridge,leave_chemical_system_out,63,Mo-O,P4,P1,0.10491074277385083,0.12433758306700188,3.6243766302317573,0.9263457075789646
max_delta_volume,Ridge,leave_chemical_system_out,64,Co-Mn-O-P,P4,P1,0.01849382585851641,0.027490875375669254,1.3887521376470824,0.6428571428571428
max_delta_volume,Ridge,leave_chemical_system_out,65,Cr-F,P4,P1,0.132912791839231,0.1962324940323137,1.0296296802876912,0.23890564498263367
max_delta_volume,Ridge,leave_chemical_system_out,66,C-Fe-Na-O-P,P4,P1,0.025127318667652103,0.03326559177869879,1.8274772732153648,0.4621471257995228
max_delta_volume,Ridge,leave_chemical_system_out,67,Cr-Mn-O-P,P4,P1,0.048794575224153744,0.05523651779594037,1.5582296756361753,0.21428571428571408
max_delta_volume,Ridge,leave_chemical_system_out,68,Cr-O-Si,P4,P1,0.02409016707050849,0.02485837245875544,4.617842265464934,0.29726877909746396
max_delta_volume,Ridge,leave_chemical_system_out,69,H-Mn-O-S,P4,P1,0.03598981798297383,0.038420066957145504,0.5040244029499572,0.38736252536701987
max_delta_volume,Ridge,leave_chemical_system_out,70,H-O-P-V,P4,P1,0.035501952542430826,0.039278690127007444,1.0791415365454562,0.6070473760033122
max_delta_volume,Ridge,leave_chemical_system_out,71,Mn-O-S,P4,P1,0.01943196708046966,0.024511956637702906,1.5414076941393349,1.224544356569536
max_delta_volume,Ridge,leave_chemical_system_out,72,S-V,P4,P1,0.07565513871637189,0.09649261662064079,1.173025254073593,0.7567436137163361
max_delta_volume,Ridge,leave_chemical_system_out,73,Co-O-Ti,P4,P1,0.027582473703625134,0.03418360906970802,1.2496470410824145,0.29726877909746396
max_delta_volume,Ridge,leave_chemical_system_out,74,Mo-Se,P4,P1,0.1162619485118718,0.12209492496118715,12.125491751426024,0.6035875164139539
max_delta_volume,Ridge,leave_family_out,0,polyanion_phosphate_like,P4,P1,0.0895019502472304,0.1010334791143307,5.1676229950999195,0.8404410692137092
max_delta_volume,Ridge,leave_family_out,1,transition_metal_oxide_like,P4,P1,0.0490052502796698,0.0758154259602183,1.2440591321853993,0.7046207477729874
max_delta_volume,Ridge,leave_family_out,2,halide_or_fluoride_like,P4,P1,0.395999128802106,0.414819214964113,17.540807633613067,0.8022868489896842
max_delta_volume,Ridge,leave_family_out,3,oxyfluoride_or_fluoropolyanion_like,P4,P1,0.1148047952009482,0.1241222945927921,14.929345074030111,0.9232600594258594
max_delta_volume,Ridge,leave_family_out,4,silicate_like,P4,P1,0.07759961665636597,0.08490808952959648,5.885927663083697,0.8262524282472921
max_delta_volume,Ridge,leave_family_out,5,sulfate_or_sulfur_oxoanion_like,P4,P1,0.03993957234128259,0.05645833190374,0.8094808535215053,0.6715836549812695
max_delta_volume,Ridge,leave_family_out,6,other_or_unclear,P4,P1,0.4196892272714903,0.6033848457665245,2.69622141425401,1.2148026387941742
max_delta_volume,Ridge,leave_family_out,7,sulfide_like,P4,P1,0.0914443815925256,0.11901136425585611,1.1592740735034364,0.774453738411566
max_delta_volume,Ridge,leave_family_out,8,oxide_like_other,P4,P1,0.05903827646627388,0.07678421945588469,3.0874452632088802,0.9073184182399316
max_delta_volume,Ridge,leave_family_out,9,organic_or_carbon_like,P4,P1,0.11750050477354251,0.1766356894746428,3.0191117980865925,1.170213552230418
max_delta_volume,Ridge,leave_working_ion_out,0,Li,P4,P1,0.05852141732633061,0.0931159262250562,1.778899569221014,0.8750709612111761
max_delta_volume,Ridge,leave_working_ion_out,1,Na,P4,P1,0.0669673457094916,0.1038726743022832,1.1724410976534068,0.6507412200443983
max_delta_volume,Ridge,leave_working_ion_out,2,K,P4,P1,0.0997055792904387,0.1379568183346658,0.9559642785889161,0.5046137498278804
max_delta_volume,Ridge,random_split,0,random_0,P4,P1,0.042733142535048695,0.0625339010674159,0.9189292768274151,0.6738572229767033
max_delta_volume,Ridge,random_split,1,random_1,P4,P1,0.041452222499550564,0.0839458187159588,0.7493491339316545,0.6088261022805117
max_delta_volume,Ridge,random_split,2,random_2,P4,P1,0.04418513319063621,0.08779379402499381,0.8340572576339461,0.6321888008458876
max_delta_volume,Ridge,random_split,3,random_3,P4,P1,0.04347818632376591,0.0770998099522816,0.7116686155820149,0.6385852906961007
max_delta_volume,Ridge,random_split,4,random_4,P4,P1,0.040962772805877797,0.0829772174070719,0.7829492936014069,0.5900997968920005
stability_worst,ExtraTrees,framework_groupkfold,0,K|AgAsF6|K|Ca9Co(PO4)7|K|CoF3|K|Cr2(PS4)3|K|CrO2|K|CrP2S7|K|Cs2CrF6|K|Cs2NiF6|K|Cu4(PO4)3|K|FeNi(CN)6|K|FeSe|K|Lu(NbCl3)6|K|Mn6P7O24|K|MnPCO7|K|Mo2P3O13|K|MoCl6|K|NaMoF6|K|NbO3|K|Ni3P3O11|K|NiH8(CO5)2,P4,P1,0.043575602565996206,0.1125295368534704,0.942712699524895,0.44007973995449967
stability_worst,ExtraTrees,framework_groupkfold,1,K|C|K|Co2O5|K|CoPCO7|K|CrO3|K|Cs2CoF6|K|Cs2MoCl6|K|Cs2TaCl6|K|FeH4(SO5)2|K|FeSb3|K|LiVF6|K|MgMn4O8|K|Mn4(PO4)3|K|MnF3|K|MnO2|K|MnP2O7|K|Mo9S11|K|NaCrF6|K|NbO2F|K|Ni(PO3)3|K|NiH12(SO7)2,P4,P1,0.0419581461782468,0.0930757452293043,1.0296874238390321,0.47003414358064366
stability_worst,ExtraTrees,framework_groupkfold,2,K|BiPCO7|K|CePCO7|K|CoO2|K|CrF6|K|Cs2AgF6|K|Cs2MoBr6|K|Cs2SbCl6|K|FeF3|K|FeH12(SO7)2|K|FePO4F|K|LiSbF6|K|Mn2P2O7F2|K|MnH8(SO6)2|K|Mo3S4|K|Na2NiO2|K|Nb3Se4|K|NdNb4O12|K|NiF6|K|PrNb4O12|K|Rb2MnF6,P4,P1,0.043580319777326404,0.087324962846187,1.037061784238442,0.584652779206073
stability_worst,ExtraTrees,framework_groupkfold,3,K|Bi(PO3)4|K|Cd2Cu(SO)2|K|CoH8(CO5)2|K|CrF3|K|CrPO4F|K|CrS2|K|Cs2MnF6|K|Cs2SbBr6|K|Fe11O17|K|FePO4|K|LiNbF6|K|Mn(PO3)3|K|MnH6(S2O9)2|K|Mo2O3|K|Na2FeO3|K|Nb3S4|K|NbSe2|K|Ni4P4O15|K|P(W3O10)4|K|Rb2CuF6,P4,P1,0.0403544298854491,0.0880728633666412,0.7728080103703481,0.4898106207194237
stability_worst,ExtraTrees,framework_groupkfold,4,K|AgO|K|Ca9Mn(PO4)7|K|CoF6|K|Cr3O8|K|CrPCO7|K|Cs2CuF6|K|Cs2PdF6|K|CuPCO7|K|FePCO7|K|LiMnF6|K|MgMn2O4|K|MnF6|K|Mo15Se19|K|MoS|K|NaSbF6|K|NbS2|K|Ni4(PO4)3|K|NiPCO7|K|Rb2CrF6|K|RbSb,P4,P1,0.043574728561019495,0.09901989189323471,0.8511570198863203,0.5063448909883074
stability_worst,ExtraTrees,leave_chemical_system_out,0,F-O-V,P4,P1,0.0701395952173555,0.21627666825143319,1.0266199048602809,1.286778468257757
stability_worst,ExtraTrees,leave_chemical_system_out,1,Mn-O-P,P4,P1,0.029221586770918337,0.0398599974653803,0.9497307690690961,0.6761994788568902
stability_worst,ExtraTrees,leave_chemical_system_out,2,Fe-O-P,P4,P1,0.037853066571860106,0.0610850799566261,1.049220744207189,0.6586901416723927
stability_worst,ExtraTrees,leave_chemical_system_out,3,Cr-O-P,P4,P1,0.03180857704576329,0.045571923446294196,1.2954417388516504,0.7512728523539788
stability_worst,ExtraTrees,leave_chemical_system_out,4,O-P-V,P4,P1,0.027536944946140465,0.032540202778590294,1.0650757594532532,0.6722736705184211
stability_worst,ExtraTrees,leave_chemical_system_out,5,Co-O-P,P4,P1,0.034987515136704,0.041953811939624996,0.9698956705118504,0.6908229731018758
stability_worst,ExtraTrees,leave_chemical_system_out,6,Ni-O-P,P4,P1,0.042833198515352604,0.0590264088163605,0.914966365838852,0.4187082862219449
stability_worst,ExtraTrees,leave_chemical_system_out,7,F-V,P4,P1,0.0463612459353171,0.060872196939836705,2.1947563438436086,0.7963082214843478
stability_worst,ExtraTrees,leave_chemical_system_out,8,Mo-O-P,P4,P1,0.0396204121665493,0.051455231736871,1.106383069054699,0.8025454008462302
stability_worst,ExtraTrees,leave_chemical_system_out,9,Mn-O,P4,P1,0.0473140642140476,0.0579445729115307,1.088504244371123,1.0725227711536203
stability_worst,ExtraTrees,leave_chemical_system_out,10,O-V,P4,P1,0.032637921751223604,0.0385951906494065,1.0468160916305105,0.562275900480559
stability_worst,ExtraTrees,leave_chemical_system_out,11,F-Mn,P4,P1,0.03643873779812952,0.0459876416954277,1.2972043105157636,0.6094511680793051
stability_worst,ExtraTrees,leave_chemical_system_out,12,Fe-O,P4,P1,0.0674676384940532,0.09269703568861139,1.4155681193423992,0.41144318969929794
stability_worst,ExtraTrees,leave_chemical_system_out,13,B-Mn-O,P4,P1,0.022413526194614383,0.0511261672628443,1.0278321428916164,1.0201210909146383
stability_worst,ExtraTrees,leave_chemical_system_out,14,Cu-O-P,P4,P1,0.03504511681884286,0.0389235359991027,1.6139263724476718,0.6275856569831997
stability_worst,ExtraTrees,leave_chemical_system_out,15,O-Ti,P4,P1,0.0385794720361678,0.044977780467592904,0.978215416302629,0.6341073938861983
stability_worst,ExtraTrees,leave_chemical_system_out,16,Ni-O,P4,P1,0.0654081467360403,0.1131234094415092,1.2195958858642126,1.074277373871199
stability_worst,ExtraTrees,leave_chemical_system_out,17,F-Fe-O,P4,P1,0.06484999137458171,0.187647315752469,1.0007175533685602,0.5046454538209333
stability_worst,ExtraTrees,leave_chemical_system_out,18,Co-O,P4,P1,0.04434235394046,0.058044550921120694,1.4851483185387384,0.823620323743569
stability_worst,ExtraTrees,leave_chemical_system_out,19,Cr-O,P4,P1,0.0767684694559129,0.1117471575214035,1.141312652309108,0.8023012514169553
stability_worst,ExtraTrees,leave_chemical_system_out,20,Fe-O-Si,P4,P1,0.052508874989301,0.064567305655266,1.0771973371743615,0.974195309185237
stability_worst,ExtraTrees,leave_chemical_system_out,21,F-Mn-O,P4,P1,0.0543145934635509,0.1226534519214381,1.0147191733562815,0.9385964081747656
stability_worst,ExtraTrees,leave_chemical_system_out,22,O-P-Sb,P4,P1,0.023666381439305457,0.028488111679115777,1.1990842966547195,0.6519965772628888
stability_worst,ExtraTrees,leave_chemical_system_out,23,O-P-Sn,P4,P1,0.03187581672696195,0.051112050013556586,1.0347194018342258,0.4004274937645419
stability_worst,ExtraTrees,leave_chemical_system_out,24,Co-Mn-O,P4,P1,0.0319433892526319,0.0388333796588833,1.107899825003144,0.805876499400854
stability_worst,ExtraTrees,leave_chemical_system_out,25,Bi-O-P,P4,P1,0.03906602119915605,0.05037782207260813,3.058889856904404,0.6099833702630613
stability_worst,ExtraTrees,leave_chemical_system_out,26,O-P-W,P4,P1,0.03808059906240284,0.042722680333241884,1.4004388595224868,0.5582525218631293
stability_worst,ExtraTrees,leave_chemical_system_out,27,Cr-Mn-O,P4,P1,0.0289191318007279,0.0341604437673299,1.0772843901674187,0.9680948100519617
stability_worst,ExtraTrees,leave_chemical_system_out,28,Co-Fe-O,P4,P1,0.0295952923643143,0.0336815283447873,1.182905199643817,0.8370368592867464
stability_worst,ExtraTrees,leave_chemical_system_out,29,O-P-Ti,P4,P1,0.06022972696170166,0.0706126088230149,1.8497676659393594,0.5893821561141067
stability_worst,ExtraTrees,leave_chemical_system_out,30,Cr-O-V,P4,P1,0.02179221845929076,0.03456402554917359,1.0581233022683625,0.9874980065385409
stability_worst,ExtraTrees,leave_chemical_system_out,31,Cu-O,P4,P1,0.10167305000205941,0.1440565334779874,1.1987027299648267,0.5905184469946955
stability_worst,ExtraTrees,leave_chemical_system_out,32,O-Ti-V,P4,P1,0.024287626572515278,0.0293402657861473,1.0981203957006695,0.7131350148869189
stability_worst,ExtraTrees,leave_chemical_system_out,33,Co-Ni-O,P4,P1,0.03362861088533656,0.045228895725045196,0.7625834904385315,0.48601673205263496
stability_worst,ExtraTrees,leave_chemical_system_out,34,Fe-Mn-O,P4,P1,0.015958202352578447,0.021822694190991292,1.0357527925724805,0.9425780713295044
stability_worst,ExtraTrees,leave_chemical_system_out,35,Mn-O-V,P4,P1,0.018661994324343602,0.021841559515668,1.0261707163423521,0.7710688801346729
stability_worst,ExtraTrees,leave_chemical_system_out,36,Mn-O-Si,P4,P1,0.013957257620891178,0.025270196178020444,1.1704500456101652,1.0817076174283649
stability_worst,ExtraTrees,leave_chemical_system_out,37,Mn-O-Ti,P4,P1,0.00977321592736598,0.012175665618469103,0.7946796511999032,0.5391211253408059
stability_worst,ExtraTrees,leave_chemical_system_out,38,Co-O-Si,P4,P1,0.02824681036753941,0.0421177857414309,1.0020035863313856,1.1019769191629094
stability_worst,ExtraTrees,leave_chemical_system_out,39,Cr-Fe-O,P4,P1,0.019618840103272632,0.02579481910576241,0.944787886010863,0.4706018350270815
stability_worst,ExtraTrees,leave_chemical_system_out,40,Fe-Mn-O-P,P4,P1,0.03246408133133442,0.037857151328928085,1.5825736919006548,0.6801106347208608
stability_worst,ExtraTrees,leave_chemical_system_out,41,Mn-Ni-O,P4,P1,0.014046285245549298,0.021117712586325554,0.6668370248952931,0.34616061979300317
stability_worst,ExtraTrees,leave_chemical_system_out,42,O-Si-V,P4,P1,0.0755892039247758,0.2315004879223875,1.0763767586030872,0.8548027066861009
stability_worst,ExtraTrees,leave_chemical_system_out,43,C-Fe-O-P,P4,P1,0.08982810877751825,0.09758662250221022,18.664447352164945,0.3519643789783182
stability_worst,ExtraTrees,leave_chemical_system_out,44,Fe-O-V,P4,P1,0.07841293546495913,0.09225442951352177,8.703049967866892,1.1426076418721438
stability_worst,ExtraTrees,leave_chemical_system_out,45,Co-Cr-O,P4,P1,0.016674890671266936,0.02078164371660067,1.3142431279181404,1.126246066143693
stability_worst,ExtraTrees,leave_chemical_system_out,47,C-Mn-O-P,P4,P1,0.032265314238833796,0.0344471951903226,2.7324868594555793,0.08639339691430314
stability_worst,ExtraTrees,leave_chemical_system_out,48,Mn-O-P-V,P4,P1,0.01956105174563875,0.022378764760872735,1.4375693709490438,0.3369830454925279
stability_worst,ExtraTrees,leave_chemical_system_out,49,Co-O-V,P4,P1,0.0577940340148127,0.0683521065651003,2.1582589474272926,0.47719249263987384
stability_worst,ExtraTrees,leave_chemical_system_out,50,C-Fe-O,P4,P1,0.026540120954628255,0.03119015910588727,1.3469593649138767,1.6284057490664954
stability_worst,ExtraTrees,leave_chemical_system_out,51,C-O-V,P4,P1,0.01812263975190737,0.0214927774085803,2.5853135562321063,0.6603789040173377
stability_worst,ExtraTrees,leave_chemical_system_out,52,Fe-Ni-O,P4,P1,0.029085572413986044,0.033376213320164605,1.0906659571472617,0.3905419725456388
stability_worst,ExtraTrees,leave_chemical_system_out,53,Fe-O-Ti,P4,P1,0.025326483593011963,0.029580445754966784,1.3008957151968579,0.6919336717859591
stability_worst,ExtraTrees,leave_chemical_system_out,54,O-W,P4,P1,0.1491622716655778,0.1548254823188315,1.1174273724127624,0.3482138580598888
stability_worst,ExtraTrees,leave_chemical_system_out,55,Nb-O-P,P4,P1,0.016971441992939866,0.021880589268772493,0.6837593833061919,0.4838216374603439
stability_worst,ExtraTrees,leave_chemical_system_out,56,F-Fe,P4,P1,0.0448175734686206,0.0626564749120571,1.3908947680206707,1.2734256791786924
stability_worst,ExtraTrees,leave_chemical_system_out,57,Mg-Mn-O,P4,P1,0.147391417394316,0.21427414316592822,1.7971699815704971,0.7014752500386181
stability_worst,ExtraTrees,leave_chemical_system_out,58,B-Fe-O,P4,P1,0.04249363849067847,0.04451711524868447,33.586768775000515,1.4653693451990368
stability_worst,ExtraTrees,leave_chemical_system_out,59,Mn-Ni-O-P,P4,P1,0.012708307972657507,0.016589393925770395,0.6201275148843404,0.28803332119814906
stability_worst,ExtraTrees,leave_chemical_system_out,60,C-Co-O,P4,P1,0.0601316080672115,0.1270182276568769,0.838523856099059,0.7790371227368937
stability_worst,ExtraTrees,leave_chemical_system_out,61,C-Cu-O,P4,P1,0.020375587441821198,0.0230451099905483,1.0438146575253673,0.42264973081037427
stability_worst,ExtraTrees,leave_chemical_system_out,62,Cr-Ni-O,P4,P1,0.023137123854006146,0.024601585378823034,1.6563844638573773,1.837121377562538
stability_worst,ExtraTrees,leave_chemical_system_out,63,Mo-O,P4,P1,0.13451407345238942,0.2019284053756167,1.4789237041317058,1.2533681232118528
stability_worst,ExtraTrees,leave_chemical_system_out,64,Co-Mn-O-P,P4,P1,0.015080174978103718,0.01957004299032819,0.8645055019381743,0.6190476190476191
stability_worst,ExtraTrees,leave_chemical_system_out,65,Cr-F,P4,P1,0.046078706838374,0.0522426168498703,0.7756724782349089,0.425955369392909
stability_worst,ExtraTrees,leave_chemical_system_out,66,C-Fe-Na-O-P,P4,P1,0.020860570835722198,0.021683831365394802,4.928980246309408,0.38762756430420553
stability_worst,ExtraTrees,leave_chemical_system_out,67,Cr-Mn-O-P,P4,P1,0.02035983852658149,0.0245079408038923,1.1069445224911967,0.8571428571428572
stability_worst,ExtraTrees,leave_chemical_system_out,68,Cr-O-Si,P4,P1,0.018791064337075607,0.022386847309395084,1.001971671522875,0.8273948453287514
stability_worst,ExtraTrees,leave_chemical_system_out,69,H-Mn-O-S,P4,P1,0.026574078651120162,0.032145906112757076,1.3834343346960165,1.2522624895547565
stability_worst,ExtraTrees,leave_chemical_system_out,70,H-O-P-V,P4,P1,0.00935988620759748,0.010902332736287906,2.202004589011437,0.777282298406313
stability_worst,ExtraTrees,leave_chemical_system_out,71,Mn-O-S,P4,P1,0.028848072456662113,0.031713984850007614,1.7113363782235287,0.4213624376421553
stability_worst,ExtraTrees,leave_chemical_system_out,72,S-V,P4,P1,0.0146742497208264,0.0214253504300811,0.8763996343680072,0.18990741269901734
stability_worst,ExtraTrees,leave_chemical_system_out,73,Co-O-Ti,P4,P1,0.01345893473172218,0.016157358195349154,0.8399870493895986,0.8198125074608882
stability_worst,ExtraTrees,leave_chemical_system_out,74,Mo-Se,P4,P1,0.0112417518157986,0.011950952882963599,12.990981695464766,0.608343704974188
stability_worst,ExtraTrees,leave_family_out,0,polyanion_phosphate_like,P4,P1,0.0466844208277845,0.062308489265936205,1.6387589690110678,0.9982252593463953
stability_worst,ExtraTrees,leave_family_out,1,transition_metal_oxide_like,P4,P1,0.0477943253160513,0.0911209880662077,1.0446668449892822,0.89153984568796
stability_worst,ExtraTrees,leave_family_out,2,halide_or_fluoride_like,P4,P1,0.0630580967269841,0.0793331501134997,1.2060897972939324,0.9219281702228284
stability_worst,ExtraTrees,leave_family_out,3,oxyfluoride_or_fluoropolyanion_like,P4,P1,0.0536703878530761,0.19672840106192058,1.0073921894555686,0.7593668977925547
stability_worst,ExtraTrees,leave_family_out,4,silicate_like,P4,P1,0.038254126806165696,0.0916489676320985,1.0483012696685974,0.9109330974337095
stability_worst,ExtraTrees,leave_family_out,5,sulfate_or_sulfur_oxoanion_like,P4,P1,0.0414157987376209,0.0809153660543251,0.945802590173469,0.8988426102103951
stability_worst,ExtraTrees,leave_family_out,6,other_or_unclear,P4,P1,0.1609672850903188,0.2837957989016068,1.0138814558943672,0.6739287814049458
stability_worst,ExtraTrees,leave_family_out,7,sulfide_like,P4,P1,0.34172179237987726,0.3617183290956844,33.4409657143745,1.1257815651941643
stability_worst,ExtraTrees,leave_family_out,8,oxide_like_other,P4,P1,0.0662311735746985,0.08468730923225039,1.434534521894205,0.9886944940990333
stability_worst,ExtraTrees,leave_family_out,9,organic_or_carbon_like,P4,P1,0.2664140484693997,0.41952052832051223,1.0984001042248333,0.6291776183551606
stability_worst,ExtraTrees,leave_working_ion_out,0,Li,P4,P1,0.0488179024663943,0.07900795609269001,1.0717300376948988,0.6607991844068652
stability_worst,ExtraTrees,leave_working_ion_out,1,Na,P4,P1,0.045836306532028595,0.0964592964874078,0.614220643528697,0.30749887284836463
stability_worst,ExtraTrees,leave_working_ion_out,2,K,P4,P1,0.0614876599670706,0.1299504478968893,1.0639841088172273,0.4208076708165531
stability_worst,ExtraTrees,random_split,0,random_0,P4,P1,0.0432610115376557,0.110596272115733,1.2634521338990647,0.4640765363153947
stability_worst,ExtraTrees,random_split,1,random_1,P4,P1,0.0442360135672022,0.10237228439411539,0.9976010986116728,0.47146445022373196
stability_worst,ExtraTrees,random_split,2,random_2,P4,P1,0.0422164834817619,0.09628179840514679,1.25004656926425,0.4489069658628523
stability_worst,ExtraTrees,random_split,3,random_3,P4,P1,0.0441215438418742,0.1053402336784538,0.8029557075852618,0.4834637585318624
stability_worst,ExtraTrees,random_split,4,random_4,P4,P1,0.0415049305575774,0.0943575544311793,0.7928994674297767,0.46951631101971214
stability_worst,Ridge,framework_groupkfold,0,K|AgAsF6|K|Ca9Co(PO4)7|K|CoF3|K|Cr2(PS4)3|K|CrO2|K|CrP2S7|K|Cs2CrF6|K|Cs2NiF6|K|Cu4(PO4)3|K|FeNi(CN)6|K|FeSe|K|Lu(NbCl3)6|K|Mn6P7O24|K|MnPCO7|K|Mo2P3O13|K|MoCl6|K|NaMoF6|K|NbO3|K|Ni3P3O11|K|NiH8(CO5)2,P4,P1,0.0500313733994856,0.1257499355247099,1.0025675254278235,0.6227302944368154
stability_worst,Ridge,framework_groupkfold,1,K|C|K|Co2O5|K|CoPCO7|K|CrO3|K|Cs2CoF6|K|Cs2MoCl6|K|Cs2TaCl6|K|FeH4(SO5)2|K|FeSb3|K|LiVF6|K|MgMn4O8|K|Mn4(PO4)3|K|MnF3|K|MnO2|K|MnP2O7|K|Mo9S11|K|NaCrF6|K|NbO2F|K|Ni(PO3)3|K|NiH12(SO7)2,P4,P1,0.0468070854673395,0.090964170242002,0.8781171476605687,0.676259610428771
stability_worst,Ridge,framework_groupkfold,2,K|BiPCO7|K|CePCO7|K|CoO2|K|CrF6|K|Cs2AgF6|K|Cs2MoBr6|K|Cs2SbCl6|K|FeF3|K|FeH12(SO7)2|K|FePO4F|K|LiSbF6|K|Mn2P2O7F2|K|MnH8(SO6)2|K|Mo3S4|K|Na2NiO2|K|Nb3Se4|K|NdNb4O12|K|NiF6|K|PrNb4O12|K|Rb2MnF6,P4,P1,0.0500953423703894,0.0991707780833926,1.0583181665374368,0.7735728277435442
stability_worst,Ridge,framework_groupkfold,3,K|Bi(PO3)4|K|Cd2Cu(SO)2|K|CoH8(CO5)2|K|CrF3|K|CrPO4F|K|CrS2|K|Cs2MnF6|K|Cs2SbBr6|K|Fe11O17|K|FePO4|K|LiNbF6|K|Mn(PO3)3|K|MnH6(S2O9)2|K|Mo2O3|K|Na2FeO3|K|Nb3S4|K|NbSe2|K|Ni4P4O15|K|P(W3O10)4|K|Rb2CuF6,P4,P1,0.047133555508133404,0.09260520248288459,0.8028660927912175,0.6654300662526189
stability_worst,Ridge,framework_groupkfold,4,K|AgO|K|Ca9Mn(PO4)7|K|CoF6|K|Cr3O8|K|CrPCO7|K|Cs2CuF6|K|Cs2PdF6|K|CuPCO7|K|FePCO7|K|LiMnF6|K|MgMn2O4|K|MnF6|K|Mo15Se19|K|MoS|K|NaSbF6|K|NbS2|K|Ni4(PO4)3|K|NiPCO7|K|Rb2CrF6|K|RbSb,P4,P1,0.0501576924261324,0.1118948068859446,1.0068581975238406,0.7311034740039639
stability_worst,Ridge,leave_chemical_system_out,0,F-O-V,P4,P1,0.0842261889136431,0.2244390460581403,1.0200616340149367,1.4255572695401584
stability_worst,Ridge,leave_chemical_system_out,1,Mn-O-P,P4,P1,0.0305697866320395,0.041172596486464,1.011754725066537,0.8844602971630341
