protocol,split_name,fold_id,heldout_group,any_negative_prediction_rate__softconstrained_direct,any_negative_prediction_rate__unconstrained_direct,energy_consistency_mae__softconstrained_direct,energy_consistency_mae__unconstrained_direct,stability_consistency_mae__softconstrained_direct,stability_consistency_mae__unconstrained_direct,energy_consistency_reduction,stability_consistency_reduction,negative_rate_reduction
P3,leave_chemical_system_out,43,C-Fe-O-P,0.0,0.1333333333333333,15.499064445495604,40.17220306396485,0.0144720505923032,0.0168464742600917,24.673138618469245,0.0023744236677884986,0.1333333333333333
P3,leave_chemical_system_out,44,Fe-O-V,0.2,0.0666666666666666,15.29527759552002,32.520591735839844,0.0125020686537027,0.0310244094580411,17.225314140319824,0.0185223408043384,-0.13333333333333341
P3,leave_chemical_system_out,45,Co-Cr-O,0.0,0.0,16.19646644592285,36.71319961547852,0.0114377774298191,0.0158840175718069,20.51673316955567,0.004446240141987801,0.0
P3,leave_chemical_system_out,46,Co-Fe-Mn-O-P,0.0,0.0,15.414974212646484,8.839795112609863,0.0067808465100824,0.0047931843437254,-6.575179100036621,-0.0019876621663569996,0.0
P3,leave_chemical_system_out,47,C-Mn-O-P,0.2142857142857142,0.2142857142857142,16.83803939819336,25.55468940734864,0.0109871197491884,0.0057119913399219,8.71665000915528,-0.0052751284092665005,0.0
P3,leave_chemical_system_out,48,Mn-O-P-V,0.0,0.0,14.664839744567873,33.653587341308594,0.0116425473242998,0.0097064776346087,18.988747596740723,-0.0019360696896910997,0.0
P3,leave_chemical_system_out,49,Co-O-V,0.0769230769230769,0.1538461538461538,19.086902618408203,23.06660270690918,0.0068674003705382,0.0169813111424446,3.9797000885009766,0.0101139107719064,0.0769230769230769
P3,leave_chemical_system_out,50,C-Fe-O,0.0833333333333333,0.3333333333333333,21.09120750427246,38.15642547607422,0.0061081391759216,0.0090543944388628,17.065217971801758,0.002946255262941201,0.25
P3,leave_chemical_system_out,51,C-O-V,0.0833333333333333,0.0,26.673995971679688,33.38262939453125,0.0141690373420715,0.0234669502824544,6.7086334228515625,0.0092979129403829,-0.0833333333333333
P3,leave_chemical_system_out,52,Fe-Ni-O,0.0833333333333333,0.25,16.841007232666016,80.66085052490234,0.0048632542602717,0.0158932711929082,63.81984329223633,0.0110300169326365,0.16666666666666669
P3,leave_chemical_system_out,53,Fe-O-Ti,0.0,0.0909090909090909,28.098527908325195,31.41069984436035,0.0060985055752098,0.0093312375247478,3.3121719360351562,0.0032327319495380003,0.0909090909090909
P3,leave_chemical_system_out,54,O-W,0.0,0.3636363636363636,17.043983459472656,26.46085357666016,0.0077882041223347,0.0132799595594406,9.416870117187504,0.005491755437105901,0.3636363636363636
P3,leave_chemical_system_out,55,Nb-O-P,0.0909090909090909,0.5454545454545454,12.382389068603516,32.37649154663086,0.0089828977361321,0.0248919669538736,19.994102478027344,0.0159090692177415,0.45454545454545453
P3,leave_chemical_system_out,56,F-Fe,0.2,0.0,17.056772232055664,57.480987548828125,0.0056848404929041,0.0246563125401735,40.42421531677246,0.0189714720472694,-0.2
P3,leave_chemical_system_out,57,Mg-Mn-O,0.1,0.3,27.26715660095215,54.7047004699707,0.008589151315391,0.0192901529371738,27.437543869018555,0.010701001621782799,0.19999999999999998
P3,leave_chemical_system_out,58,B-Fe-O,0.0,0.1111111111111111,12.754791259765623,16.54716682434082,0.0053634014911949,0.0157058257609605,3.792375564575197,0.010342424269765598,0.1111111111111111
P3,leave_chemical_system_out,59,Mn-Ni-O-P,0.1111111111111111,0.0,24.06081199645996,40.17484664916992,0.0111420108005404,0.0079273134469985,16.11403465270996,-0.0032146973535418996,-0.1111111111111111
P3,leave_chemical_system_out,60,C-Co-O,0.0,0.0,14.237091064453123,28.16901397705078,0.0079475427046418,0.0174880884587764,13.931922912597658,0.009540545754134601,0.0
P3,leave_chemical_system_out,61,C-Cu-O,0.0,0.0,41.33510971069336,37.0474739074707,0.0089681167155504,0.0144470799714326,-4.287635803222656,0.005478963255882201,0.0
P3,leave_chemical_system_out,62,Cr-Ni-O,0.0,0.125,13.960575103759766,25.54697036743164,0.0068991091102361,0.0138636259362101,11.586395263671875,0.006964516825974,0.125
P3,leave_chemical_system_out,63,Mo-O,0.375,0.375,70.84986877441406,84.98319244384766,0.0155185470357537,0.0157423801720142,14.133323669433594,0.00022383313626049908,0.0
P3,leave_chemical_system_out,64,Co-Mn-O-P,0.0,0.0,10.875724792480469,28.266502380371094,0.0107391718775033,0.0106926281005144,17.390777587890625,-4.654377698889989e-05,0.0
P3,leave_chemical_system_out,65,Cr-F,0.125,0.0,61.56999969482422,56.82392120361328,0.0169224292039871,0.0380657464265823,-4.7460784912109375,0.0211433172225952,-0.125
P3,leave_chemical_system_out,66,C-Fe-Na-O-P,0.0,1.0,5.709176063537598,47.3665771484375,0.0084761343896389,0.0127804493531584,41.6574010848999,0.004304314963519499,1.0
P3,leave_chemical_system_out,67,Cr-Mn-O-P,0.0,0.0,6.1068549156188965,37.18889617919922,0.0116082327440381,0.0112130641937255,31.082041263580322,-0.0003951685503126006,0.0
P3,leave_chemical_system_out,68,Cr-O-Si,0.0,0.0,28.197465896606445,32.22043991088867,0.0088032661005854,0.0153389349579811,4.022974014282227,0.006535668857395699,0.0
P3,leave_chemical_system_out,69,H-Mn-O-S,0.7142857142857143,0.2857142857142857,16.01596450805664,23.14114761352539,0.0068967430852353,0.0216294918209314,7.12518310546875,0.0147327487356961,-0.4285714285714286
P3,leave_chemical_system_out,70,H-O-P-V,0.0,0.4285714285714285,22.409799575805664,16.976566314697266,0.0174787808209657,0.0100632542744278,-5.433233261108398,-0.0074155265465379,0.4285714285714285
P3,leave_chemical_system_out,71,Mn-O-S,0.0,0.4285714285714285,17.226213455200195,28.36626625061035,0.0141240311786532,0.008784195408225,11.140052795410156,-0.0053398357704282,0.4285714285714285
P3,leave_chemical_system_out,72,S-V,0.0,0.2857142857142857,8.692245483398438,69.80110168457031,0.0077127707190811,0.0106804883107543,61.108856201171875,0.002967717591673199,0.2857142857142857
P3,leave_chemical_system_out,73,Co-O-Ti,0.0,0.0,11.13227653503418,24.687503814697266,0.0076314625330269,0.0157778281718492,13.555227279663086,0.0081463656388223,0.0
P3,leave_chemical_system_out,74,Mo-Se,1.0,0.7142857142857143,18.39835548400879,41.52747344970703,0.0138301597908139,0.0490972027182579,23.129117965698242,0.035267042927443995,-0.2857142857142857
P3,leave_family_out,0,polyanion_phosphate_like,0.0536626916524701,0.4335604770017036,49.008113861083984,41.52584457397461,0.0111698964610695,0.0160331316292285,-7.482269287109375,0.004863235168159001,0.37989778534923346
P3,leave_family_out,1,transition_metal_oxide_like,0.2821824381926683,0.2676896845694799,43.90087127685547,87.00579071044922,0.0179290045052766,0.0326427333056926,43.10491943359375,0.014713728800416003,-0.014492753623188415
P3,leave_family_out,2,halide_or_fluoride_like,0.2439024390243902,0.4634146341463415,37.20934295654297,117.28694915771484,0.0141816157847642,0.0172733627259731,80.07760620117188,0.003091746941208902,0.21951219512195128
P3,leave_family_out,3,oxyfluoride_or_fluoropolyanion_like,0.0588235294117647,0.2171945701357466,28.89098358154297,52.10812759399414,0.0201809778809547,0.016671972349286,23.217144012451172,-0.003509005531668701,0.15837104072398192
P3,leave_family_out,4,silicate_like,0.0763358778625954,0.0916030534351145,16.261241912841797,43.47011184692383,0.0062024709768593,0.0162854809314012,27.20886993408203,0.0100830099545419,0.01526717557251911
P3,leave_family_out,5,sulfate_or_sulfur_oxoanion_like,0.3490566037735849,0.2547169811320754,42.56744384765625,59.25927734375,0.00743621122092,0.0186429694294929,16.69183349609375,0.0112067582085729,-0.09433962264150947
P3,leave_family_out,6,other_or_unclear,0.365079365079365,0.1428571428571428,28.648462295532227,40.07918167114258,0.0124843148514628,0.0256123356521129,11.430719375610352,0.013128020800650099,-0.2222222222222222
P3,leave_family_out,7,sulfide_like,0.0,0.0,39.55506134033203,45.85337066650391,0.0186168123036623,0.0286950971931219,6.298309326171882,0.0100782848894596,0.0
P3,leave_family_out,8,oxide_like_other,0.1363636363636363,0.2272727272727272,20.88632774353028,93.31818389892578,0.0114552676677703,0.0254635624587535,72.43185615539551,0.014008294790983198,0.09090909090909091
P3,leave_family_out,9,organic_or_carbon_like,0.1,0.0,9.436365127563477,76.87107849121094,0.0051610292866826,0.0190947595983743,67.43471336364746,0.013933730311691702,-0.1
P3,leave_working_ion_out,0,Li,0.2072987208427389,0.4796839729119639,44.22259521484375,66.2930908203125,0.0169428642839193,0.0344553664326667,22.07049560546875,0.017512502148747403,0.27238525206922504
P3,leave_working_ion_out,1,Na,0.233502538071066,0.3680203045685279,38.35515975952149,69.72872161865234,0.0124571528285741,0.0176456347107887,31.373561859130852,0.005188481882214598,0.13451776649746192
P3,leave_working_ion_out,2,K,0.3691275167785235,0.3221476510067114,25.47051429748535,64.65636444091797,0.0178426057100296,0.0178796462714672,39.18585014343262,3.704056143759987e-05,-0.046979865771812124
P3,random_split,0,random_0,0.1544461778471139,0.1856474258970359,22.80147933959961,39.37708282470703,0.0102943144738674,0.0139955366030335,16.575603485107422,0.0037012221291660985,0.031201248049921998
P3,random_split,1,random_1,0.157566302652106,0.1950078003120124,22.593402862548828,50.41897964477539,0.0106417508795857,0.0144704291597008,27.825576782226562,0.0038286782801151,0.0374414976599064
P3,random_split,2,random_2,0.1201248049921996,0.079563182527301,24.76607894897461,52.31887435913086,0.0109139801934361,0.0178489796817302,27.55279541015625,0.0069349994882941,-0.0405616224648986
P3,random_split,3,random_3,0.1138845553822152,0.1950078003120124,22.51572036743164,44.07192611694336,0.0108314389362931,0.0147158652544021,21.55620574951172,0.003884426318108999,0.0811232449297972
P3,random_split,4,random_4,0.0764430577223088,0.079563182527301,22.056177139282227,46.55543518066406,0.0106302434578537,0.0169614423066377,24.499258041381836,0.006331198848784001,0.0031201248049922
