target,protocol,split_name,model_name,n_folds,n_train_min,n_train_median,n_train_max,n_test_min,n_test_median,n_test_max,median_n_features,total_fit_seconds,median_fit_seconds,rmse_mean,rmse_std,rmse_ci95_lower,rmse_ci95_upper,mae_mean,mae_std,mae_ci95_lower,mae_ci95_upper,r2_mean,r2_std,r2_ci95_lower,r2_ci95_upper,spearman_mean,spearman_std,spearman_ci95_lower,spearman_ci95_upper,top10_hit_rate_mean,top10_hit_rate_std,top10_hit_rate_ci95_lower,top10_hit_rate_ci95_upper,top20_hit_rate_mean,top20_hit_rate_std,top20_hit_rate_ci95_lower,top20_hit_rate_ci95_upper,top10pct_hit_rate_mean,top10pct_hit_rate_std,top10pct_hit_rate_ci95_lower,top10pct_hit_rate_ci95_upper
average_voltage,P4,framework_groupkfold,Ridge,5,2560,2561.0,2561,640,640.0,641,267.0,0.6893093585968015,0.1333794593811035,0.0016820195397397202,0.000235228362753704,0.0014758327888732415,0.001888206290606199,0.0011062218722938202,0.00012684222968459738,0.0009950397558807988,0.0012174039887068416,0.9999976670642882,7.22033618497826e-07,0.9999970341739169,0.9999982999546594,0.9999966434717678,6.60023706080521e-07,0.9999960649354813,0.9999972220080542,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.996875,0.006987712429686854,0.9907499999999999,1.003
average_voltage,P4,leave_chemical_system_out,Ridge,75,3048,3184.0,3194,7,17.0,153,267.0,11.991888523101803,0.1598730087280273,0.0010403651082784519,0.0005536865371909291,0.0009150540483312606,0.0011656761682256427,0.0008060358117723401,0.0004625620758797445,0.0007013481588741157,0.0009107234646705645,0.9999957287775554,5.8932624080044605e-06,0.9999943950067135,0.9999970625483975,0.9992521349275605,0.004528611313963918,0.998227213702781,1.00027705615234,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
average_voltage,P4,leave_family_out,Ridge,10,2027,3082.5,3191,10,118.5,1174,267.0,1.4503436088562007,0.147782564163208,0.0048630616522122,0.004728872018379945,0.0019320764092746216,0.007794046895149777,0.0036711693876951097,0.00374493161218361,0.0013500367267860595,0.00599230204860416,0.9999378658974644,0.00012394739741369883,0.9998610425046326,1.0000146892902966,0.9999364952496906,0.0001478073673616392,0.9998448832942708,1.0000281072051107,1.0,0.0,1.0,1.0,0.9949999999999999,0.015811388300841916,0.9851999999999999,1.0048,0.9928571428571429,0.022587697572631273,0.9788571428571429,1.006857142857143
average_voltage,P4,leave_working_ion_out,ExtraTrees,3,543,2807.0,3052,149,394.0,2658,267.0,7.173140048980713,3.090176582336426,0.019796189708488468,0.018440130262265996,-0.0010707820663011687,0.0406631614832781,0.009327918551820167,0.007482819451080223,0.0008603112160382384,0.017795525887602096,0.9994979490054493,0.00077094699614812,0.9986255403521656,1.000370357658733,0.9998647151368742,0.00013645250237836174,0.9997103045944739,1.0000191256792743,0.9,0.09999999999999998,0.7868393472388334,1.0131606527611667,0.9333333333333332,0.0763762615825973,0.8469054571718899,1.0197612094947766,0.993734335839599,0.010852448668977934,0.981453634085213,1.006015037593985
average_voltage,P4,random_split,Ridge,5,2560,2560.0,2560,641,641.0,641,267.0,0.7179307937622069,0.1425700187683105,0.00169281330205526,0.00019909957450020324,0.0015182948303687546,0.0018673317737417654,0.0010726576163726201,5.43691478853105e-05,0.001025000957036905,0.0011203142757083351,0.9999975833050753,5.057823192890149e-07,0.9999971399673253,0.9999980266428252,0.9999961818566202,4.457221157643535e-07,0.9999957911639599,0.9999965725492805,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9969230769230769,0.00688020916153774,0.9908923076923077,1.002953846153846
capacity_grav,P0,framework_groupkfold,Ridge,5,2560,2561.0,2561,640,640.0,641,266.0,0.6716041564941404,0.1314890384674072,10.295396063745084,2.486005335130407,8.11631631040782,12.474475817082348,4.156811408173177,0.23004749830706023,3.955165885219983,4.358456931126373,0.980917333360076,0.007843971588773788,0.9740417891151347,0.9877928776050178,0.9948653422858029,0.003152895465616037,0.992101707559672,0.9976289770119336,0.9,0.09999999999999998,0.8123461352820083,0.9876538647179918,0.9,0.07071067811865477,0.8380193578606998,0.9619806421393002,0.9439903846153846,0.017450664820078333,0.928694202481603,0.9592865667491663
capacity_grav,P0,leave_chemical_system_out,ExtraTrees,75,3048,3184.0,3194,7,17.0,153,266.0,212.4051113128662,2.824990510940552,4.221621912307252,4.42904571969197,3.2192345028084626,5.224009321806041,2.6468864396945038,2.5615654351368207,2.0671496062334547,3.226623273155553,-6.041526358055336e+24,5.2321153037092025e+25,-1.7882918019843793e+25,5.799865303733119e+24,0.9790820062446176,0.04889397619474213,0.9679417400530047,0.990222272436231,0.9533333333333334,0.08109609470607433,0.9349795593066919,0.9716871073599749,0.9846666666666666,0.0410778211129484,0.9753698805643715,0.9939634527689621,0.9095524290524291,0.1900533515096984,0.8665393064198592,0.9525655516849989
capacity_grav,P0,leave_family_out,ExtraTrees,10,2027,3082.5,3191,10,118.5,1174,266.0,25.71182918548584,2.698211431503296,29.685815721898035,53.020808517174295,-3.176821864495384,62.54845330829146,16.76448843592771,27.8804789368671,-0.5160114406548679,34.044988312510284,0.9121110190185286,0.17116694988165065,0.8060206443516273,1.01820139368543,0.99142519337839,0.009144760029925396,0.9857572123897441,0.9970931743670358,0.86,0.17126976771553507,0.7538458981794235,0.9661541018205765,0.9199999999999999,0.12064640713902575,0.8452225821372372,0.9947774178627626,0.9275927418197132,0.07124196027114772,0.8834365173710307,0.9717489662683957
capacity_grav,P0,leave_working_ion_out,ExtraTrees,3,543,2807.0,3052,149,394.0,2658,266.0,5.833955764770508,2.446465492248535,13.871759674224679,12.903267997484026,-0.729662619250961,28.47318196770032,6.583696956605693,4.7712036904122295,1.18457171597034,11.982822197241045,0.9469318111706274,0.0733708462949379,0.8639048825668834,1.0299587397743715,0.9953646648024357,0.002986493294179506,0.9919851294960736,0.9987442001087975,0.7666666666666666,0.15275252316519475,0.59381091434378,0.9395224189895532,0.75,0.22912878474779197,0.49071637151567016,1.0092836284843298,0.9008563074352548,0.06427497544904451,0.8281223256550364,0.9735902892154732
capacity_grav,P0,random_split,Ridge,5,2560,2560.0,2560,641,641.0,641,266.0,0.6633253097534177,0.1271102428436279,13.024409895582242,4.730425933761017,8.878008747018562,17.17081104414592,4.131051541224825,0.252024077102472,3.910142697624657,4.351960384824993,0.9693675718452927,0.016960342175888328,0.954501176458731,0.9842339672318543,0.9957042943042694,0.0009019829797755416,0.9949136713633977,0.9964949172451412,0.9400000000000001,0.054772255750516585,0.8919900010414495,0.9880099989585501,0.9,0.049999999999999996,0.8561730676410042,0.9438269323589958,0.9199999999999999,0.020059084323700398,0.9024174373632357,0.9375825626367642
capacity_grav,P1,framework_groupkfold,ExtraTrees,5,2560,2561.0,2561,640,640.0,641,73.0,3.471201181411743,0.6921768188476562,60.626293569992484,2.9745196551978403,58.019012135415295,63.23357500456967,40.5884200753548,1.7762108655606914,39.03150260614996,42.14533754455964,0.3564791605948733,0.05297817932702027,0.31004173895751186,0.4029165822322347,0.658546405110587,0.04016737973072559,0.6233381444206548,0.6937546658005193,0.12,0.130384048104053,0.005713342861032145,0.2342866571389679,0.19,0.12449899597988731,0.08087181848853157,0.2991281815114684,0.34884615384615386,0.027206717600959197,0.324998414406003,0.3726938932863047
capacity_grav,P1,leave_chemical_system_out,ExtraTrees,75,3048,3184.0,3194,7,17.0,153,73.0,58.63380241394043,0.7800512313842773,57.13768736914426,23.063119677062012,51.918012014413776,62.35736272387474,45.769794979728566,19.40490617657996,41.3780512803066,50.16153867915053,-9.658665577590442e+27,8.36464975685162e+28,-2.858965010966771e+28,9.272318954486825e+27,0.37145746894461507,0.32158108121876955,0.29818670788613705,0.4447282300030931,0.6839999999999999,0.28853778618069087,0.6186977515390621,0.7493022484609377,0.8506666666666667,0.23227624125650959,0.798097604503673,0.9032357288296604,0.28216185666185667,0.366608955560495,0.19919043922322632,0.3651332741004869
capacity_grav,P1,leave_family_out,ExtraTrees,10,2027,3082.5,3191,10,118.5,1174,73.0,7.45054292678833,0.7726715803146362,78.9978138911508,48.74237322424935,48.78697797282672,109.20864980947488,55.788523421263946,28.68397956177367,38.010008697771,73.56703814475689,0.18144308112382815,0.1515353255705537,0.08752051326731973,0.2753656489803365,0.5314146818146265,0.13163267219428423,0.4498279063234891,0.613001457305764,0.35,0.3535533905932738,0.1308653382050206,0.5691346617949793,0.43499999999999994,0.34160568561492716,0.22327060247150893,0.6467293975284909,0.2373818041452529,0.1268908839841819,0.15873401943562254,0.31602958885488336
capacity_grav,P1,leave_working_ion_out,ExtraTrees,3,543,2807.0,3052,149,394.0,2658,73.0,1.8815913200378418,0.6991891860961914,60.72251482290761,16.283511424426774,42.295987002587125,79.1490426432281,39.26286446296519,12.44055430392965,25.185052005530988,53.34067692039939,0.15735629180906996,0.37533152826452776,-0.2673713155935324,0.5820838992116724,0.6536731566358683,0.2029882775285275,0.4239702967559381,0.8833760165157986,0.26666666666666666,0.15275252316519466,0.09381091434378006,0.43952241898955324,0.38333333333333336,0.1755942292142123,0.1846297573435915,0.5820369093230753,0.4427944862155388,0.11684176859410308,0.31057557817675996,0.5750133942543176
capacity_grav,P1,random_split,ExtraTrees,5,2560,2560.0,2560,641,641.0,641,73.0,3.6240451335906982,0.7203502655029297,61.8746992985743,2.3569179234478885,59.80876965044117,63.9406289467074,38.70168119218609,1.4631025942050173,37.419215223576195,39.98414716079598,0.33895536404429893,0.0553222362989167,0.29046328587987874,0.38744744220871913,0.6878303283645385,0.017968914724997596,0.6720798801601978,0.7035807765688792,0.22000000000000003,0.130384048104053,0.10571334286103212,0.33428665713896794,0.25,0.07071067811865475,0.18801935786069976,0.3119806421393002,0.3169230769230769,0.04432264704888593,0.2780725638394135,0.35577359000674036
capacity_grav,P2,framework_groupkfold,ExtraTrees,5,2560,2561.0,2561,640,640.0,641,93.0,5.502139091491699,1.0900042057037354,32.65574450382283,3.8192783717389167,29.30799940665529,36.003489600990385,17.845914985405177,1.1060727292093595,16.876399491661402,18.815430479148944,0.8109931252850127,0.04597806065925275,0.7706915781947952,0.8512946723752304,0.9334465941926522,0.012680092177704733,0.9223320033490903,0.9445611850362141,0.5,0.23452078799117146,0.2944334657586503,0.7055665342413497,0.6599999999999999,0.12942179105544782,0.5465567983526557,0.7734432016473441,0.7662980769230769,0.03703148211359607,0.7338385516881581,0.7987576021579957
capacity_grav,P2,leave_chemical_system_out,ExtraTrees,75,3048,3184.0,3194,7,17.0,153,93.0,96.13948822021484,1.2848384380340576,23.859139961875982,17.662508158633816,19.861738056615113,27.85654186713685,17.400537400029478,13.403315939525818,14.367081438267697,20.43399336179126,-2.118396044992038e+25,1.8345847902395875e+26,-6.270452293176432e+25,2.0336602031923554e+25,0.8856144863426213,0.11380772312922918,0.8596839233368381,0.9115450493484043,0.8946666666666666,0.13037713832646505,0.8651595425103552,0.924173790822978,0.95,0.07622867446578634,0.9327478268766662,0.9672521731233337,0.72911544011544,0.3235845026427333,0.6558813730305417,0.8023495072003384
capacity_grav,P2,leave_family_out,ExtraTrees,10,2027,3082.5,3191,10,118.5,1174,93.0,12.084083557128906,1.2895654439926147,59.22395289789246,59.54390897550219,22.318255760035782,96.12965003574914,40.12755340180365,37.61564889540023,16.813132671569992,63.441974132037316,0.6303345141711898,0.2115887598041261,0.49919044215001085,0.7614785861923687,0.8641947149906493,0.04981349053210947,0.8333199936868483,0.8950694362944502,0.65,0.2877112750272012,0.4716747042309726,0.8283252957690275,0.7,0.21213203435596423,0.5685192029230124,0.8314807970769877,0.6712755792475763,0.19532465699782436,0.5502121025839393,0.7923390559112136
capacity_grav,P2,leave_working_ion_out,ExtraTrees,3,543,2807.0,3052,149,394.0,2658,93.0,2.9339394569396973,1.2235767841339111,48.63923072582764,8.961424656183393,38.498424088190376,58.7800373634649,33.09679610920355,7.15831450639437,24.9964006870704,41.197191531336706,0.48309741209611623,0.061813059099681086,0.4131493509272714,0.5530454732649611,0.7883653162832807,0.042890143551701246,0.7398305498699741,0.836900082696587,0.3666666666666667,0.0577350269189626,0.30133333333333334,0.43200000000000005,0.5,0.18027756377319948,0.29599673205231897,0.7040032679476811,0.5323517126148705,0.04314747314297455,0.4835257503563314,0.5811776748734095
capacity_grav,P2,random_split,ExtraTrees,5,2560,2560.0,2560,641,641.0,641,93.0,5.46612548828125,1.0960578918457031,31.200415161820427,5.330962178674072,26.52762078555815,35.873209538082705,16.18683605728724,1.1018824051222922,15.220993544549993,17.152678570024488,0.8327589550840523,0.03714990634962803,0.8001956264294887,0.8653222837386159,0.9422946152876509,0.008017654198874126,0.9352668315226136,0.9493223990526887,0.6,0.15811388300841894,0.4614070708874367,0.7385929291125632,0.6799999999999999,0.0836660026534076,0.6066635152192307,0.7533364847807692,0.7353846153846153,0.035082320772281184,0.7046336053949481,0.7661356253742827
capacity_grav,P3,framework_groupkfold,ExtraTrees,5,2560,2561.0,2561,640,640.0,641,112.0,6.3268938064575195,1.2660346031188965,32.80505466161303,2.756072833909767,30.38925030824844,35.22085901497762,19.15082440669186,0.9749213433170036,18.296268171313947,20.005380642069774,0.8110877167536044,0.028219180847939597,0.786352514148626,0.8358229193585828,0.9346364401099099,0.008263315941234263,0.9273933243335601,0.9418795558862596,0.5599999999999999,0.1673320053068151,0.4133270304384614,0.7066729695615385,0.6599999999999999,0.10839741694339397,0.5649854747946399,0.7550145252053599,0.763076923076923,0.03125859719019419,0.7356775545830881,0.7904762915707578
capacity_grav,P3,leave_chemical_system_out,ExtraTrees,75,3048,3184.0,3194,7,17.0,153,112.0,116.16612577438354,1.547349452972412,27.148678241661983,17.030168850916787,23.29438819405672,31.00296828926724,20.066181297082522,12.025533353339595,17.344546888952344,22.7878157052127,-1.3153050177956694e+26,1.1390875591361927e+27,-3.8933028526751815e+26,1.2626928170838423e+26,0.8661470297519164,0.11705524377915483,0.839476534195775,0.8928175253080578,0.8786666666666667,0.13079107884831565,0.8490658589510415,0.9082674743822919,0.9466666666666667,0.08274567569877508,0.9279395573161923,0.965393776017141,0.6127799422799424,0.3586096074886769,0.5316189477402535,0.6939409368196312
capacity_grav,P3,leave_family_out,ExtraTrees,10,2027,3082.5,3191,10,118.5,1174,112.0,14.599475145339966,1.5607411861419678,56.083436414040534,55.6444555674476,21.594645538418916,90.57222728966215,37.4127244794271,30.568745551308574,18.466019692797275,56.35942926605692,0.661789081101331,0.17207165374816868,0.5551379651685028,0.7684401970341591,0.869725723342928,0.039778937641730794,0.8450704823563913,0.8943809643294645,0.5700000000000001,0.32335051500740736,0.3695852744376745,0.7704147255623254,0.7150000000000001,0.25717482164646077,0.5556013941229236,0.8743986058770765,0.5962427432552709,0.2328788258316301,0.451902951598364,0.7405825349121778
capacity_grav,P3,leave_working_ion_out,ExtraTrees,3,543,2807.0,3052,149,394.0,2658,112.0,3.352491855621338,1.3358972072601318,40.20272937720399,11.492802252955336,27.19739932720966,53.208059427198314,27.8275981092532,6.508289053633231,20.46277573257828,35.19242048592812,0.642898255667855,0.12528082970945995,0.5011296509840245,0.7846668603516854,0.8470942863832712,0.027268589596458497,0.8162369723971552,0.8779516003693872,0.5,0.09999999999999998,0.3868393472388334,0.6131606527611666,0.5333333333333333,0.20207259421636906,0.30466666666666664,0.762,0.6192355889724311,0.04906135068006122,0.5637174442894288,0.6747537336554335
capacity_grav,P3,random_split,ExtraTrees,5,2560,2560.0,2560,641,641.0,641,112.0,6.419271469116211,1.2745256423950195,31.804170821906176,4.896172337623248,27.51248654472616,36.095855099086194,17.036009859566455,1.1399253630001536,16.036821223996224,18.035198495136687,0.8263978574368602,0.033160012304239095,0.7973318251112331,0.8554638897624873,0.944121085938108,0.0053749238554402275,0.9394097574531654,0.9488324144230506,0.6399999999999999,0.054772255750516606,0.5919900010414496,0.6880099989585502,0.64,0.04183300132670379,0.6033317576096153,0.6766682423903845,0.7538461538461538,0.04985185152621428,0.7101490793499519,0.7975432283423558
capacity_grav,P4,framework_groupkfold,Ridge,5,2560,2561.0,2561,640,640.0,641,267.0,0.7028720378875731,0.1410362720489502,0.6314809426760616,0.15321261771948946,0.4971841620093264,0.7657777233427967,0.2548087181254444,0.010963089628838867,0.24519914637326984,0.264418289877619,0.9999282634405964,2.9365239994201027e-05,0.9999025236728577,0.999954003208335,0.9999332494804968,2.2887239616604183e-05,0.9999131879304455,0.9999533110305481,0.9800000000000001,0.04472135954999579,0.9408000000000001,1.0192,0.9800000000000001,0.027386127875258334,0.955995000520725,1.0040049994792752,0.99375,0.008558164961018218,0.9862484376627265,1.0012515623372735
capacity_grav,P4,leave_chemical_system_out,Ridge,75,3048,3184.0,3194,7,17.0,153,267.0,11.756651878356932,0.1580309867858886,0.2243045780395005,0.15523013457396986,0.18917269132631215,0.25943646475268883,0.17440821237978305,0.12568626986752246,0.14596273169713306,0.20285369306243303,-2.91942458582334e+21,2.5282958557558757e+22,-8.641496774037085e+21,2.8026476023904044e+21,0.9841890529991391,0.0472002181562221,0.9734347017377853,0.9949434042604928,0.9626666666666667,0.07123112994943909,0.9465455443426789,0.9787877889906549,0.9879999999999999,0.044143500638810375,0.9780093853050984,0.9979906146949014,0.8798201058201058,0.27102828898647574,0.8184806296232024,0.9411595820170092
capacity_grav,P4,leave_family_out,Ridge,10,2027,3082.5,3191,10,118.5,1174,267.0,1.4910297393798824,0.1537293195724487,2.2594039661239056,3.020207191140756,0.3874601551175427,4.131347777130269,1.389660829955008,1.6494585683803655,0.36731581745114883,2.412005842458867,0.9992991166828915,0.0011726221492850285,0.998572317944897,1.000025915420886,0.9993937643209814,0.000666087164990649,0.9989809192189127,0.99980660942305,0.97,0.04830458915396478,0.9400605054596218,0.9999394945403781,0.99,0.0316227766016838,0.9704,1.0096,0.9400428115240201,0.11692495768646098,0.8675719719288465,1.0125136511191937
capacity_grav,P4,leave_working_ion_out,Ridge,3,543,2807.0,3052,149,394.0,2658,267.0,0.38006329536437977,0.1467833518981933,5.305237662243688,7.3289528379567095,-2.9882532097461736,13.598728534233551,4.5088604036770805,6.43783564714398,-2.776236438322125,11.793957245676285,0.9892827009694566,0.017976107455276117,0.9689408204320173,1.0096245815068958,0.9995718877696115,0.0005058073336743235,0.9989995128891118,1.0001442626501111,1.0,0.0,1.0,1.0,0.9833333333333334,0.028867513459481322,0.9506666666666667,1.016,0.9912280701754387,0.015193428136569034,0.9740350877192984,1.008421052631579
capacity_grav,P4,random_split,Ridge,5,2560,2560.0,2560,641,641.0,641,267.0,0.700663089752197,0.1412501335144043,0.8478903297035604,0.3281979597625647,0.5602121340460728,1.135568525361048,0.2662897119888466,0.0323641948423793,0.2379212444246402,0.294658179553053,0.9998685281002851,7.48251029066417e-05,0.9998029410058084,0.9999341151947622,0.9999624746055179,1.0452232177816677e-05,0.9999533128200647,0.9999716363909711,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9907692307692308,0.008426500884694748,0.9833830770833001,0.9981553844551616
energy_grav,P0,framework_groupkfold,ExtraTrees,5,2560,2561.0,2561,640,640.0,641,266.0,12.586472034454346,2.535583972930908,28.048644406188096,6.410783977556751,22.42934449113781,33.66794432123838,12.204351001656631,1.2906490913897146,11.073047193105902,13.33565481020736,0.9899019278138843,0.003781982367716593,0.9865868741056277,0.9932169815221409,0.9984261182774548,0.00039988926304250884,0.9980755998838057,0.9987766366711038,0.9400000000000001,0.05477225575051658,0.8919900010414498,0.9880099989585504,0.89,0.05477225575051663,0.8419900010414497,0.9380099989585503,0.9377403846153847,0.015330998818671407,0.9243021716509495,0.9511785975798198
energy_grav,P0,leave_chemical_system_out,ExtraTrees,75,3048,3184.0,3194,7,17.0,153,266.0,229.20080947875977,3.050021886825561,19.43254782245841,29.316445654895947,12.797611568567824,26.067484076348997,12.930085398922552,18.378833004049593,8.770563919469103,17.089606878376003,0.9865855857914998,0.027885864121465213,0.9802744206179116,0.9928967509650884,0.9897379901321517,0.01882588607843273,0.9854772910172659,0.993998689247037,0.9746666666666666,0.04676951343971184,0.9640817293263467,0.9852516040069864,0.9913333333333333,0.020751641637003836,0.9866367947063149,0.9960298719603516,0.9446349206349206,0.13580631649705574,0.9138990577871278,0.9753707834827134
energy_grav,P0,leave_family_out,ExtraTrees,10,2027,3082.5,3191,10,118.5,1174,266.0,27.816226959228516,2.896827816963196,48.516377368773114,47.29900986197351,19.20014733079099,77.83260740675524,30.582865218904566,28.969676103631468,12.627273944198372,48.53845649361076,0.9453885382735798,0.07764879426605448,0.8972613169740551,0.9935157595731046,0.9913823309212806,0.012203044108815338,0.9838188058220948,0.9989458560204664,0.8800000000000001,0.12292725943057181,0.8038088952406882,0.956191104759312,0.9349999999999999,0.10554093465991708,0.869585050977964,1.0004149490220358,0.9108502075178567,0.09823661510118771,0.8499625226622278,0.9717378923734856
energy_grav,P0,leave_working_ion_out,ExtraTrees,3,543,2807.0,3052,149,394.0,2658,266.0,6.465699911117554,2.58936071395874,34.29613259332012,20.210340501545634,11.425979356516635,57.1662858301236,19.176067281853637,10.816164817713235,6.9364245704056895,31.415709993301583,0.9807505058330359,0.01854040672111226,0.9597700605628501,1.001730951103222,0.9959992478409424,0.003168518743200068,0.9924137313482773,0.9995847643336075,0.7666666666666666,0.15275252316519475,0.59381091434378,0.9395224189895532,0.7833333333333333,0.20816659994661327,0.5477706500030193,1.0188960166636472,0.8917084377610695,0.03002896493205677,0.8577274650265322,0.9256894104956067
energy_grav,P0,random_split,ExtraTrees,5,2560,2560.0,2560,641,641.0,641,266.0,12.300096988677979,2.441272020339966,21.004939353901943,1.5123466840165387,19.67930903742705,22.330569670376835,10.021473508623593,0.2512776139565626,9.80121896881951,10.241728048427676,0.9941608624122701,0.0008180213180142921,0.9934438351128135,0.9948778897117266,0.998463748596673,0.00020247954047372877,0.9982862674541845,0.9986412297391615,0.86,0.05477225575051659,0.8119900010414498,0.9080099989585504,0.9199999999999999,0.04472135954999577,0.8808000000000001,0.9592000000000002,0.9538461538461538,0.018842228790639928,0.937330212112152,0.9703620955801561
energy_grav,P1,framework_groupkfold,ExtraTrees,5,2560,2561.0,2561,640,640.0,641,73.0,3.5262975692749023,0.7035701274871826,207.05485532119047,6.371310630340842,201.47015532050847,212.63955532187248,147.12633623957805,6.246476386125426,141.65105827844238,152.60161420071373,0.45881740619544253,0.02503768585138864,0.4368709069107506,0.4807639054801345,0.7057388268266311,0.039227763398603635,0.6713541761653252,0.740123477487937,0.2,0.14142135623730953,0.07603871572139952,0.3239612842786005,0.32999999999999996,0.0570087712549569,0.28002960876679067,0.37997039123320925,0.40807692307692306,0.06165117944650345,0.35403728164783865,0.4621165645060076
energy_grav,P1,leave_chemical_system_out,ExtraTrees,75,3048,3184.0,3194,7,17.0,153,73.0,59.15305256843567,0.7859899997711182,202.7293449703213,99.80014495757162,180.14244587220563,225.31624406843704,161.12925816729305,77.40590923654668,143.61065173373453,178.6478646008515,-0.1650209312826042,0.7992556964033023,-0.3459095239387613,0.015867661373552805,0.3848443152594626,0.30558384617547796,0.3152184501694012,0.454470180349524,0.6839999999999999,0.28618648238989686,0.6192299016826742,0.7487700983173257,0.854,0.2188359869609868,0.8044727537357211,0.9035272462642788,0.28073641173641173,0.3228882277732487,0.20765992648897758,0.3538128969838459
energy_grav,P1,leave_family_out,ExtraTrees,10,2027,3082.5,3191,10,118.5,1174,73.0,7.335283041000366,0.7658497095108032,245.01936580111038,99.1746982052704,183.55025101377075,306.48848058845005,181.28560738172425,65.36555375453939,140.77161742675128,221.79959733669727,0.11617361681085911,0.159641392756547,0.017226856460228937,0.21512037716148924,0.48680783117939985,0.1470061528071801,0.3956924736852287,0.577923188673571,0.27,0.3560586718193755,0.04931254881368746,0.4906874511863126,0.395,0.3781901344268221,0.1605953261747729,0.629404673825227,0.2247706074323613,0.2025028210751966,0.09925805857975623,0.3502831562849663
energy_grav,P1,leave_working_ion_out,ExtraTrees,3,543,2807.0,3052,149,394.0,2658,73.0,1.9172346591949463,0.7228965759277344,207.5023469689381,50.657206328272785,150.1783216172936,264.8263723205826,138.67044725102994,46.727922594240646,85.79282502165452,191.5480694804053,0.36929754274292126,0.19478032335522377,0.14888285738383894,0.5897122281020035,0.7027661307677989,0.15532474122177548,0.526999639701645,0.8785326218339529,0.3,0.19999999999999998,0.07367869447766667,0.5263213055223332,0.4000000000000001,0.2598076211353316,0.10600000000000004,0.6940000000000002,0.5207393483709273,0.11630650806302809,0.3891261446430858,0.6523525520987687
energy_grav,P1,random_split,ExtraTrees,5,2560,2560.0,2560,641,641.0,641,73.0,3.604001760482788,0.7137851715087891,206.34129180278487,10.273081811674414,197.33653856921114,215.34604503635853,139.31604217323041,5.228390007359121,134.73315626925086,143.89892807720997,0.43788811614256673,0.05080488364943337,0.39335567215835926,0.4824205601267742,0.7273278407173873,0.020845394210384557,0.7090560470762848,0.7455996343584899,0.16,0.08944271909999159,0.08159999999999999,0.23839999999999995,0.27999999999999997,0.07582875444051547,0.21353316616537238,0.34646683383462756,0.4,0.0554700196225229,0.35137838404103033,0.4486216159589697
energy_grav,P2,framework_groupkfold,ExtraTrees,5,2560,2561.0,2561,640,640.0,641,93.0,5.603888511657715,1.1239984035491943,127.61724724084714,8.479406323516493,120.18471989314315,135.04977458855112,87.1312601392992,4.0014621499036025,83.62382391968106,90.63869635891734,0.7948025380291124,0.013327934818966687,0.7831200880731932,0.8064849879850315,0.8953454212984642,0.010344725222092227,0.8862778698468434,0.9044129727500849,0.6799999999999999,0.08366600265340761,0.6066635152192307,0.7533364847807692,0.67,0.08366600265340758,0.5966635152192308,0.7433364847807693,0.7476923076923077,0.061731733382717445,0.6935820576249492,0.8018025577596661
energy_grav,P2,leave_chemical_system_out,ExtraTrees,75,3048,3184.0,3194,7,17.0,153,93.0,97.60724997520447,1.294093132019043,119.98364281052876,84.13744632862145,100.94154611411989,139.02573950693758,95.12270690531348,68.62664083731457,79.59103595740017,110.65437785322679,0.46684931966979815,0.7513701605901628,0.29679824399450727,0.636900395345089,0.7831897726750365,0.19013054294996193,0.7401591799749311,0.826220365375142,0.848,0.17270502895696765,0.8089131723761867,0.8870868276238133,0.93,0.11854979567276384,0.9031696554739342,0.9568303445260659,0.6344704184704184,0.33333737061275887,0.5590290695739569,0.7099117673668799
energy_grav,P2,leave_family_out,ExtraTrees,10,2027,3082.5,3191,10,118.5,1174,93.0,11.982666492462158,1.247410774230957,186.90521050083265,81.10154072373788,136.63795477539387,237.1724662262715,139.7789565190476,54.748918444365145,105.84522530290832,173.71268773518693,0.44441449008171074,0.25364168213523436,0.28720574676136973,0.6016232334020517,0.7549719063595529,0.12014010466082879,0.6805082980239439,0.829435514695162,0.54,0.23664319132398462,0.3933270304384615,0.6866729695615386,0.63,0.24404006956964172,0.47874239780354116,0.781257602196459,0.5075200962142745,0.2943093096253936,0.3251052962327142,0.6899348961958348
energy_grav,P2,leave_working_ion_out,ExtraTrees,3,543,2807.0,3052,149,394.0,2658,93.0,2.8668949604034424,1.1584947109222412,181.41467852228268,30.68776975326465,146.68819795164455,216.14115909292082,125.76627370483531,28.70049198775108,93.28860962582986,158.24393778384075,0.5193708115276471,0.08027804753088066,0.42852764891778294,0.6102139741375112,0.7553332076119919,0.0550877815686156,0.6929955143973007,0.8176709008266828,0.39999999999999997,0.19999999999999996,0.1736786944776668,0.6263213055223333,0.4166666666666667,0.10408329997330663,0.29888532500150966,0.5344480083318237,0.4826232247284879,0.016711987926928528,0.46371183010100825,0.5015346193559675
