protocol,split_name,fold_id,heldout_group,model_variant,n_test,energy_consistency_mae,energy_consistency_rmse,stability_consistency_mae,stability_consistency_rmse,any_negative_prediction_rate,mean_negative_outputs_per_record
P1,leave_chemical_system_out,61,C-Cu-O,unconstrained_hardderived,8,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,61,C-Cu-O,softconstrained_direct,8,84.2612075805664,86.48933410644531,0.0177957154810428,0.0178641844540834,0.0,0.0
P1,leave_chemical_system_out,61,C-Cu-O,softconstrained_hardderived,8,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,62,Cr-Ni-O,unconstrained_direct,8,28.56848526000977,39.77864074707031,0.0095477746799588,0.0142470682039856,0.375,0.375
P1,leave_chemical_system_out,62,Cr-Ni-O,unconstrained_hardderived,8,0.0,0.0,0.0,0.0,0.375,0.375
P1,leave_chemical_system_out,62,Cr-Ni-O,softconstrained_direct,8,15.247030258178713,17.436420440673828,0.009728911332786,0.0112452488392591,0.125,0.125
P1,leave_chemical_system_out,62,Cr-Ni-O,softconstrained_hardderived,8,0.0,0.0,0.0,0.0,0.125,0.125
P1,leave_chemical_system_out,63,Mo-O,unconstrained_direct,8,51.849388122558594,66.60840606689453,0.0111507810652256,0.0175836775451898,0.125,0.125
P1,leave_chemical_system_out,63,Mo-O,unconstrained_hardderived,8,0.0,0.0,0.0,0.0,0.125,0.125
P1,leave_chemical_system_out,63,Mo-O,softconstrained_direct,8,6.968345642089844,9.9627685546875,0.009035438299179,0.0104142185300588,0.0,0.0
P1,leave_chemical_system_out,63,Mo-O,softconstrained_hardderived,8,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,64,Co-Mn-O-P,unconstrained_direct,8,19.75464630126953,25.150192260742188,0.0092395693063735,0.0110818482935428,0.0,0.0
P1,leave_chemical_system_out,64,Co-Mn-O-P,unconstrained_hardderived,8,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,64,Co-Mn-O-P,softconstrained_direct,8,8.837471008300781,10.200916290283203,0.0085737993940711,0.0097179738804697,0.0,0.0
P1,leave_chemical_system_out,64,Co-Mn-O-P,softconstrained_hardderived,8,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,65,Cr-F,unconstrained_direct,8,52.49394226074219,77.41358184814453,0.0308475065976381,0.0335640087723732,0.125,0.125
P1,leave_chemical_system_out,65,Cr-F,unconstrained_hardderived,8,0.0,0.0,0.0,0.0,0.125,0.125
P1,leave_chemical_system_out,65,Cr-F,softconstrained_direct,8,74.73052215576172,80.55143737792969,0.0093970689922571,0.0101450914517045,0.0,0.0
P1,leave_chemical_system_out,65,Cr-F,softconstrained_hardderived,8,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,66,C-Fe-Na-O-P,unconstrained_direct,7,46.94932174682617,50.123985290527344,0.0201616324484348,0.0204148758202791,0.0,0.0
P1,leave_chemical_system_out,66,C-Fe-Na-O-P,unconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,66,C-Fe-Na-O-P,softconstrained_direct,7,16.00431251525879,17.031423568725586,0.0049100639298558,0.0050762668251991,0.8571428571428571,0.8571428571428571
P1,leave_chemical_system_out,66,C-Fe-Na-O-P,softconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571
P1,leave_chemical_system_out,67,Cr-Mn-O-P,unconstrained_direct,7,25.27733421325684,30.835865020751957,0.006123102735728,0.0070355175994336,0.0,0.0
P1,leave_chemical_system_out,67,Cr-Mn-O-P,unconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,67,Cr-Mn-O-P,softconstrained_direct,7,7.726641178131103,9.487398147583008,0.0136456349864602,0.0136909503489732,0.0,0.0
P1,leave_chemical_system_out,67,Cr-Mn-O-P,softconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,68,Cr-O-Si,unconstrained_direct,7,91.73118591308594,101.5494155883789,0.0269551910459995,0.0293698832392692,0.1428571428571428,0.1428571428571428
P1,leave_chemical_system_out,68,Cr-O-Si,unconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428
P1,leave_chemical_system_out,68,Cr-O-Si,softconstrained_direct,7,29.70501708984375,42.24894332885742,0.0027461904101073,0.0031757189426571,0.4285714285714285,0.4285714285714285
P1,leave_chemical_system_out,68,Cr-O-Si,softconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.4285714285714285,0.4285714285714285
P1,leave_chemical_system_out,69,H-Mn-O-S,unconstrained_direct,7,58.6202278137207,58.80030822753906,0.0122474255040287,0.0138338292017579,0.5714285714285714,0.5714285714285714
P1,leave_chemical_system_out,69,H-Mn-O-S,unconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714
P1,leave_chemical_system_out,69,H-Mn-O-S,softconstrained_direct,7,12.367453575134276,14.695165634155272,0.0055112806148827,0.0064612077549099,0.0,0.0
P1,leave_chemical_system_out,69,H-Mn-O-S,softconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,70,H-O-P-V,unconstrained_direct,7,110.2458953857422,111.68006896972656,0.0255478732287883,0.0261315926909446,0.8571428571428571,0.8571428571428571
P1,leave_chemical_system_out,70,H-O-P-V,unconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571
P1,leave_chemical_system_out,70,H-O-P-V,softconstrained_direct,7,14.576207160949709,18.208932876586918,0.00805539265275,0.008121695369482,0.0,0.0
P1,leave_chemical_system_out,70,H-O-P-V,softconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,71,Mn-O-S,unconstrained_direct,7,26.89794540405273,28.545595169067383,0.0055210515856742,0.0066627711057662,0.4285714285714285,0.4285714285714285
P1,leave_chemical_system_out,71,Mn-O-S,unconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.4285714285714285,0.4285714285714285
P1,leave_chemical_system_out,71,Mn-O-S,softconstrained_direct,7,11.807503700256348,12.08935260772705,0.0150987012311816,0.0153449736535549,0.1428571428571428,0.1428571428571428
P1,leave_chemical_system_out,71,Mn-O-S,softconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428
P1,leave_chemical_system_out,72,S-V,unconstrained_direct,7,103.34784698486328,110.0929946899414,0.0302390605211257,0.0343083813786506,0.0,0.0
P1,leave_chemical_system_out,72,S-V,unconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,72,S-V,softconstrained_direct,7,8.493791580200195,11.435081481933594,0.0082940217107534,0.0103324279189109,1.0,1.5714285714285714
P1,leave_chemical_system_out,72,S-V,softconstrained_hardderived,7,0.0,0.0,0.0,0.0,1.0,2.142857142857143
P1,leave_chemical_system_out,73,Co-O-Ti,unconstrained_direct,7,38.2291259765625,40.55998611450195,0.0046259700320661,0.0070930370129644,0.0,0.0
P1,leave_chemical_system_out,73,Co-O-Ti,unconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,73,Co-O-Ti,softconstrained_direct,7,12.87940788269043,16.408987045288086,0.0111348824575543,0.0121187875047326,0.0,0.0
P1,leave_chemical_system_out,73,Co-O-Ti,softconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_chemical_system_out,74,Mo-Se,unconstrained_direct,7,6.824100017547607,11.517082214355469,0.0156623031944036,0.0172199215739965,0.1428571428571428,0.1428571428571428
P1,leave_chemical_system_out,74,Mo-Se,unconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428
P1,leave_chemical_system_out,74,Mo-Se,softconstrained_direct,7,29.840160369873047,30.34169578552246,0.007821574807167,0.0085614109411835,0.0,0.0
P1,leave_chemical_system_out,74,Mo-Se,softconstrained_hardderived,7,0.0,0.0,0.0,0.0,0.0,0.0
P1,leave_working_ion_out,0,Li,unconstrained_direct,2658,71.28221130371094,87.21954345703125,0.0344880707561969,0.0436586923897266,0.0752445447705041,0.0872836719337848
P1,leave_working_ion_out,0,Li,unconstrained_hardderived,2658,0.0,0.0,0.0,0.0,0.054928517682468,0.0571858540255831
P1,leave_working_ion_out,0,Li,softconstrained_direct,2658,50.77701568603516,66.32832336425781,0.0275434050709009,0.033801432698965,0.1993980436418359,0.2689992475545523
P1,leave_working_ion_out,0,Li,softconstrained_hardderived,2658,0.0,0.0,0.0,0.0,0.1903686982693754,0.2310007524454477
P1,leave_working_ion_out,1,Na,unconstrained_direct,394,60.045677185058594,77.5658950805664,0.0228693671524524,0.0298197194933891,0.233502538071066,0.2944162436548223
P1,leave_working_ion_out,1,Na,unconstrained_hardderived,394,0.0,0.0,0.0,0.0,0.2055837563451776,0.2563451776649746
P1,leave_working_ion_out,1,Na,softconstrained_direct,394,32.31461715698242,41.50851058959961,0.0125835724174976,0.0155954854562878,0.2538071065989847,0.4873096446700508
P1,leave_working_ion_out,1,Na,softconstrained_hardderived,394,0.0,0.0,0.0,0.0,0.2538071065989847,0.4695431472081218
P1,leave_working_ion_out,2,K,unconstrained_direct,149,130.30706787109375,153.7274169921875,0.0226292163133621,0.0307171251624822,0.4228187919463087,0.6845637583892618
P1,leave_working_ion_out,2,K,unconstrained_hardderived,149,0.0,0.0,0.0,0.0,0.4026845637583892,0.7114093959731543
P1,leave_working_ion_out,2,K,softconstrained_direct,149,27.823841094970703,35.491455078125,0.0124717410653829,0.0163946188986301,0.1812080536912751,0.2214765100671141
P1,leave_working_ion_out,2,K,softconstrained_hardderived,149,0.0,0.0,0.0,0.0,0.1812080536912751,0.2214765100671141
P2,random_split,0,random_0,unconstrained_direct,641,46.83565139770508,66.57301330566406,0.0173961166292428,0.0227033980190753,0.1123244929797191,0.1310452418096724
P2,random_split,0,random_0,unconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.0982839313572542,0.1154446177847113
P2,random_split,0,random_0,softconstrained_direct,641,21.332300186157227,30.12013816833496,0.009718264453113,0.0115645481273531,0.1248049921996879,0.157566302652106
P2,random_split,0,random_0,softconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.1201248049921996,0.15600624024961
P2,random_split,1,random_1,unconstrained_direct,641,39.4737663269043,54.55226135253906,0.0161853227764368,0.0211119409650564,0.1606864274570983,0.1981279251170047
P2,random_split,1,random_1,unconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.1279251170046801,0.1497659906396256
P2,random_split,1,random_1,softconstrained_direct,641,21.70502281188965,31.94465446472168,0.0096377478912472,0.0117376716807484,0.1279251170046801,0.1840873634945397
P2,random_split,1,random_1,softconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.1232449297971918,0.1856474258970359
P2,random_split,2,random_2,unconstrained_direct,641,54.574466705322266,71.43778991699219,0.0171136744320392,0.0225134342908859,0.0920436817472698,0.1060842433697348
P2,random_split,2,random_2,unconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.0842433697347894,0.093603744149766
P2,random_split,2,random_2,softconstrained_direct,641,18.765390396118164,26.523412704467773,0.0107706161215901,0.0130874821916222,0.0717628705148206,0.0764430577223088
P2,random_split,2,random_2,softconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.0717628705148206,0.078003120124805
P2,random_split,3,random_3,unconstrained_direct,641,41.498931884765625,55.76493835449219,0.0156628731638193,0.0216509196907281,0.1497659906396256,0.1918876755070203
P2,random_split,3,random_3,unconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.1248049921996879,0.1497659906396256
P2,random_split,3,random_3,softconstrained_direct,641,21.428661346435547,30.431324005126957,0.0104440040886402,0.0127800377085804,0.1076443057722308,0.1404056162246489
P2,random_split,3,random_3,softconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.1014040561622464,0.1388455538221528
P2,random_split,4,random_4,unconstrained_direct,641,47.864871978759766,64.5748291015625,0.0161645170301198,0.0202736295759677,0.0982839313572542,0.1185647425897035
P2,random_split,4,random_4,unconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.0904836193447738,0.1170046801872074
P2,random_split,4,random_4,softconstrained_direct,641,19.810251235961918,27.33952140808105,0.0103231538087129,0.0125503791496157,0.0842433697347894,0.1092043681747269
P2,random_split,4,random_4,softconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.0842433697347894,0.1138845553822152
P2,framework_groupkfold,0,K|AgAsF6|K|Ca9Co(PO4)7|K|CoF3|K|Cr2(PS4)3|K|CrO2|K|CrP2S7|K|Cs2CrF6|K|Cs2NiF6|K|Cu4(PO4)3|K|FeNi(CN)6|K|FeSe|K|Lu(NbCl3)6|K|Mn6P7O24|K|MnPCO7|K|Mo2P3O13|K|MoCl6|K|NaMoF6|K|NbO3|K|Ni3P3O11|K|NiH8(CO5)2,unconstrained_direct,641,41.26917266845703,54.068843841552734,0.0163584873080253,0.0222995840013027,0.1310452418096724,0.1747269890795632
P2,framework_groupkfold,0,K|AgAsF6|K|Ca9Co(PO4)7|K|CoF3|K|Cr2(PS4)3|K|CrO2|K|CrP2S7|K|Cs2CrF6|K|Cs2NiF6|K|Cu4(PO4)3|K|FeNi(CN)6|K|FeSe|K|Lu(NbCl3)6|K|Mn6P7O24|K|MnPCO7|K|Mo2P3O13|K|MoCl6|K|NaMoF6|K|NbO3|K|Ni3P3O11|K|NiH8(CO5)2,unconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.1248049921996879,0.157566302652106
P2,framework_groupkfold,0,K|AgAsF6|K|Ca9Co(PO4)7|K|CoF3|K|Cr2(PS4)3|K|CrO2|K|CrP2S7|K|Cs2CrF6|K|Cs2NiF6|K|Cu4(PO4)3|K|FeNi(CN)6|K|FeSe|K|Lu(NbCl3)6|K|Mn6P7O24|K|MnPCO7|K|Mo2P3O13|K|MoCl6|K|NaMoF6|K|NbO3|K|Ni3P3O11|K|NiH8(CO5)2,softconstrained_direct,641,20.988943099975582,27.890430450439453,0.0094942962750792,0.011408113874495,0.1248049921996879,0.1326053042121684
P2,framework_groupkfold,0,K|AgAsF6|K|Ca9Co(PO4)7|K|CoF3|K|Cr2(PS4)3|K|CrO2|K|CrP2S7|K|Cs2CrF6|K|Cs2NiF6|K|Cu4(PO4)3|K|FeNi(CN)6|K|FeSe|K|Lu(NbCl3)6|K|Mn6P7O24|K|MnPCO7|K|Mo2P3O13|K|MoCl6|K|NaMoF6|K|NbO3|K|Ni3P3O11|K|NiH8(CO5)2,softconstrained_hardderived,641,0.0,0.0,0.0,0.0,0.1248049921996879,0.1326053042121684
P2,framework_groupkfold,1,K|C|K|Co2O5|K|CoPCO7|K|CrO3|K|Cs2CoF6|K|Cs2MoCl6|K|Cs2TaCl6|K|FeH4(SO5)2|K|FeSb3|K|LiVF6|K|MgMn4O8|K|Mn4(PO4)3|K|MnF3|K|MnO2|K|MnP2O7|K|Mo9S11|K|NaCrF6|K|NbO2F|K|Ni(PO3)3|K|NiH12(SO7)2,unconstrained_direct,640,44.92825698852539,58.49856948852539,0.0172564033418893,0.0226758066564798,0.071875,0.0875
P2,framework_groupkfold,1,K|C|K|Co2O5|K|CoPCO7|K|CrO3|K|Cs2CoF6|K|Cs2MoCl6|K|Cs2TaCl6|K|FeH4(SO5)2|K|FeSb3|K|LiVF6|K|MgMn4O8|K|Mn4(PO4)3|K|MnF3|K|MnO2|K|MnP2O7|K|Mo9S11|K|NaCrF6|K|NbO2F|K|Ni(PO3)3|K|NiH12(SO7)2,unconstrained_hardderived,640,0.0,0.0,0.0,0.0,0.0546875,0.065625
P2,framework_groupkfold,1,K|C|K|Co2O5|K|CoPCO7|K|CrO3|K|Cs2CoF6|K|Cs2MoCl6|K|Cs2TaCl6|K|FeH4(SO5)2|K|FeSb3|K|LiVF6|K|MgMn4O8|K|Mn4(PO4)3|K|MnF3|K|MnO2|K|MnP2O7|K|Mo9S11|K|NaCrF6|K|NbO2F|K|Ni(PO3)3|K|NiH12(SO7)2,softconstrained_direct,640,20.521076202392575,27.317975997924805,0.010532428510487,0.0130951637402176,0.0515625,0.0625
P2,framework_groupkfold,1,K|C|K|Co2O5|K|CoPCO7|K|CrO3|K|Cs2CoF6|K|Cs2MoCl6|K|Cs2TaCl6|K|FeH4(SO5)2|K|FeSb3|K|LiVF6|K|MgMn4O8|K|Mn4(PO4)3|K|MnF3|K|MnO2|K|MnP2O7|K|Mo9S11|K|NaCrF6|K|NbO2F|K|Ni(PO3)3|K|NiH12(SO7)2,softconstrained_hardderived,640,0.0,0.0,0.0,0.0,0.05,0.065625
P2,framework_groupkfold,2,K|BiPCO7|K|CePCO7|K|CoO2|K|CrF6|K|Cs2AgF6|K|Cs2MoBr6|K|Cs2SbCl6|K|FeF3|K|FeH12(SO7)2|K|FePO4F|K|LiSbF6|K|Mn2P2O7F2|K|MnH8(SO6)2|K|Mo3S4|K|Na2NiO2|K|Nb3Se4|K|NdNb4O12|K|NiF6|K|PrNb4O12|K|Rb2MnF6,unconstrained_direct,640,47.02394485473633,61.54466247558594,0.0171791017055511,0.0232590679079294,0.2125,0.2640625
P2,framework_groupkfold,2,K|BiPCO7|K|CePCO7|K|CoO2|K|CrF6|K|Cs2AgF6|K|Cs2MoBr6|K|Cs2SbCl6|K|FeF3|K|FeH12(SO7)2|K|FePO4F|K|LiSbF6|K|Mn2P2O7F2|K|MnH8(SO6)2|K|Mo3S4|K|Na2NiO2|K|Nb3Se4|K|NdNb4O12|K|NiF6|K|PrNb4O12|K|Rb2MnF6,unconstrained_hardderived,640,0.0,0.0,0.0,0.0,0.203125,0.2390625
P2,framework_groupkfold,2,K|BiPCO7|K|CePCO7|K|CoO2|K|CrF6|K|Cs2AgF6|K|Cs2MoBr6|K|Cs2SbCl6|K|FeF3|K|FeH12(SO7)2|K|FePO4F|K|LiSbF6|K|Mn2P2O7F2|K|MnH8(SO6)2|K|Mo3S4|K|Na2NiO2|K|Nb3Se4|K|NdNb4O12|K|NiF6|K|PrNb4O12|K|Rb2MnF6,softconstrained_direct,640,21.980239868164062,30.51421546936035,0.0103334840387105,0.0127809233963489,0.153125,0.203125
P2,framework_groupkfold,2,K|BiPCO7|K|CePCO7|K|CoO2|K|CrF6|K|Cs2AgF6|K|Cs2MoBr6|K|Cs2SbCl6|K|FeF3|K|FeH12(SO7)2|K|FePO4F|K|LiSbF6|K|Mn2P2O7F2|K|MnH8(SO6)2|K|Mo3S4|K|Na2NiO2|K|Nb3Se4|K|NdNb4O12|K|NiF6|K|PrNb4O12|K|Rb2MnF6,softconstrained_hardderived,640,0.0,0.0,0.0,0.0,0.1421875,0.1953125
P2,framework_groupkfold,3,K|Bi(PO3)4|K|Cd2Cu(SO)2|K|CoH8(CO5)2|K|CrF3|K|CrPO4F|K|CrS2|K|Cs2MnF6|K|Cs2SbBr6|K|Fe11O17|K|FePO4|K|LiNbF6|K|Mn(PO3)3|K|MnH6(S2O9)2|K|Mo2O3|K|Na2FeO3|K|Nb3S4|K|NbSe2|K|Ni4P4O15|K|P(W3O10)4|K|Rb2CuF6,unconstrained_direct,640,41.57047653198242,58.12021255493164,0.0153699535876512,0.0201313775032758,0.19375,0.2703125
P2,framework_groupkfold,3,K|Bi(PO3)4|K|Cd2Cu(SO)2|K|CoH8(CO5)2|K|CrF3|K|CrPO4F|K|CrS2|K|Cs2MnF6|K|Cs2SbBr6|K|Fe11O17|K|FePO4|K|LiNbF6|K|Mn(PO3)3|K|MnH6(S2O9)2|K|Mo2O3|K|Na2FeO3|K|Nb3S4|K|NbSe2|K|Ni4P4O15|K|P(W3O10)4|K|Rb2CuF6,unconstrained_hardderived,640,0.0,0.0,0.0,0.0,0.178125,0.225
P2,framework_groupkfold,3,K|Bi(PO3)4|K|Cd2Cu(SO)2|K|CoH8(CO5)2|K|CrF3|K|CrPO4F|K|CrS2|K|Cs2MnF6|K|Cs2SbBr6|K|Fe11O17|K|FePO4|K|LiNbF6|K|Mn(PO3)3|K|MnH6(S2O9)2|K|Mo2O3|K|Na2FeO3|K|Nb3S4|K|NbSe2|K|Ni4P4O15|K|P(W3O10)4|K|Rb2CuF6,softconstrained_direct,640,21.406497955322266,29.75791931152344,0.0111408503726124,0.0130303734913468,0.11875,0.165625
P2,framework_groupkfold,3,K|Bi(PO3)4|K|Cd2Cu(SO)2|K|CoH8(CO5)2|K|CrF3|K|CrPO4F|K|CrS2|K|Cs2MnF6|K|Cs2SbBr6|K|Fe11O17|K|FePO4|K|LiNbF6|K|Mn(PO3)3|K|MnH6(S2O9)2|K|Mo2O3|K|Na2FeO3|K|Nb3S4|K|NbSe2|K|Ni4P4O15|K|P(W3O10)4|K|Rb2CuF6,softconstrained_hardderived,640,0.0,0.0,0.0,0.0,0.11875,0.16875
P2,framework_groupkfold,4,K|AgO|K|Ca9Mn(PO4)7|K|CoF6|K|Cr3O8|K|CrPCO7|K|Cs2CuF6|K|Cs2PdF6|K|CuPCO7|K|FePCO7|K|LiMnF6|K|MgMn2O4|K|MnF6|K|Mo15Se19|K|MoS|K|NaSbF6|K|NbS2|K|Ni4(PO4)3|K|NiPCO7|K|Rb2CrF6|K|RbSb,unconstrained_direct,640,54.44942474365234,74.2635726928711,0.0143251148983836,0.0183430463075637,0.15,0.1890625
P2,framework_groupkfold,4,K|AgO|K|Ca9Mn(PO4)7|K|CoF6|K|Cr3O8|K|CrPCO7|K|Cs2CuF6|K|Cs2PdF6|K|CuPCO7|K|FePCO7|K|LiMnF6|K|MgMn2O4|K|MnF6|K|Mo15Se19|K|MoS|K|NaSbF6|K|NbS2|K|Ni4(PO4)3|K|NiPCO7|K|Rb2CrF6|K|RbSb,unconstrained_hardderived,640,0.0,0.0,0.0,0.0,0.13125,0.1640625
P2,framework_groupkfold,4,K|AgO|K|Ca9Mn(PO4)7|K|CoF6|K|Cr3O8|K|CrPCO7|K|Cs2CuF6|K|Cs2PdF6|K|CuPCO7|K|FePCO7|K|LiMnF6|K|MgMn2O4|K|MnF6|K|Mo15Se19|K|MoS|K|NaSbF6|K|NbS2|K|Ni4(PO4)3|K|NiPCO7|K|Rb2CrF6|K|RbSb,softconstrained_direct,640,25.509105682373047,34.703556060791016,0.0104684038087725,0.0126572614535689,0.1203125,0.159375
P2,framework_groupkfold,4,K|AgO|K|Ca9Mn(PO4)7|K|CoF6|K|Cr3O8|K|CrPCO7|K|Cs2CuF6|K|Cs2PdF6|K|CuPCO7|K|FePCO7|K|LiMnF6|K|MgMn2O4|K|MnF6|K|Mo15Se19|K|MoS|K|NaSbF6|K|NbS2|K|Ni4(PO4)3|K|NiPCO7|K|Rb2CrF6|K|RbSb,softconstrained_hardderived,640,0.0,0.0,0.0,0.0,0.1203125,0.1703125
P2,leave_family_out,0,polyanion_phosphate_like,unconstrained_direct,1174,26.320241928100582,31.05013465881348,0.0153906792402267,0.0175530258566141,0.293015332197615,0.293015332197615
P2,leave_family_out,0,polyanion_phosphate_like,unconstrained_hardderived,1174,0.0,0.0,0.0,0.0,0.293015332197615,0.293015332197615
P2,leave_family_out,0,polyanion_phosphate_like,softconstrained_direct,1174,117.23235321044922,119.76443481445312,0.0033362715039402,0.0043549961410462,0.2674616695059625,0.3339011925042589
P2,leave_family_out,0,polyanion_phosphate_like,softconstrained_hardderived,1174,0.0,0.0,0.0,0.0,0.2674616695059625,0.3339011925042589
P2,leave_family_out,1,transition_metal_oxide_like,unconstrained_direct,1173,71.73932647705078,91.53043365478516,0.0284466985613107,0.0356099382042884,0.2838874680306905,0.3410059676044331
P2,leave_family_out,1,transition_metal_oxide_like,unconstrained_hardderived,1173,0.0,0.0,0.0,0.0,0.2310315430520034,0.2651321398124467
P2,leave_family_out,1,transition_metal_oxide_like,softconstrained_direct,1173,35.005374908447266,46.688087463378906,0.0207176022231578,0.0268844459205865,0.1781756180733162,0.206308610400682
P2,leave_family_out,1,transition_metal_oxide_like,softconstrained_hardderived,1173,0.0,0.0,0.0,0.0,0.175618073316283,0.2054560954816709
P2,leave_family_out,2,halide_or_fluoride_like,unconstrained_direct,246,53.848411560058594,65.50650787353516,0.0293778199702501,0.0350189208984375,0.4796747967479675,0.6829268292682927
P2,leave_family_out,2,halide_or_fluoride_like,unconstrained_hardderived,246,0.0,0.0,0.0,0.0,0.4715447154471545,0.573170731707317
P2,leave_family_out,2,halide_or_fluoride_like,softconstrained_direct,246,46.164737701416016,56.9151611328125,0.0114868581295013,0.0138747980818152,0.3455284552845528,0.4349593495934959
P2,leave_family_out,2,halide_or_fluoride_like,softconstrained_hardderived,246,0.0,0.0,0.0,0.0,0.3414634146341463,0.4349593495934959
P2,leave_family_out,3,oxyfluoride_or_fluoropolyanion_like,unconstrained_direct,221,37.98799133300781,51.19411087036133,0.0302075874060392,0.0355663560330867,0.4434389140271493,0.579185520361991
P2,leave_family_out,3,oxyfluoride_or_fluoropolyanion_like,unconstrained_hardderived,221,0.0,0.0,0.0,0.0,0.4389140271493212,0.4434389140271493
P2,leave_family_out,3,oxyfluoride_or_fluoropolyanion_like,softconstrained_direct,221,27.244792938232425,34.19898223876953,0.0136243980377912,0.0161906685680151,0.0633484162895927,0.0633484162895927
P2,leave_family_out,3,oxyfluoride_or_fluoropolyanion_like,softconstrained_hardderived,221,0.0,0.0,0.0,0.0,0.0633484162895927,0.0633484162895927
P2,leave_family_out,4,silicate_like,unconstrained_direct,131,45.60206604003906,59.87704849243164,0.0114802997559309,0.0150683335959911,0.2213740458015267,0.2213740458015267
P2,leave_family_out,4,silicate_like,unconstrained_hardderived,131,0.0,0.0,0.0,0.0,0.2213740458015267,0.2213740458015267
P2,leave_family_out,4,silicate_like,softconstrained_direct,131,15.759331703186035,22.27360725402832,0.0093135060742497,0.0109297847375273,0.0458015267175572,0.0458015267175572
P2,leave_family_out,4,silicate_like,softconstrained_hardderived,131,0.0,0.0,0.0,0.0,0.0458015267175572,0.0458015267175572
P2,leave_family_out,5,sulfate_or_sulfur_oxoanion_like,unconstrained_direct,106,46.96514892578125,62.13274002075195,0.0247190240770578,0.0298950318247079,0.2169811320754717,0.2641509433962264
P2,leave_family_out,5,sulfate_or_sulfur_oxoanion_like,unconstrained_hardderived,106,0.0,0.0,0.0,0.0,0.2169811320754717,0.2641509433962264
P2,leave_family_out,5,sulfate_or_sulfur_oxoanion_like,softconstrained_direct,106,40.53411865234375,50.65061950683594,0.0163244362920522,0.019787648692727,0.2924528301886792,0.2924528301886792
P2,leave_family_out,5,sulfate_or_sulfur_oxoanion_like,softconstrained_hardderived,106,0.0,0.0,0.0,0.0,0.2924528301886792,0.3018867924528302
P2,leave_family_out,6,other_or_unclear,unconstrained_direct,63,62.95246505737305,74.8643569946289,0.039941519498825,0.0434769317507743,0.1111111111111111,0.1111111111111111
P2,leave_family_out,6,other_or_unclear,unconstrained_hardderived,63,0.0,0.0,0.0,0.0,0.0317460317460317,0.0317460317460317
P2,leave_family_out,6,other_or_unclear,softconstrained_direct,63,44.34514999389648,55.43149566650391,0.0127240791916847,0.0151974949985742,0.1111111111111111,0.1746031746031746
P2,leave_family_out,6,other_or_unclear,softconstrained_hardderived,63,0.0,0.0,0.0,0.0,0.1111111111111111,0.2063492063492063
P2,leave_family_out,7,sulfide_like,unconstrained_direct,55,117.26111602783205,131.24696350097656,0.0207303520292043,0.0235655307769775,0.1636363636363636,0.1636363636363636
P2,leave_family_out,7,sulfide_like,unconstrained_hardderived,55,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_family_out,7,sulfide_like,softconstrained_direct,55,131.02700805664062,139.19740295410156,0.0112524032592773,0.0134792374446988,0.1454545454545454,0.1454545454545454
