protocol,split_name,model_variant,target,target_unit,n_folds,n_test_min,n_test_median,n_features,rmse_mean,rmse_sd,rmse_ci95_low,rmse_ci95_high,mae_mean,mae_sd,mae_ci95_low,mae_ci95_high,r2_mean,r2_sd,r2_ci95_low,r2_ci95_high,spearman_mean,spearman_sd,spearman_ci95_low,spearman_ci95_high
P1,framework_groupkfold,unconstrained_direct,stability_discharge,eV/atom,5,640,640.0,73.0,0.08229087267745135,0.013513418926214847,0.07044583873309149,0.0941359066218112,0.0395194838107781,0.0030655423871401377,0.03683241743388159,0.04220655018767461,-0.030997283390085416,0.12195765304991946,-0.13789787960769956,0.07590331282752874,0.3502767911878634,0.0536838140913629,0.303220853408762,0.39733272896696487
P1,framework_groupkfold,unconstrained_direct,stability_worst,eV/atom,5,640,640.0,73.0,0.1096452298336025,0.011760001223900675,0.09933713426997043,0.11995332539723458,0.05164517751186091,0.0034497524858931967,0.04862133613477053,0.05466901888895129,-0.04508619539265424,0.16532023976207705,-0.18999577470516485,0.09982338391985637,0.3225166678436032,0.04755548189185557,0.2808324500801271,0.36420088560707936
P1,framework_groupkfold,unconstrained_hardderived,average_voltage,V,5,640,640.0,73.0,0.7938213468184226,0.030845510020639275,0.766784065193357,0.8208586284434883,0.5945686559328506,0.025446785552999156,0.5722635649491472,0.6168737469165539,0.4897602380112668,0.07870107970399583,0.4207757000759274,0.5587447759466061,0.6701595957394402,0.06368604800519505,0.6143363133767312,0.7259828781021491
P1,framework_groupkfold,unconstrained_hardderived,capacity_grav,mAh/g,5,640,640.0,73.0,67.71835387086546,6.443034395478946,62.070785218118665,73.36592252361226,48.026288258380234,3.0508205720432526,45.35212612137278,50.70045039538769,0.19947328001500308,0.08663307445375824,0.12353604213226876,0.2754105178977374,0.5295204621779904,0.04454843195474364,0.49047203989839283,0.568568884457588
P1,framework_groupkfold,unconstrained_hardderived,energy_grav,Wh/kg,5,640,640.0,73.0,234.37247510409566,17.219946775973227,219.2785262525739,249.46642395561742,169.73385764961424,9.30659325080738,161.5762689916978,177.89144630753069,0.3045840295726988,0.09266548131004863,0.22335915394491285,0.3858089052004848,0.6032740650814935,0.04252297996779292,0.5660010297464656,0.6405471004165214
P1,framework_groupkfold,unconstrained_hardderived,max_delta_volume,database_volume_change,5,640,640.0,73.0,0.07630330854455888,0.02593939344132967,0.05356642770882815,0.09904018938028962,0.04183245514048104,0.002439227106326823,0.03969437831253674,0.04397053196842534,0.08800018921529569,0.07213358142918869,0.02477231733311222,0.15122806109747916,0.36531321708766534,0.02950602427378078,0.3394500464870677,0.39117638768826296
P1,framework_groupkfold,unconstrained_hardderived,stability_charge,eV/atom,5,640,640.0,73.0,0.10930606020503009,0.012395122416848215,0.09844125637013648,0.12017086403992369,0.05061845567566161,0.003667685359328379,0.04740358771251432,0.0538333236388089,-0.031000956929315836,0.14882263195203504,-0.1614497454103074,0.09944783155167572,0.34462318898687705,0.09553460502665094,0.2608834155379487,0.4283629624358054
P1,framework_groupkfold,unconstrained_hardderived,stability_discharge,eV/atom,5,640,640.0,73.0,0.08229087267745135,0.013513418926214847,0.07044583873309149,0.0941359066218112,0.0395194838107781,0.0030655423871401377,0.03683241743388159,0.04220655018767461,-0.030997283390085416,0.12195765304991946,-0.13789787960769956,0.07590331282752874,0.3502767911878634,0.0536838140913629,0.303220853408762,0.39733272896696487
P1,framework_groupkfold,unconstrained_hardderived,stability_worst,eV/atom,5,640,640.0,73.0,0.10812089472576022,0.012000955623008257,0.09760159331910234,0.11864019613241811,0.04865782960028312,0.0018665827972320238,0.047021697640348054,0.05029396156021819,-0.011056453626460901,0.10628111823907621,-0.10421596122850962,0.08210305397558781,0.33999524775890505,0.0590434457875587,0.28824138566343754,0.39174910985437256
P1,leave_chemical_system_out,softconstrained_direct,average_voltage,V,75,7,17.0,73.0,0.7784252088979975,0.31311152365490963,0.7075614000903314,0.8492890177056636,0.6484548467451167,0.29470927155054466,0.5817558596582616,0.7151538338319717,-1.3161336026140544,3.2157299252217264,-2.043921797497471,-0.5883454077306381,0.29172396669077777,0.3486432170710052,0.21228722322361354,0.371160710157942
P1,leave_chemical_system_out,softconstrained_direct,capacity_grav,mAh/g,75,7,17.0,73.0,61.06347795138566,24.77189574444447,55.45707016623985,66.66988573653146,49.53041179433469,19.616101374126053,45.09087012208405,53.96995346658533,-4.290255404240122e+26,3.7154701687954207e+27,-1.2699155996550758e+27,4.1186451880705134e+26,0.29770770498944615,0.3185773069191393,0.22512134000348488,0.3702940699754074
